date,code,close,open,high,low,volume,amount,turnover
2023/12/15,CI005020.CI,5320.7712,"5,320.77","5,320.77","5,320.77","1,079.73",84.2843,1.209
2023/12/15,CI005021.CI,7327.2777,"7,327.28","7,327.28","7,327.28","2,051.84",129.5381,0.158
2023/12/15,CI005022.CI,7384.0413,"7,384.04","7,384.04","7,384.04","2,229.50",223.6366,0.5607
2023/12/15,CI005023.CI,4164.7167,"4,164.72","4,164.72","4,164.72","3,731.25",183.115,1.6521
2023/12/15,CI005024.CI,1742.3549,"1,742.35","1,742.35","1,742.35","1,915.51",133.6559,0.4923
2023/12/15,CI005025.CI,6562.1087,"6,562.11","6,562.11","6,562.11","3,742.33",657.0298,1.2838
2023/12/15,CI005026.CI,4298.1245,"4,298.12","4,298.12","4,298.12","2,090.58",319.3343,1.7637
2023/12/15,CI005027.CI,5473.7102,"5,473.71","5,473.71","5,473.71","4,093.50",679.2326,2.0608
2023/12/15,CI005028.CI,2796.1726,"2,796.17","2,796.17","2,796.17","7,426.97",762.8387,4.8347
2023/12/15,CI005029.CI,3331.4281,"3,331.43","3,331.43","3,331.43",433.5061,33.9213,2.0267
2023/12/15,CI005030.CI,699.195,699.195,699.195,699.195,212.2741,18.031,1.7405
2023/12/18,CI005001.CI,2528.4565,"2,528.46","2,528.46","2,528.46",844.175,52.6245,0.2303
2023/12/18,CI005002.CI,3384.2212,"3,384.22","3,384.22","3,384.22","1,138.36",69.3049,0.9371
2023/12/18,CI005003.CI,5687.82,"5,687.82","5,687.82","5,687.82","1,837.57",186.4198,0.85
2023/12/18,CI005004.CI,2540.8685,"2,540.87","2,540.87","2,540.87","3,074.51",216.9801,0.7276
2023/12/18,CI005005.CI,1490.7304,"1,490.73","1,490.73","1,490.73","1,023.58",38.4739,0.5119
2023/12/18,CI005006.CI,5109.4407,"5,109.44","5,109.44","5,109.44","3,052.10",320.1104,1.0235
2023/12/18,CI005007.CI,3123.8516,"3,123.85","3,123.85","3,123.85","2,277.98",162.3196,0.9017
2023/12/18,CI005008.CI,5742.7038,"5,742.70","5,742.70","5,742.70",751.7133,61.9402,1.033
2023/12/18,CI005009.CI,3205.5291,"3,205.53","3,205.53","3,205.53","1,141.97",116.2403,1.458
2023/12/18,CI005010.CI,5743.6418,"5,743.64","5,743.64","5,743.64","4,773.29",499.7176,1.6269
2023/12/18,CI005011.CI,7366.0699,"7,366.07","7,366.07","7,366.07","2,910.94",401.5303,1.0936
2023/12/18,CI005012.CI,7349.8773,"7,349.88","7,349.88","7,349.88",763.0106,129.0413,0.7903
2023/12/18,CI005013.CI,9146.7257,"9,146.73","9,146.73","9,146.73","3,062.04",413.1433,1.672
2023/12/18,CI005014.CI,3574.9856,"3,574.99","3,574.99","3,574.99","2,183.55",132.279,1.6633
2023/12/18,CI005015.CI,6932.5207,"6,932.52","6,932.52","6,932.52",998.0703,100.7402,2.9396
2023/12/18,CI005016.CI,13056.1327,"13,056.13","13,056.13","13,056.13",686.9556,75.1718,0.9852
2023/12/18,CI005017.CI,2949.7558,"2,949.76","2,949.76","2,949.76",859.7204,58.5262,1.3903
2023/12/18,CI005018.CI,10928.4479,"10,928.45","10,928.45","10,928.45","3,553.88",583.7853,1.2597
2023/12/18,CI005019.CI,24621.1995,"24,621.20","24,621.20","24,621.20",843.8345,194.9612,0.9488
2023/12/18,CI005020.CI,5302.223,"5,302.22","5,302.22","5,302.22","1,233.53",90.5193,1.3665
2023/12/18,CI005021.CI,7349.2522,"7,349.25","7,349.25","7,349.25","2,068.98",113.0058,0.1593
2023/12/18,CI005022.CI,7360.5084,"7,360.51","7,360.51","7,360.51","2,467.95",227.1447,0.6204
2023/12/18,CI005023.CI,4117.4805,"4,117.48","4,117.48","4,117.48","3,761.15",168.9026,1.6709
2023/12/18,CI005024.CI,1751.2165,"1,751.22","1,751.22","1,751.22","2,924.35",199.3899,0.7494
2023/12/18,CI005025.CI,6468.264,"6,468.26","6,468.26","6,468.26","3,583.43",617.755,1.2265
2023/12/18,CI005026.CI,4251.3437,"4,251.34","4,251.34","4,251.34","1,854.51",283.6277,1.5645
2023/12/18,CI005027.CI,5386.0214,"5,386.02","5,386.02","5,386.02","3,994.04",655.5535,2.0106
2023/12/18,CI005028.CI,2732.1766,"2,732.18","2,732.18","2,732.18","6,123.40",636.4735,4.0216
2023/12/18,CI005029.CI,3294.6858,"3,294.69","3,294.69","3,294.69",401.4317,28.2498,1.8767
2023/12/18,CI005030.CI,685.0887,685.0887,685.0887,685.0887,161.3341,14.0035,1.3228
2023/12/19,CI005001.CI,2521.5058,"2,521.51","2,521.51","2,521.51",795.7295,49.7581,0.2171
2023/12/19,CI005002.CI,3369.4322,"3,369.43","3,369.43","3,369.43",878.9774,56.6647,0.7236
2023/12/19,CI005003.CI,5672.2354,"5,672.24","5,672.24","5,672.24","1,393.67",143.911,0.6447
2023/12/19,CI005004.CI,2528.0498,"2,528.05","2,528.05","2,528.05","2,673.80",184.1648,0.6323
2023/12/19,CI005005.CI,1484.7377,"1,484.74","1,484.74","1,484.74",903.9184,32.3539,0.4521
2023/12/19,CI005006.CI,5122.7814,"5,122.78","5,122.78","5,122.78","2,770.01",301.0645,0.93
2023/12/19,CI005007.CI,3106.0019,"3,106.00","3,106.00","3,106.00","2,001.87",141.7887,0.7972
2023/12/19,CI005008.CI,5737.5985,"5,737.60","5,737.60","5,737.60",735.4677,65.3425,1.0107
2023/12/19,CI005009.CI,3204.0962,"3,204.10","3,204.10","3,204.10","1,047.35",102.9236,1.3369
2023/12/19,CI005010.CI,5784.525,"5,784.53","5,784.53","5,784.53","4,433.91",501.752,1.5083
2023/12/19,CI005011.CI,7426.8326,"7,426.83","7,426.83","7,426.83","2,488.29",357.2424,0.9357
2023/12/19,CI005012.CI,7345.0705,"7,345.07","7,345.07","7,345.07",638.9149,114.3658,0.6616
2023/12/19,CI005013.CI,9087.9671,"9,087.97","9,087.97","9,087.97","2,846.63",368.8323,1.558
2023/12/19,CI005014.CI,3551.8948,"3,551.89","3,551.89","3,551.89","1,653.65",104.2956,1.2584
2023/12/19,CI005015.CI,6996.695,"6,996.70","6,996.70","6,996.70",970.3362,98.8967,2.9271
2023/12/19,CI005016.CI,13044.8914,"13,044.89","13,044.89","13,044.89",588.3513,63.0976,0.8438
2023/12/19,CI005017.CI,2943.2929,"2,943.29","2,943.29","2,943.29",946.3997,73.5414,1.5305
2023/12/19,CI005018.CI,10857.4895,"10,857.49","10,857.49","10,857.49","3,067.77",505.2938,1.0872
2023/12/19,CI005019.CI,24684.5006,"24,684.50","24,684.50","24,684.50",809.4705,185.4361,0.9102
2023/12/19,CI005020.CI,5274.1689,"5,274.17","5,274.17","5,274.17","1,006.61",75.3052,1.1217
2023/12/19,CI005021.CI,7344.0122,"7,344.01","7,344.01","7,344.01","1,669.63",92.659,0.1286
2023/12/19,CI005022.CI,7352.3162,"7,352.32","7,352.32","7,352.32","2,956.65",255.8581,0.7432
2023/12/19,CI005023.CI,4065.8926,"4,065.89","4,065.89","4,065.89","2,907.63",128.2602,1.2844
2023/12/19,CI005024.CI,1738.4274,"1,738.43","1,738.43","1,738.43","2,492.00",172.7611,0.6499
2023/12/19,CI005025.CI,6536.8276,"6,536.83","6,536.83","6,536.83","3,437.96",627.1069,1.177
2023/12/19,CI005026.CI,4268.2853,"4,268.29","4,268.29","4,268.29","1,650.38",244.4207,1.3923
2023/12/19,CI005027.CI,5424.3537,"5,424.35","5,424.35","5,424.35","3,831.11",635.0725,1.9285
2023/12/19,CI005028.CI,2765.2851,"2,765.29","2,765.29","2,765.29","5,720.19",617.6085,3.7568
2023/12/19,CI005029.CI,3260.7802,"3,260.78","3,260.78","3,260.78",563.9355,38.3754,2.6364
2023/12/19,CI005030.CI,684.5941,684.5941,684.5941,684.5941,191.0822,14.2523,1.5667
2023/12/20,CI005001.CI,2518.9692,"2,518.97","2,518.97","2,518.97",813.2531,55.8851,0.2219
2023/12/20,CI005002.CI,3381.7946,"3,381.79","3,381.79","3,381.79","1,078.01",78.6267,0.8874
2023/12/20,CI005003.CI,5668.5371,"5,668.54","5,668.54","5,668.54","1,586.33",163.2332,0.7338
2023/12/20,CI005004.CI,2529.3391,"2,529.34","2,529.34","2,529.34","2,903.59",204.329,0.6879
2023/12/20,CI005005.CI,1474.1337,"1,474.13","1,474.13","1,474.13",921.896,34.1651,0.4611
2023/12/20,CI005006.CI,5083.4948,"5,083.49","5,083.49","5,083.49","3,056.01",327.0827,1.0279
2023/12/20,CI005007.CI,3096.7056,"3,096.71","3,096.71","3,096.71","1,933.51",131.8584,0.7587
2023/12/20,CI005008.CI,5688.2666,"5,688.27","5,688.27","5,688.27",676.9397,59.3908,0.9303
2023/12/20,CI005009.CI,3168.3,"3,168.30","3,168.30","3,168.30","1,024.62",107.2608,1.3078
2023/12/20,CI005010.CI,5745.786,"5,745.79","5,745.79","5,745.79","4,550.24",533.3848,1.5476
2023/12/20,CI005011.CI,7345.7242,"7,345.72","7,345.72","7,345.72","2,391.12",322.429,0.9012
2023/12/20,CI005012.CI,7184.7203,"7,184.72","7,184.72","7,184.72",710.4114,125.6087,0.736
2023/12/20,CI005013.CI,8879.3165,"8,879.32","8,879.32","8,879.32","2,715.49",381.1222,1.4852
2023/12/20,CI005014.CI,3492.4006,"3,492.40","3,492.40","3,492.40","1,592.96",96.5107,1.2149
2023/12/20,CI005015.CI,6858.5662,"6,858.57","6,858.57","6,858.57",986.718,93.6973,2.9467
2023/12/20,CI005016.CI,12800.4693,"12,800.47","12,800.47","12,800.47",754.8125,109.2659,1.0825
2023/12/20,CI005017.CI,2916.871,"2,916.87","2,916.87","2,916.87",788.7253,55.1867,1.2755
2023/12/20,CI005018.CI,10773.876,"10,773.88","10,773.88","10,773.88","2,758.08",458.754,0.9776
2023/12/20,CI005019.CI,24444.6166,"24,444.62","24,444.62","24,444.62",769.4623,186.3437,0.8652
2023/12/20,CI005020.CI,5211.6542,"5,211.65","5,211.65","5,211.65",880.913,67.1884,0.9846
2023/12/20,CI005021.CI,7323.8382,"7,323.84","7,323.84","7,323.84","1,918.62",106.7737,0.1477
2023/12/20,CI005022.CI,7188.1978,"7,188.20","7,188.20","7,188.20","2,920.25",254.1193,0.7341
2023/12/20,CI005023.CI,4003.4527,"4,003.45","4,003.45","4,003.45","2,339.32",118.747,1.0325
2023/12/20,CI005024.CI,1723.4387,"1,723.44","1,723.44","1,723.44","2,248.26",159.1408,0.5772
2023/12/20,CI005025.CI,6465.9161,"6,465.92","6,465.92","6,465.92","3,927.65",690.4471,1.3454
2023/12/20,CI005026.CI,4180.6489,"4,180.65","4,180.65","4,180.65","1,908.61",278.3258,1.6101
2023/12/20,CI005027.CI,5255.5153,"5,255.52","5,255.52","5,255.52","4,017.84",679.9274,2.0225
2023/12/20,CI005028.CI,2679.4949,"2,679.49","2,679.49","2,679.49","5,841.11",623.4123,3.8362
2023/12/20,CI005029.CI,3236.282,"3,236.28","3,236.28","3,236.28",460.8265,29.4508,2.1544
2023/12/20,CI005030.CI,667.8756,667.8756,667.8756,667.8756,170.0827,13.6875,1.3946
2023/12/21,CI005001.CI,2520.3975,"2,520.40","2,520.40","2,520.40",902.5665,54.4175,0.2462
2023/12/21,CI005002.CI,3378.8761,"3,378.88","3,378.88","3,378.88","1,100.58",83.3948,0.906
2023/12/21,CI005003.CI,5713.823,"5,713.82","5,713.82","5,713.82","1,732.48",177.763,0.8014
2023/12/21,CI005004.CI,2531.6256,"2,531.63","2,531.63","2,531.63","2,852.35",200.7761,0.675
2023/12/21,CI005005.CI,1478.1699,"1,478.17","1,478.17","1,478.17","1,118.00",38.2749,0.5591
2023/12/21,CI005006.CI,5120.3756,"5,120.38","5,120.38","5,120.38","3,529.59",394.0867,1.1905
2023/12/21,CI005007.CI,3119.4199,"3,119.42","3,119.42","3,119.42","2,112.71",146.3786,0.829
2023/12/21,CI005008.CI,5749.9388,"5,749.94","5,749.94","5,749.94",964.3687,77.14,1.3253
2023/12/21,CI005009.CI,3207.9449,"3,207.94","3,207.94","3,207.94","1,159.37",117.7693,1.4798
2023/12/21,CI005010.CI,5806.1168,"5,806.12","5,806.12","5,806.12","5,015.37",603.8854,1.7068
2023/12/21,CI005011.CI,7536.5441,"7,536.54","7,536.54","7,536.54","3,517.24",551.765,1.3204
2023/12/21,CI005012.CI,7240.0858,"7,240.09","7,240.09","7,240.09",772.6451,131.0834,0.8005
2023/12/21,CI005013.CI,8949.4986,"8,949.50","8,949.50","8,949.50","2,806.58",374.4103,1.5351
2023/12/21,CI005014.CI,3514.6227,"3,514.62","3,514.62","3,514.62","1,829.84",112.6543,1.3985
2023/12/21,CI005015.CI,7010.552,"7,010.55","7,010.55","7,010.55",866.3503,97.8427,2.5794
2023/12/21,CI005016.CI,12970.1395,"12,970.14","12,970.14","12,970.14",821.4351,104.9382,1.1954
2023/12/21,CI005017.CI,2967.6712,"2,967.67","2,967.67","2,967.67","1,016.28",76.303,1.6435
2023/12/21,CI005018.CI,10804.1721,"10,804.17","10,804.17","10,804.17","3,156.67",530.5713,1.119
2023/12/21,CI005019.CI,24799.1369,"24,799.14","24,799.14","24,799.14",950.2302,257.0336,1.0684
2023/12/21,CI005020.CI,5223.7661,"5,223.77","5,223.77","5,223.77","1,152.51",89.4341,1.2773
2023/12/21,CI005021.CI,7354.6349,"7,354.63","7,354.63","7,354.63","2,286.94",132.1905,0.1761
2023/12/21,CI005022.CI,7197.8659,"7,197.87","7,197.87","7,197.87","2,389.87",217.2364,0.6008
2023/12/21,CI005023.CI,4045.7852,"4,045.79","4,045.79","4,045.79","3,318.77",140.2334,1.4713
2023/12/21,CI005024.CI,1728.7641,"1,728.76","1,728.76","1,728.76","2,140.12",145.4995,0.5491
2023/12/21,CI005025.CI,6503.1468,"6,503.15","6,503.15","6,503.15","4,200.55",733.5451,1.4364
2023/12/21,CI005026.CI,4213.86,"4,213.86","4,213.86","4,213.86","1,897.86",296.8594,1.6011
2023/12/21,CI005027.CI,5297.8748,"5,297.87","5,297.87","5,297.87","4,054.59",677.3772,2.0411
2023/12/21,CI005028.CI,2718.9853,"2,718.99","2,718.99","2,718.99","5,923.68",637.4594,3.8337
2023/12/21,CI005029.CI,3254.5184,"3,254.52","3,254.52","3,254.52",345.9896,20.7314,1.6612
2023/12/21,CI005030.CI,668.9028,668.9028,668.9028,668.9028,147.4811,12.0462,1.2092
2023/12/22,CI005001.CI,2538.8796,"2,538.88","2,538.88","2,538.88","1,053.52",68.0449,0.2874
2023/12/22,CI005002.CI,3413.3913,"3,413.39","3,413.39","3,413.39","1,151.90",93.2019,0.9482
2023/12/22,CI005003.CI,5787.5027,"5,787.50","5,787.50","5,787.50","2,352.65",272.9089,1.0882
2023/12/22,CI005004.CI,2523.7168,"2,523.72","2,523.72","2,523.72","2,688.29",180.9651,0.6361
2023/12/22,CI005005.CI,1484.3457,"1,484.35","1,484.35","1,484.35","1,058.37",40.765,0.5293
2023/12/22,CI005006.CI,5135.6138,"5,135.61","5,135.61","5,135.61","3,733.66",423.3705,1.2663
2023/12/22,CI005007.CI,3107.8905,"3,107.89","3,107.89","3,107.89","2,100.33",140.2156,0.8241
2023/12/22,CI005008.CI,5721.1604,"5,721.16","5,721.16","5,721.16","1,225.21",89.5628,1.6837
2023/12/22,CI005009.CI,3159.6332,"3,159.63","3,159.63","3,159.63","1,218.18",133.4118,1.5549
2023/12/22,CI005010.CI,5775.0483,"5,775.05","5,775.05","5,775.05","5,052.49",623.2774,1.7281
2023/12/22,CI005011.CI,7590.7469,"7,590.75","7,590.75","7,590.75","3,532.21",563.1572,1.5056
2023/12/22,CI005012.CI,7402.0755,"7,402.08","7,402.08","7,402.08","1,121.50",212.737,1.1613
2023/12/22,CI005013.CI,8911.329,"8,911.33","8,911.33","8,911.33","2,611.42",359.2845,1.4292
2023/12/22,CI005014.CI,3454.8917,"3,454.89","3,454.89","3,454.89","1,888.58",113.5123,1.4357
2023/12/22,CI005015.CI,6872.6194,"6,872.62","6,872.62","6,872.62","1,056.29",99.0738,3.1308
2023/12/22,CI005016.CI,13070.4246,"13,070.42","13,070.42","13,070.42",890.0799,102.6429,1.2953
2023/12/22,CI005017.CI,2927.6254,"2,927.63","2,927.63","2,927.63","1,259.61",102.0489,2.0467
2023/12/22,CI005018.CI,10684.7968,"10,684.80","10,684.80","10,684.80","2,952.90",504.2,1.0466
2023/12/22,CI005019.CI,24764.1205,"24,764.12","24,764.12","24,764.12",969.8737,223.4922,1.0905
2023/12/22,CI005020.CI,5214.5148,"5,214.51","5,214.51","5,214.51",985.0352,77.5319,1.0944
2023/12/22,CI005021.CI,7359.9449,"7,359.94","7,359.94","7,359.94","2,067.85",123.5084,0.1592
2023/12/22,CI005022.CI,7202.4941,"7,202.49","7,202.49","7,202.49","2,180.75",196.772,0.5479
2023/12/22,CI005023.CI,3994.4927,"3,994.49","3,994.49","3,994.49","2,990.04",128.1188,1.3235
2023/12/22,CI005024.CI,1728.6448,"1,728.64","1,728.64","1,728.64","2,400.51",165.2048,0.6195
2023/12/22,CI005025.CI,6430.4221,"6,430.42","6,430.42","6,430.42","4,374.82",758.1566,1.4952
2023/12/22,CI005026.CI,4149.1562,"4,149.16","4,149.16","4,149.16","1,954.88",288.6759,1.6482
2023/12/22,CI005027.CI,5151.7276,"5,151.73","5,151.73","5,151.73","4,430.96",702.1239,2.2297
2023/12/22,CI005028.CI,2497.2792,"2,497.28","2,497.28","2,497.28","8,505.04",834.0284,5.5042
2023/12/22,CI005029.CI,3225.0325,"3,225.03","3,225.03","3,225.03",393.1475,23.5696,1.8876
2023/12/22,CI005030.CI,655.888,655.888,655.888,655.888,174.5437,15.6088,1.4311
2023/12/25,CI005001.CI,2565.1722,"2,565.17","2,565.17","2,565.17",781.9071,49.6517,0.2123
2023/12/25,CI005002.CI,3444.0606,"3,444.06","3,444.06","3,444.06",876.75,73.6351,0.7217
2023/12/25,CI005003.CI,5823.8887,"5,823.89","5,823.89","5,823.89","1,645.54",186.3644,0.7612
2023/12/25,CI005004.CI,2522.7906,"2,522.79","2,522.79","2,522.79","2,118.91",144.093,0.5012
2023/12/25,CI005005.CI,1482.4621,"1,482.46","1,482.46","1,482.46",710.254,29.9392,0.3552
2023/12/25,CI005006.CI,5133.236,"5,133.24","5,133.24","5,133.24","3,076.55",333.2488,1.0432
2023/12/25,CI005007.CI,3082.6638,"3,082.66","3,082.66","3,082.66","1,513.46",106.3636,0.5903
2023/12/25,CI005008.CI,5701.4739,"5,701.47","5,701.47","5,701.47",968.7088,69.9157,1.3312
2023/12/25,CI005009.CI,3130.0211,"3,130.02","3,130.02","3,130.02","1,056.81",109.2206,1.3445
2023/12/25,CI005010.CI,5793.5978,"5,793.60","5,793.60","5,793.60","4,082.24",514.8401,1.4036
2023/12/25,CI005011.CI,7622.4155,"7,622.42","7,622.42","7,622.42","2,441.74",363.328,1.0498
2023/12/25,CI005012.CI,7518.0364,"7,518.04","7,518.04","7,518.04",952.1103,194.7102,0.9854
2023/12/25,CI005013.CI,9009.6744,"9,009.67","9,009.67","9,009.67","2,656.23",355.4196,1.4497
2023/12/25,CI005014.CI,3416.5182,"3,416.52","3,416.52","3,416.52","1,453.38",80.24,1.1019
2023/12/25,CI005015.CI,6830.4078,"6,830.41","6,830.41","6,830.41",800.3512,67.1754,2.3746
2023/12/25,CI005016.CI,13067.6275,"13,067.63","13,067.63","13,067.63",631.6048,70.7811,0.9191
2023/12/25,CI005017.CI,2914.372,"2,914.37","2,914.37","2,914.37","1,015.92",80.1014,1.6362
2023/12/25,CI005018.CI,10728.0702,"10,728.07","10,728.07","10,728.07","2,664.01",431.1206,0.9442
2023/12/25,CI005019.CI,24897.5991,"24,897.60","24,897.60","24,897.60",932.8438,174.6515,1.0489
2023/12/25,CI005020.CI,5212.7732,"5,212.77","5,212.77","5,212.77",830.5928,69.0727,0.92
2023/12/25,CI005021.CI,7367.82,"7,367.82","7,367.82","7,367.82","1,353.15",76.9441,0.1042
2023/12/25,CI005022.CI,7161.0798,"7,161.08","7,161.08","7,161.08","1,668.98",144.419,0.4193
2023/12/25,CI005023.CI,3949.0434,"3,949.04","3,949.04","3,949.04","2,268.68",95.185,1.0103
2023/12/25,CI005024.CI,1717.9082,"1,717.91","1,717.91","1,717.91","2,026.64",140.3326,0.5214
2023/12/25,CI005025.CI,6445.3214,"6,445.32","6,445.32","6,445.32","3,569.52",654.3384,1.2207
2023/12/25,CI005026.CI,4158.5001,"4,158.50","4,158.50","4,158.50","1,402.94",200.2046,1.1828
2023/12/25,CI005027.CI,5136.9164,"5,136.92","5,136.92","5,136.92","3,374.65",519.1011,1.698
2023/12/25,CI005028.CI,2453.0274,"2,453.03","2,453.03","2,453.03","6,038.80",599.6128,3.8941
2023/12/25,CI005029.CI,3202.4379,"3,202.44","3,202.44","3,202.44",445.1282,26.4961,2.081
2023/12/25,CI005030.CI,654.4483,654.4483,654.4483,654.4483,126.6383,10.699,1.0383
2023/12/26,CI005001.CI,2571.0387,"2,571.04","2,571.04","2,571.04",797.9568,55.9222,0.2167
2023/12/26,CI005002.CI,3392.0863,"3,392.09","3,392.09","3,392.09","1,246.41",115.4755,1.026
2023/12/26,CI005003.CI,5798.1762,"5,798.18","5,798.18","5,798.18","1,533.44",171.8492,0.7134
2023/12/26,CI005004.CI,2523.2447,"2,523.24","2,523.24","2,523.24","2,557.12",175.2738,0.6044
2023/12/26,CI005005.CI,1473.7304,"1,473.73","1,473.73","1,473.73",715.1193,28.5489,0.3576
2023/12/26,CI005006.CI,5115.5828,"5,115.58","5,115.58","5,115.58","3,756.37",391.7306,1.2677
2023/12/26,CI005007.CI,3066.9638,"3,066.96","3,066.96","3,066.96","1,466.30",107.9851,0.5689
2023/12/26,CI005008.CI,5683.3888,"5,683.39","5,683.39","5,683.39","1,006.25",78.4802,1.906
2023/12/26,CI005009.CI,3095.979,"3,095.98","3,095.98","3,095.98",936.1211,101.1306,1.1909
2023/12/26,CI005010.CI,5707.3427,"5,707.34","5,707.34","5,707.34","4,153.50",533.6636,1.4202
2023/12/26,CI005011.CI,7561.7563,"7,561.76","7,561.76","7,561.76","2,404.47",357.3353,1.009
2023/12/26,CI005012.CI,7426.3915,"7,426.39","7,426.39","7,426.39",847.2102,164.3094,0.877
2023/12/26,CI005013.CI,8881.5478,"8,881.55","8,881.55","8,881.55","2,540.61",332.3869,1.3841
2023/12/26,CI005014.CI,3386.0155,"3,386.02","3,386.02","3,386.02","1,239.18",71.1313,0.9378
2023/12/26,CI005015.CI,6727.7741,"6,727.77","6,727.77","6,727.77",645.2034,57.2866,1.974
2023/12/26,CI005016.CI,12951.4302,"12,951.43","12,951.43","12,951.43",663.561,74.7438,0.9656
2023/12/26,CI005017.CI,2895.7404,"2,895.74","2,895.74","2,895.74",959.2821,82.1112,1.5434
2023/12/26,CI005018.CI,10633.2233,"10,633.22","10,633.22","10,633.22","2,716.77",444.1995,0.9626
2023/12/26,CI005019.CI,24769.8744,"24,769.87","24,769.87","24,769.87",805.0087,156.7815,0.9051
2023/12/26,CI005020.CI,5185.9639,"5,185.96","5,185.96","5,185.96",771.7012,60.4984,0.8551
2023/12/26,CI005021.CI,7351.0287,"7,351.03","7,351.03","7,351.03","1,484.72",84.1869,0.1143
2023/12/26,CI005022.CI,7101.9006,"7,101.90","7,101.90","7,101.90","1,647.39",148.2433,0.4139
2023/12/26,CI005023.CI,3904.1665,"3,904.17","3,904.17","3,904.17","2,214.35",94.4912,0.9717
2023/12/26,CI005024.CI,1706.1852,"1,706.19","1,706.19","1,706.19","1,641.30",109.8861,0.4207
2023/12/26,CI005025.CI,6309.2929,"6,309.29","6,309.29","6,309.29","4,311.82",713.1512,1.4736
2023/12/26,CI005026.CI,4082.3829,"4,082.38","4,082.38","4,082.38","1,580.46",228.1487,1.3325
2023/12/26,CI005027.CI,5019.5533,"5,019.55","5,019.55","5,019.55","3,462.92",538.5126,1.7409
2023/12/26,CI005028.CI,2412.6309,"2,412.63","2,412.63","2,412.63","4,649.28",469.0099,2.9866
2023/12/26,CI005029.CI,3178.9672,"3,178.97","3,178.97","3,178.97",347.9914,21.7417,1.6269
2023/12/26,CI005030.CI,644.9012,644.9012,644.9012,644.9012,100.4551,8.7912,0.8237
2023/12/27,CI005001.CI,2609.45,"2,609.45","2,609.45","2,609.45","1,010.59",67.0876,0.2742
2023/12/27,CI005002.CI,3424.5655,"3,424.57","3,424.57","3,424.57",915.525,77.634,0.7537
2023/12/27,CI005003.CI,5844.1557,"5,844.16","5,844.16","5,844.16","1,940.67",188.0222,0.9028
2023/12/27,CI005004.CI,2533.2039,"2,533.20","2,533.20","2,533.20","2,595.24",171.8294,0.6132
2023/12/27,CI005005.CI,1476.7854,"1,476.79","1,476.79","1,476.79",830.1359,33.3737,0.4152
2023/12/27,CI005006.CI,5113.7361,"5,113.74","5,113.74","5,113.74","3,818.34",408.406,1.2976
2023/12/27,CI005007.CI,3091.2143,"3,091.21","3,091.21","3,091.21","1,695.76",125.2282,0.6579
2023/12/27,CI005008.CI,5676.5176,"5,676.52","5,676.52","5,676.52","1,070.80",81.6646,1.8222
2023/12/27,CI005009.CI,3113.2608,"3,113.26","3,113.26","3,113.26",916.5962,102.8348,1.1659
2023/12/27,CI005010.CI,5744.5032,"5,744.50","5,744.50","5,744.50","3,773.09",488.7793,1.2938
2023/12/27,CI005011.CI,7533.3997,"7,533.40","7,533.40","7,533.40","2,355.04",352.1008,0.9764
2023/12/27,CI005012.CI,7424.223,"7,424.22","7,424.22","7,424.22",766.5822,143.2353,0.7944
2023/12/27,CI005013.CI,8864.0334,"8,864.03","8,864.03","8,864.03","2,395.99",332.2523,1.3057
2023/12/27,CI005014.CI,3403.0099,"3,403.01","3,403.01","3,403.01","1,418.85",78.3558,1.0685
2023/12/27,CI005015.CI,6808.9649,"6,808.96","6,808.96","6,808.96",577.1443,59.0197,1.7076
2023/12/27,CI005016.CI,13097.1985,"13,097.20","13,097.20","13,097.20",664.5316,80.0015,0.967
2023/12/27,CI005017.CI,2895.2858,"2,895.29","2,895.29","2,895.29","1,041.15",78.3166,1.6898
2023/12/27,CI005018.CI,10699.8723,"10,699.87","10,699.87","10,699.87","2,704.26",462.6531,0.9566
2023/12/27,CI005019.CI,24834.0779,"24,834.08","24,834.08","24,834.08","1,273.05",206.7715,1.4314
2023/12/27,CI005020.CI,5314.2698,"5,314.27","5,314.27","5,314.27","1,117.54",101.1545,1.2337
2023/12/27,CI005021.CI,7377.5292,"7,377.53","7,377.53","7,377.53","1,951.77",108.8943,0.1503
2023/12/27,CI005022.CI,7133.6248,"7,133.62","7,133.62","7,133.62","2,523.23",236.3347,0.634
2023/12/27,CI005023.CI,3915.2036,"3,915.20","3,915.20","3,915.20","2,436.99",93.8745,1.0712
2023/12/27,CI005024.CI,1707.4717,"1,707.47","1,707.47","1,707.47","1,705.10",118.0323,0.4348
2023/12/27,CI005025.CI,6408.9987,"6,409.00","6,409.00","6,409.00","5,142.77",795.0821,1.7599
2023/12/27,CI005026.CI,4134.9354,"4,134.94","4,134.94","4,134.94","1,849.15",241.2124,1.559
2023/12/27,CI005027.CI,5063.5196,"5,063.52","5,063.52","5,063.52","3,632.90",571.7308,1.8263
2023/12/27,CI005028.CI,2393.3853,"2,393.39","2,393.39","2,393.39","4,067.09",400.3585,2.6125
2023/12/27,CI005029.CI,3204.4625,"3,204.46","3,204.46","3,204.46",446.3571,31.5097,2.0868
2023/12/27,CI005030.CI,651.3244,651.3244,651.3244,651.3244,109.4574,9.2372,0.8975
2023/12/28,CI005001.CI,2621.7275,"2,621.73","2,621.73","2,621.73","1,058.30",76.0441,0.2871
2023/12/28,CI005002.CI,3371.4162,"3,371.42","3,371.42","3,371.42","1,339.38",111.5024,1.1026
