,cumulative_return_pct
2018-03-20,35.95464229280123
2018-03-21,35.526417415227996
2018-03-22,33.904739615635584
2018-03-23,30.967408535247287
2018-03-26,31.765375289851193
2018-03-27,31.99185536413569
2018-03-28,29.885666457036297
2018-03-29,30.82026341596609
2018-03-30,30.880918666900858
2018-04-02,30.09648192509131
2018-04-03,30.413520145312777
2018-04-04,29.66748723867376
2018-04-05,29.87012272007974
2018-04-06,29.695914614809162
2018-04-09,30.307928504351622
2018-04-10,32.37158312803532
2018-04-11,32.66482269468571
2018-04-12,32.39864046746375
2018-04-13,31.873160776126895
2018-04-16,30.708577309544815
2018-04-17,29.976196744205907
2018-04-18,30.517196759594235
2018-04-19,31.519546623600657
2018-04-20,30.179837662576503
2018-04-23,29.95740562075393
2018-04-24,30.97940049150454
2018-04-25,30.39198880888525
2018-04-26,29.388627279772738
2018-04-27,29.798202468644774
2018-04-30,30.31402682172839
2018-05-01,30.390654194625967
2018-05-02,30.090946694597065
2018-05-03,29.781442667506887
2018-05-04,29.397256944919835
2018-05-07,30.313126876574614
2018-05-08,31.39909772995413
2018-05-09,31.78738928310574
2018-05-10,32.724749426748964
2018-05-11,33.024418814392
2018-05-14,34.06355480240673
2018-05-15,33.40842302385858
2018-05-16,32.99646437444459
2018-05-17,32.340721153005504
2018-05-18,32.86848630427834
2018-05-21,33.54567919518865
2018-05-22,33.30266107930741
2018-05-23,31.984781242146788
2018-05-24,31.806023395237148
2018-05-25,31.41654935999194
2018-05-28,31.863170299117183
2018-05-29,30.767314301553395
2018-05-30,29.58999446117765
2018-05-31,30.92556846005472
2018-06-01,30.874640060612425
2018-06-04,32.12689079554831
2018-06-05,32.72241716005813
2018-06-06,33.148158827602046
2018-06-07,33.4134294195559
2018-06-08,32.088052674827885
2018-06-11,32.30851805102108
2018-06-12,32.955490616839754
2018-06-13,31.812158924744093
2018-06-14,31.333848992231573
2018-06-15,30.890368189411554
2018-06-18,30.82597168024912
2018-06-19,27.749254753118024
2018-06-20,28.27794797910199
2018-06-21,26.93954392164255
2018-06-22,27.30319596219082
2018-06-25,25.76526146007765
2018-06-26,25.35974759456319
2018-06-27,23.458961265438425
2018-06-28,23.382148774467602
2018-06-29,25.155450829911885
2018-07-02,23.993180862972153
2018-07-03,23.25878017157732
2018-07-04,22.271749286187912
2018-07-05,22.16497164869582
2018-07-06,22.896078300791835
2018-07-09,24.847710487598505
2018-07-10,25.013993852696647
2018-07-11,23.524908530170574
2018-07-12,24.904867684031085
2018-07-13,25.13369654857085
2018-07-16,24.88774046985882
2018-07-17,24.175195277867246
2018-07-18,23.814896334255977
2018-07-19,23.53903642274455
2018-07-20,24.640805339107217
