,cumulative_return_pct
2015-04-24,42.95482199450984
2015-04-27,44.14131643550632
2015-04-28,43.90572041148803
2015-04-29,44.87594687679453
2015-04-30,44.29347029322999
2015-05-01,44.360140538423586
2015-05-04,44.47495485841324
2015-05-05,44.41668018931695
2015-05-06,44.456235799319856
2015-05-07,44.51658740329756
2015-05-08,44.725244641942076
2015-05-11,44.783184046938594
2015-05-12,44.846877633981876
2015-05-13,44.934310928047026
2015-05-14,45.06738722248915
2015-05-15,45.154030465856685
2015-05-18,45.277052086018244
2015-05-19,45.3103140123535
2015-05-20,45.35669008238643
2015-05-21,45.40836175069496
2015-05-22,45.468998452235866
2015-05-25,45.53601289048424
2015-05-26,45.501828069786264
2015-05-27,45.60293016058645
2015-05-28,45.62486577204308
2015-05-29,45.60794639493353
2015-06-01,45.62326423737244
2015-06-02,45.45039205801362
2015-06-03,45.4552104533328
2015-06-04,45.21730546806515
2015-06-05,45.325916053085514
2015-06-08,45.5840653091375
2015-06-09,45.30875739209368
2015-06-10,45.49168154452639
2015-06-11,45.61327191787923
2015-06-12,45.53423464519943
2015-06-15,45.41303618939292
2015-06-16,45.34273889685074
2015-06-17,45.19816061903133
2015-06-18,45.22644537614286
2015-06-19,45.70927926484054
2015-06-22,45.70927935714968
2015-06-23,45.56102807878419
2015-06-24,45.51467449323074
2015-06-25,45.49652763294023
2015-06-26,45.17677247282839
2015-06-29,45.67560788284511
2015-06-30,45.20932863850155
2015-07-01,45.38378042936087
2015-07-02,45.37854838686724
2015-07-03,45.384036826199115
2015-07-06,45.370644654460904
2015-07-07,45.57881418174971
2015-07-08,45.19273266912987
2015-07-09,45.24395314590765
2015-07-10,45.56380648078513
2015-07-13,45.90077284848335
2015-07-14,46.05140648383448
2015-07-15,46.0733658866149
2015-07-16,46.30599203010903
2015-07-17,46.38575577253583
2015-07-20,46.52088113436705
2015-07-21,46.46881588460601
2015-07-22,46.47926008443144
2015-07-23,46.411936244554994
2015-07-24,46.20512040567619
2015-07-27,46.107882305001134
2015-07-28,46.44772252924096
2015-07-29,46.68044188425859
2015-07-30,46.73801432476268
2015-07-31,46.73019051539651
2015-08-03,47.54660527316978
2015-08-04,49.700745211771704
2015-08-05,48.07540150867096
2015-08-06,47.43537504855222
2015-08-07,49.06941993787521
2015-08-10,52.72112750926805
2015-08-11,54.28678179445798
2015-08-12,56.26001269673966
2015-08-13,56.59621909188974
2015-08-14,55.979510846964644
2015-08-17,56.33477983770736
2015-08-18,51.64549453427285
2015-08-19,52.83941588858416
2015-08-20,51.72773601455021
2015-08-21,49.778256076951585
2015-08-24,42.42112521051713
2015-08-25,36.69566765885519
2015-08-26,35.52289766424619
2015-08-27,38.62079540537593
2015-08-28,41.87309186028727
2015-08-31,42.446852081847354
2015-09-01,41.62041723121095
2015-09-02,42.19465254657349
2015-09-03,42.22780877887891
2015-09-04,41.7877056432657
2015-09-07,41.862756252713716
2015-09-08,42.55920870374492
2015-09-09,42.204832923390654
2015-09-10,42.384860536551614
2015-09-11,42.59534231081838
2015-09-14,42.50843023047146
2015-09-15,42.84978206503074
2015-09-16,43.08269753674341
2015-09-17,43.05456537689884
2015-09-18,42.61100665993385
2015-09-21,42.77806067550467
2015-09-22,42.43111624456395
2015-09-23,42.3726091575078
2015-09-24,42.291575327580766
2015-09-25,42.29331837988419
2015-09-28,41.58227150745353
2015-09-29,41.654562366157634
2015-09-30,42.20565700506877
2015-10-01,42.271848399311175
2015-10-02,42.74916928982697
2015-10-05,43.35986234992877
2015-10-06,43.238224021905495
2015-10-07,43.50882211683804
2015-10-08,44.81610026188676
2015-10-09,45.27596546140777
2015-10-12,46.37905071909285
2015-10-13,46.12970198808064
2015-10-14,45.61005939047143
2015-10-15,46.886295124592216
2015-10-16,47.50403169654385
2015-10-19,47.54751552586105
2015-10-20,47.903172752525535
2015-10-21,46.74661994615303
2015-10-22,47.8159838200022
2015-10-23,48.676319988594805
2015-10-26,48.80850745920131
2015-10-27,48.793492034536754
2015-10-28,48.60486949517215
2015-10-29,48.69651800547861
2015-10-30,48.56350986839952
2015-11-02,48.89470523928785
2015-11-03,48.979363543179645
2015-11-04,48.91619148218276
2015-11-05,48.92460433249863
2015-11-06,48.92368539606291
2015-11-09,48.737956831952765
2015-11-10,48.78992434708924
2015-11-11,48.72057823101665
2015-11-12,48.42507762274526
2015-11-13,48.17742424526641
2015-11-16,48.532447134331576
2015-11-17,48.51027444759597
2015-11-18,48.87306060634449
2015-11-19,48.86855546483295
2015-11-20,48.956697862178004
2015-11-23,48.96939388273049
2015-11-24,49.02176773874272
2015-11-25,49.05821667824717
2015-11-26,49.07782959416478
2015-11-27,49.12326785511161
2015-11-30,49.08864404588182
2015-12-01,49.50537243412565
2015-12-02,50.54781984510592
2015-12-03,50.68420674723526
2015-12-04,50.252654859603616
2015-12-07,50.624416140981296
2015-12-08,50.01755514533248
2015-12-09,50.20880481830474
2015-12-10,50.14380418670634
2015-12-11,50.00332368595859
2015-12-14,50.99115534393675
2015-12-15,50.78339004197887
2015-12-16,50.74928726639916
2015-12-17,51.364679189296595
2015-12-18,51.428721884867535
2015-12-21,52.45572065939803
2015-12-22,52.62076959604109
2015-12-23,52.524870733692694
2015-12-24,52.28798872674019
2015-12-25,52.42777388141442
2015-12-28,51.60720934760632
2015-12-29,51.94941166747717
2015-12-30,52.02788601065276
2015-12-31,51.6950000708561
2016-01-04,49.03855682045071
2016-01-05,48.77217492031558
2016-01-06,47.35776395222915
2016-01-07,43.98051001299239
2016-01-08,43.68899827433299
2016-01-11,42.095685930847715
2016-01-12,42.04326255062574
2016-01-13,41.232362336481486
2016-01-14,41.8672294957648
2016-01-15,39.698732573708014
2016-01-18,38.85142481674117
2016-01-19,40.06080999275143
2016-01-20,37.11212845302325
2016-01-21,36.37944671193034
2016-01-22,39.13866597975482
2016-01-25,39.003468123932535
2016-01-26,38.37175569669091
2016-01-27,38.31549930063029
2016-01-28,39.06484851247074
2016-01-29,41.91526638019365
2016-02-01,40.64825667835705
2016-02-02,41.194804712194276
2016-02-03,38.96751645844323
2016-02-04,40.48328584643512
2016-02-05,40.533323954922885
2016-02-08,40.533323954922885
2016-02-09,40.533323954922885
2016-02-10,40.533323954922885
2016-02-11,37.268507418109344
2016-02-12,36.271326716732744
2016-02-15,38.5431601434884
2016-02-16,41.12954827576929
2016-02-17,40.758538060018815
2016-02-18,42.48637053332918
2016-02-19,42.107521186043726
2016-02-22,44.14762067987308
2016-02-23,43.37205964409685
2016-02-24,42.775616758248304
2016-02-25,37.73821273209001
2016-02-26,40.32583851851672
2016-02-29,37.84948299762085
2016-03-01,40.117306299686504
2016-03-02,44.0783817119065
2016-03-03,44.20622549835444
2016-03-04,45.927793461122036
2016-03-07,46.102995647478664
2016-03-08,45.80099002159586
2016-03-09,44.78747706092372
2016-03-10,43.42125942682635
2016-03-11,44.48128558938605
2016-03-14,45.9199699641966
2016-03-15,45.22602606878123
2016-03-16,45.59771096537793
2016-03-17,47.28612627146826
2016-03-18,48.75458230878107
2016-03-21,50.06106912304158
2016-03-22,49.67179930677468
2016-03-23,49.525071256259004
2016-03-24,47.30755525481194
2016-03-25,47.69034409987969
2016-03-28,47.0146167221418
2016-03-29,46.51063334894967
2016-03-30,49.59883184913474
2016-03-31,49.351368841508794
2016-04-01,49.087027205665464
2016-04-04,49.087027032860696
2016-04-05,48.796268562211374
2016-04-06,48.83034274379312
2016-04-07,48.30284712515858
2016-04-08,48.600518881664925
2016-04-11,49.60142326117549
2016-04-12,49.75553991060446
2016-04-13,51.311348164050074
2016-04-14,51.45958955727894
2016-04-15,51.29517837193236
2016-04-18,50.45725685667251
2016-04-19,51.37904111135785
2016-04-20,50.44416809163641
2016-04-21,51.501839897466
2016-04-22,50.7493574608217
2016-04-25,50.005009267227464
2016-04-26,50.35501808363021
2016-04-27,50.564858653105496
2016-04-28,50.695591957969086
2016-04-29,50.711780619803484
2016-05-02,50.85959262766659
2016-05-03,50.69443550887846
2016-05-04,50.30787717188965
2016-05-05,50.22224873707639
2016-05-06,48.875106409423566
2016-05-09,48.30442554905743
2016-05-10,48.72494970943961
2016-05-11,48.3981536973789
2016-05-12,48.28875165927451
2016-05-13,47.681438831153365
2016-05-16,48.356903852451325
2016-05-17,48.4699804111876
2016-05-18,47.79907217463135
2016-05-19,47.45319400224757
2016-05-20,47.998908730838494
2016-05-23,47.97608160995994
2016-05-24,48.02186320561377
2016-05-25,48.97032388154325
2016-05-26,49.07489306189616
2016-05-27,49.41285880518673
2016-05-30,49.5751823225983
2016-05-31,50.91913901822696
2016-06-01,50.702007049949735
2016-06-02,51.18488869816042
2016-06-03,51.60256316961556
2016-06-06,51.88199519643659
2016-06-07,52.63200484618653
2016-06-08,52.51794113298243
2016-06-09,52.43053975472422
2016-06-10,51.34959219123236
2016-06-13,48.07094162254582
2016-06-14,47.83423259732476
2016-06-15,48.579171920452715
2016-06-16,47.33877927920993
2016-06-17,47.74815103802192
2016-06-20,48.89384100194876
2016-06-21,49.30824450490778
2016-06-22,49.9710351332245
2016-06-23,50.54418619683045
2016-06-24,46.56835515690716
2016-06-27,46.28602751247406
2016-06-28,47.25970084469972
2016-06-29,48.960172953032966
2016-06-30,50.53195110097008
2016-07-01,51.5793198476801
2016-07-04,53.97438282516269
2016-07-05,53.717959095202986
2016-07-06,55.47950055672723
2016-07-07,55.074736462366445
2016-07-08,54.087558547198796
2016-07-11,54.909454810785554
2016-07-12,56.10168199496979
2016-07-13,55.603258396469535
2016-07-14,54.88855857729593
2016-07-15,54.90416974210073
2016-07-18,54.3221152643522
2016-07-19,54.31969723231616
2016-07-20,53.74243566945884
2016-07-21,53.1452682978309
2016-07-22,52.95981732861967
2016-07-25,52.68894823799053
2016-07-26,53.67932221771057
2016-07-27,52.51763507876539
2016-07-28,53.66020517156285
2016-07-29,52.81774090128049
2016-08-01,53.30974184367414
2016-08-02,53.77317834348418
2016-08-03,53.252629498616244
2016-08-04,53.06370461954204
2016-08-05,54.45412678530302
2016-08-08,54.64767335448122
2016-08-09,54.92478745786509
2016-08-10,55.491688507637036
2016-08-11,55.046578910508856
2016-08-12,56.399092480636085
2016-08-15,58.28691774043322
2016-08-16,58.277468568833335
2016-08-17,57.6814217006208
2016-08-18,58.37275767161738
2016-08-19,58.18372049806666
2016-08-22,57.43582477235974
2016-08-23,57.59103554083922
2016-08-24,57.049412689591364
2016-08-25,56.301040551685674
2016-08-26,56.48696062084808
2016-08-29,56.093432909317606
