股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,trade_date,return,log_return,ma5,ma10,ma20,vol_ma5,vol_ratio
沪深300,000300,2019-04-24,4033.63,4030.09,4044.34,3967.81,145498696,186497961984.0,1.9,0.28,11.08,0.44,20190424,0.0028000000000000004,0.002753104570320159,4053.4800000000005,4040.215,3999.72,157564225.2,0.9234246912033177
沪深300,000300,2019-04-25,4013.6,3941.82,4022.56,3938.33,159722071,197530996736.0,2.09,-2.19,-88.27,0.48,20190425,-0.0219,-0.022146162627902005,4027.428,4034.639,4009.6415,160196215.0,0.997040229695814
沪深300,000300,2019-04-26,3921.89,3889.27,3943.83,3887.25,142008069,186572136448.0,1.44,-1.33,-52.55,0.43,20190426,-0.013300000000000001,-0.013421066236018436,3981.16,4024.704,4017.685,158438846.6,0.8962957762405221
沪深300,000300,2019-04-29,3896.58,3900.33,3953.23,3875.45,153870927,203946553344.0,2.0,0.28,11.06,0.47,20190429,0.0028000000000000004,0.0028396855890284833,3956.1040000000003,4017.185,4019.0845,151342282.8,1.0167081145679666
沪深300,000300,2019-04-30,3887.18,3913.21,3923.11,3885.15,116233377,161665925120.0,0.97,0.33,12.88,0.35,20190430,0.0033,0.0032968441106726826,3934.9440000000004,3999.9269999999997,4016.0485,143466628.0,0.8101771026499626
沪深300,000300,2019-05-06,3775.08,3684.62,3791.61,3647.14,197472883,254115401728.0,3.69,-5.84,-228.59,0.6,20190506,-0.0584,-0.060190609487057345,3865.85,3959.665,4001.7149999999992,153861465.4,1.2834460044080667
沪深300,000300,2019-05-07,3702.27,3720.67,3738.18,3671.83,132847654,183659159552.0,1.8,0.98,36.05,0.4,20190507,0.0098,0.009736360030371979,3821.6200000000003,3924.524,3986.6405000000004,148486582.0,0.8946778369509509
沪深300,000300,2019-05-08,3648.55,3667.46,3722.93,3642.5,112867356,145058488320.0,2.16,-1.43,-53.21,0.34,20190508,-0.0143,-0.01440443523113488,3777.2580000000003,3879.209,3966.9019999999996,142658439.4,0.7911719522146966
沪深300,000300,2019-05-09,3637.35,3599.7,3656.9,3584.82,101037394,141829095424.0,1.97,-1.85,-67.76,0.31,20190509,-0.018500000000000003,-0.01864881570707284,3717.132,3836.618,3944.0254999999997,132091732.8,0.764903237002581
沪深300,000300,2019-05-10,3643.06,3730.45,3732.92,3589.29,148003848,195067170816.0,3.99,3.63,130.75,0.45,20190510,0.0363,0.03567836115421021,3680.5799999999995,3807.762,3926.7765,138445827.0,1.0690379855219472
沪深300,000300,2019-05-13,3675.76,3668.73,3702.9,3658.0,103391859,135053926400.0,1.2,-1.65,-61.72,0.31,20190513,-0.0165,-0.016683316679156582,3677.4020000000005,3771.6259999999993,3905.9205,119629622.2,0.8642663672977812
沪深300,000300,2019-05-14,3630.44,3645.15,3683.26,3630.44,102313459,135262867456.0,1.44,-0.64,-23.58,0.31,20190514,-0.0064,-0.006448036254104657,3662.2980000000002,3741.959,3888.299,113522783.2,0.9012592548911362
沪深300,000300,2019-05-15,3674.99,3727.09,3741.04,3674.99,110161769,152534548480.0,1.81,2.25,81.94,0.33,20190515,0.0225,0.022230251436693806,3674.2239999999997,3725.7410000000004,3875.2225,112981665.8,0.9750411114933305
沪深300,000300,2019-05-16,3720.04,3743.96,3745.14,3707.9,116258273,139851939840.0,1.0,0.45,16.87,0.35,20190516,0.0045000000000000005,0.004516106483631396,3703.076,3710.1040000000003,3863.6445,116025841.6,1.0020032726916244
沪深300,000300,2019-05-17,3744.88,3648.76,3745.36,3637.58,128453245,154092351488.0,2.88,-2.54,-95.2,0.39,20190517,-0.0254,-0.025756490950546974,3686.738,3683.6590000000006,3841.793,112115721.0,1.1457201885184327
沪深300,000300,2019-05-20,3635.74,3617.79,3644.5,3583.83,108963476,134194262016.0,1.66,-0.85,-30.97,0.33,20190520,-0.0085,-0.008524041676251221,3676.55,3676.976,3818.3205000000003,113230044.4,0.9623194672173068
沪深300,000300,2019-05-21,3619.44,3666.78,3690.09,3610.68,111022920,133071380480.0,2.19,1.35,48.99,0.34,20190521,0.013500000000000002,0.013450550572702084,3680.876,3671.5870000000004,3798.0555,114971936.6,0.9656523433736786
沪深300,000300,2019-05-22,3663.15,3649.38,3679.27,3634.75,98346127,121775243264.0,1.21,-0.47,-17.4,0.3,20190522,-0.004699999999999999,-0.00475660259114804,3665.3340000000003,3669.779,3774.494,112608808.2,0.8733431120710502
沪深300,000300,2019-05-23,3629.53,3583.96,3631.47,3578.11,99897782,125611970560.0,1.46,-1.79,-65.42,0.3,20190523,-0.0179,-0.018088955816228772,3633.334,3668.2049999999995,3752.4114999999997,109336710.0,0.9136710076606476
沪深300,000300,2019-05-24,3584.9,3593.91,3623.39,3580.79,80934049,101337497600.0,1.19,0.28,9.95,0.25,20190524,0.0028000000000000004,0.002772411975473591,3622.364,3654.5510000000004,3731.1565,99832870.8,0.8106953987343415
沪深300,000300,2019-05-27,3592.6,3637.2,3648.03,3556.26,108830871,133399052288.0,2.55,1.2,43.29,0.33,20190527,0.012,0.011973408558029952,3626.246,3651.3979999999997,3711.512,99806349.8,1.0904203111133115
沪深300,000300,2019-05-28,3633.02,3672.26,3683.23,3627.79,117886241,148966334464.0,1.52,0.96,35.06,0.36,20190528,0.0096,0.009593121482207626,3627.3419999999996,3654.1090000000004,3698.0339999999997,101179014.0,1.1651254182018418
沪深300,000300,2019-05-29,3642.54,3663.91,3693.23,3637.35,93355441,120002035712.0,1.52,-0.23,-8.35,0.28,20190529,-0.0023,-0.0022763931604050983,3630.2479999999996,3647.7909999999997,3686.7659999999996,100180876.8,0.9318688753979841
沪深300,000300,2019-05-30,3648.85,3641.18,3650.97,3612.62,94202560,112864079872.0,1.05,-0.62,-22.73,0.29,20190530,-0.0062,-0.006223078252227522,3641.692,3637.513,3673.8085,99041832.4,0.9511391067518253
沪深300,000300,2019-05-31,3641.0,3629.79,3668.18,3627.54,89222267,108264202240.0,1.12,-0.31,-11.39,0.27,20190531,-0.0031,-0.003133009575553198,3648.868,3635.6160000000004,3659.6375,100699476.0,0.8860251368140187
沪深300,000300,2019-06-03,3640.61,3632.01,3672.81,3613.13,100723180,123902447616.0,1.64,0.06,2.22,0.3,20190603,0.0006,0.0006114186755788103,3647.8299999999995,3637.0379999999996,3657.007,99077937.8,1.0166055353647057
沪深300,000300,2019-06-04,3632.56,3598.47,3636.13,3584.46,87097093,109467238400.0,1.42,-0.92,-33.54,0.26,20190604,-0.0092,-0.009277458915253807,3633.072,3630.207,3650.8969999999995,92920108.2,0.9373330992311522
沪深300,000300,2019-06-05,3627.79,3597.11,3634.45,3593.95,88642020,114634227712.0,1.13,-0.04,-1.36,0.27,20190605,-0.0004,-0.0003780098383157753,3619.7120000000004,3624.9800000000005,3647.3795,91977424.0,0.963736709999619
沪深300,000300,2019-06-06,3601.04,3564.68,3601.04,3557.02,85534403,104367267840.0,1.22,-0.9,-32.43,0.26,20190606,-0.009000000000000001,-0.009056457019030972,3604.4120000000003,3623.0520000000006,3645.6285000000003,90243792.6,0.9478148084835699
沪深300,000300,2019-06-10,3578.01,3610.74,3623.73,3568.28,92375060,117346607104.0,1.56,1.29,46.06,0.28,20190610,0.0129,0.01283844922096306,3600.602,3624.7349999999997,3639.643,90874351.2,1.0165141074481752
沪深300,000300,2019-06-11,3617.52,3719.28,3723.14,3617.52,143482806,180899074048.0,2.93,3.01,108.54,0.43,20190611,0.0301,0.029617363677468235,3618.0559999999996,3632.943,3642.1705,99426276.4,1.4431075083487688
沪深300,000300,2019-06-12,3706.86,3691.1,3711.88,3683.94,119178852,132296097792.0,0.75,-0.76,-28.18,0.36,20190612,-0.0076,-0.0076055845554518706,3636.582,3634.8269999999998,3644.468,105842628.2,1.1260004974063937
沪深300,000300,2019-06-13,3689.58,3685.39,3697.59,3654.27,96331717,110459904000.0,1.17,-0.15,-5.71,0.29,20190613,-0.0015,-0.0015481621043288184,3654.238,3636.975,3642.3830000000003,107380567.6,0.8971056789236045
沪深300,000300,2019-06-14,3690.48,3654.88,3709.65,3650.91,101817004,116584259584.0,1.59,-0.83,-30.51,0.31,20190614,-0.0083,-0.008313093579849114,3672.278,3638.345,3637.929,110637087.8,0.9202791398853143
沪深300,000300,2019-06-17,3654.44,3654.82,3683.77,3645.5,72976678,93092581376.0,1.05,0.0,-0.06,0.22,20190617,0.0,-1.6416542402959227e-05,3681.094,3640.8480000000004,3638.232,106757411.4,0.6835748173639211
沪深300,000300,2019-06-18,3661.13,3667.62,3675.65,3638.78,70692265,89472839680.0,1.01,0.35,12.8,0.21,20190618,0.0034999999999999996,0.0034961059530988067,3670.762,3644.4089999999997,3640.7235,92199303.2,0.7667331806906758
沪深300,000300,2019-06-19,3761.34,3715.94,3771.35,3715.13,125595715,172574179328.0,1.53,1.32,48.32,0.38,20190619,0.0132,0.013088724091147416,3675.7300000000005,3656.156,3643.1815,93482675.8,1.343518613745115
沪深300,000300,2019-06-20,3718.94,3828.52,3845.79,3717.19,168872074,227726983168.0,3.46,3.03,112.58,0.51,20190620,0.030299999999999997,0.029846631108189754,3704.3559999999998,3679.297,3652.1384999999996,107990747.2,1.563764288872334
沪深300,000300,2019-06-21,3832.73,3833.94,3856.09,3817.31,153635154,199961616384.0,1.01,0.14,5.42,0.47,20190621,0.0014000000000000002,0.0014146895132741448,3740.168,3706.2229999999995,3664.6375,118354377.2,1.2980943978132817
沪深300,000300,2019-06-24,3836.31,3841.27,3853.55,3819.77,100084621,143644733440.0,0.88,0.19,7.33,0.3,20190624,0.0019,0.001910046038737154,3777.458,3729.2760000000003,3677.0055,123775965.8,0.8085949509916892
沪深300,000300,2019-06-25,3837.43,3801.31,3838.06,3755.01,124075912,169358794752.0,2.16,-1.04,-39.96,0.38,20190625,-0.0104,-0.010457296921113626,3804.196,3737.4790000000003,3685.2110000000002,134452695.2,0.9228220513946233
沪深300,000300,2019-06-26,3779.51,3794.33,3809.76,3771.72,81820283,112106860544.0,1.0,-0.18,-6.98,0.25,20190626,-0.0018,-0.0018378969948000814,3819.874,3747.8020000000006,3691.3145000000004,125697608.8,0.650929510760908
沪深300,000300,2019-06-27,3807.54,3834.82,3854.08,3805.83,105316357,156483420160.0,1.27,1.07,40.49,0.32,20190627,0.010700000000000001,0.010614650431399735,3821.1339999999996,3762.7450000000003,3699.8599999999997,112986465.4,0.9321148035488505
沪深300,000300,2019-06-28,3832.06,3825.59,3835.23,3803.05,84766139,116512051200.0,0.84,-0.24,-9.23,0.26,20190628,-0.0024,-0.002409793853496681,3819.464,3779.816,3709.0805,99212662.4,0.854388310417925
沪深300,000300,2019-07-01,3899.33,3935.81,3936.67,3886.91,158370340,217470251008.0,1.3,2.88,110.22,0.48,20190701,0.0288,0.028404001917679424,3838.3720000000003,3807.915,3724.3815000000004,110869806.2,1.4284352559822548
沪深300,000300,2019-07-02,3931.05,3937.17,3942.43,3918.94,131863496,173997043712.0,0.6,0.03,1.36,0.4,20190702,0.0003,0.000345485448591896,3865.5440000000003,3834.8700000000003,3739.6395,112427323.0,1.1728776642667191
沪深300,000300,2019-07-03,3927.44,3893.53,3927.44,3878.84,111992604,163145732096.0,1.23,-1.11,-43.64,0.34,20190703,-0.0111,-0.011145989960899962,3885.3839999999996,3852.629,3754.3925000000004,118461787.2,0.9453901266146016
沪深300,000300,2019-07-04,3895.2,3873.1,3906.89,3854.69,99342257,142669254656.0,1.34,-0.52,-20.43,0.3,20190704,-0.0052,-0.005260981177587326,3893.04,3857.0870000000004,3768.1920000000005,117266967.2,0.847146126245175
沪深300,000300,2019-07-05,3875.37,3893.2,3900.31,3857.93,74006528,116236521472.0,1.09,0.52,20.1,0.22,20190705,0.0052,0.005176221592961067,3906.5620000000004,3863.0130000000004,3784.618,115115045.0,0.6428918826379297
沪深300,000300,2019-07-08,3875.75,3802.79,3875.75,3775.03,109539087,147198418944.0,2.59,-2.32,-90.41,0.33,20190708,-0.0232,-0.023496433712237627,3879.958,3859.1649999999995,3794.2205000000004,105348794.4,1.039775420533906
沪深300,000300,2019-07-09,3798.1,3793.13,3811.1,3774.76,74842732,113147604992.0,0.96,-0.25,-9.66,0.23,20190709,-0.0025,-0.0025434720765215033,3851.15,3858.347,3797.9129999999996,93944641.6,0.7966684499012449
沪深300,000300,2019-07-10,3807.95,3786.74,3810.4,3774.23,72833948,101355479040.0,0.95,-0.17,-6.39,0.22,20190710,-0.0017000000000000001,-0.0016860451468861317,3829.792,3857.5879999999997,3802.6950000000006,86112910.4,0.8457959167990216
沪深300,000300,2019-07-11,3806.19,3785.22,3830.74,3774.41,75311964,113674616832.0,1.49,-0.04,-1.52,0.23,20190711,-0.0004,-0.00040148125991610234,3812.2159999999994,3852.6279999999997,3807.6865,81306851.8,0.9262683566355966
沪深300,000300,2019-07-12,3783.07,3808.73,3820.24,3774.52,75465966,107007922176.0,1.21,0.62,23.51,0.23,20190712,0.0062,0.006191790862731726,3795.322,3850.942,3815.379,81598739.4,0.9248423021593885
沪深300,000300,2019-07-15,3792.64,3824.19,3844.87,3745.85,101205222,142493044736.0,2.6,0.41,15.46,0.31,20190715,0.0040999999999999995,0.004050879909933546,3799.602,3839.7799999999997,3823.8475000000008,79931966.4,1.266142027503029
沪深300,000300,2019-07-16,3819.25,3806.84,3828.33,3799.87,80730952,108449681408.0,0.74,-0.45,-17.35,0.24,20190716,-0.0045000000000000005,-0.004547231473586017,3802.344,3826.7470000000003,3830.8085,81109610.4,0.9953315223913342
沪深300,000300,2019-07-17,3800.11,3804.64,3820.27,3787.9,95183885,116766781440.0,0.85,-0.06,-2.2,0.29,20190717,-0.0006,-0.0005780741882694428,3805.924,3817.858,3835.2434999999996,85579597.8,1.1122263652423943
沪深300,000300,2019-07-18,3793.19,3768.4,3793.39,3768.0,87496445,111669366784.0,0.67,-0.95,-36.24,0.26,20190718,-0.0095,-0.009570866293074323,3802.56,3807.3880000000004,3832.2375,88016494.0,0.9940914597211745
沪深300,000300,2019-07-19,3787.51,3807.96,3828.15,3787.51,88086149,117797527552.0,1.08,1.05,39.56,0.27,20190719,0.0105,0.010443104479893118,3802.406,3798.864,3830.9385,90540530.6,0.9728919017401916
沪深300,000300,2019-07-22,3813.5,3781.68,3816.54,3765.44,92101376,117810446336.0,1.34,-0.69,-26.28,0.28,20190722,-0.0069,-0.00692525733250602,3793.904,3796.7530000000006,3827.959,88719761.4,1.0381156863661267
沪深300,000300,2019-07-23,3783.54,3789.91,3792.96,3768.76,71313347,103866609664.0,0.64,0.22,8.23,0.22,20190723,0.0022,0.0021739167707678663,3790.518,3796.4309999999996,3827.389,86836240.4,0.8212394579901687
沪深300,000300,2019-07-24,3803.59,3819.83,3840.06,3803.57,90940685,129940586496.0,0.96,0.79,29.92,0.28,20190724,0.0079,0.007863646899881215,3793.5559999999996,3799.7400000000002,3828.6639999999998,85987600.4,1.0576023121584865
沪深300,000300,2019-07-25,3821.39,3851.07,3851.07,3812.95,93740416,125899501568.0,1.0,0.82,31.24,0.28,20190725,0.008199999999999999,0.008145112754016482,3810.09,3806.325,3829.4764999999998,87236394.6,1.0745562838746663
沪深300,000300,2019-07-26,3835.23,3858.57,3863.59,3832.52,83259300,110929727488.0,0.81,0.19,7.5,0.25,20190726,0.0019,0.0019456167514669775,3820.2120000000004,3811.309,3831.1254999999996,86271024.8,0.9650899614675726
沪深300,000300,2019-07-29,3857.94,3854.27,3862.75,3842.43,84814369,111679107072.0,0.53,-0.11,-4.3,0.26,20190729,-0.0011,-0.0011150238940541646,3834.7300000000005,3814.317,3827.0485,84813623.4,1.0000087910405204
沪深300,000300,2019-07-30,3861.57,3870.32,3890.73,3861.57,94123955,120480280576.0,0.76,0.42,16.05,0.28,20190730,0.0042,0.004155566339940884,3850.8120000000004,3820.6649999999995,3823.7059999999997,89375745.0,1.0531263823311348
沪深300,000300,2019-07-31,3856.75,3835.36,3856.75,3830.09,82151155,111083892736.0,0.69,-0.9,-34.96,0.25,20190731,-0.009000000000000001,-0.009073888318819308,3853.918,3823.7369999999996,3820.7974999999997,87617839.0,0.9376076371844779
沪深300,000300,2019-08-01,3819.32,3803.47,3831.26,3791.55,84114181,117649162240.0,1.04,-0.83,-31.89,0.25,20190801,-0.0083,-0.008349494690915685,3844.398,3827.244,3817.316,85692592.0,0.9815805431582697
沪深300,000300,2019-08-02,3729.13,3747.44,3754.53,3720.06,108335898,141874786304.0,0.91,-1.47,-56.03,0.33,20190802,-0.0147,-0.014840867759386235,3822.172,3821.192,3810.028,90707911.6,1.1943379148418185
沪深300,000300,2019-08-05,3724.41,3675.69,3739.5,3675.69,101325980,133061099520.0,1.7,-1.91,-71.75,0.31,20190805,-0.0191,-0.019332070049603373,3786.4559999999997,3810.593,3803.6730000000002,94010233.8,1.077818615104859
沪深300,000300,2019-08-06,3609.11,3636.33,3649.9,3575.86,129833871,167267479552.0,2.01,-1.07,-39.36,0.39,20190806,-0.010700000000000001,-0.010765938870273386,3739.6580000000004,3795.2349999999997,3795.833,101152217.0,1.2835494352041736
沪深300,000300,2019-08-07,3654.63,3621.43,3659.08,3621.43,84238715,108667666432.0,1.04,-0.41,-14.9,0.26,20190807,-0.0040999999999999995,-0.004105955813665704,3696.8720000000003,3775.3949999999995,3787.5674999999997,101569729.0,0.8293683150419747
沪深300,000300,2019-08-08,3651.36,3669.29,3675.46,3646.94,88457708,114981617664.0,0.79,1.32,47.86,0.27,20190808,0.0132,0.013129207401002575,3670.036,3757.2169999999996,3781.7710000000006,102438434.4,0.8635206943381399
沪深300,000300,2019-08-09,3686.75,3633.53,3689.18,3628.12,85295580,116355690496.0,1.66,-0.97,-35.76,0.26,20190809,-0.0097,-0.009793555317656926,3647.254,3734.7129999999997,3773.011,97830370.8,0.8718721937012223
沪深300,000300,2019-08-12,3647.87,3699.1,3699.1,3643.32,82083057,121129345024.0,1.54,1.8,65.57,0.25,20190812,0.018000000000000002,0.0178849192760353,3651.936,3719.196000000001,3766.7564999999995,93981786.2,0.8733932426579055
沪深300,000300,2019-08-13,3675.59,3665.75,3686.43,3658.01,76500303,103764320256.0,0.77,-0.9,-33.35,0.23,20190813,-0.009000000000000001,-0.00905659394344809,3657.8199999999997,3698.739,3759.7019999999998,83315072.6,0.91820484112499
沪深300,000300,2019-08-14,3712.07,3682.4,3717.56,3680.61,91202591,128301670400.0,1.01,0.45,16.65,0.28,20190814,0.0045000000000000005,0.004531760645843127,3670.014,3683.443,3753.59,84707847.8,1.0766722726250164
沪深300,000300,2019-08-15,3618.01,3694.0,3694.3,3612.11,88598833,119241080832.0,2.23,0.32,11.6,0.27,20190815,0.0032,0.0031451682561536294,3674.9559999999997,3672.496,3749.8700000000003,84736072.8,1.0455857826821542
沪深300,000300,2019-08-16,3697.94,3710.54,3738.1,3687.08,88319168,132696911872.0,1.38,0.45,16.54,0.27,20190816,0.0045000000000000005,0.004467536811196349,3690.358,3668.8059999999996,3744.999,85340790.4,1.0348998126926183
沪深300,000300,2019-08-19,3736.03,3791.09,3791.09,3720.69,139327012,195448938496.0,1.9,2.17,80.55,0.42,20190819,0.0217,0.021476158102032718,3708.756,3680.346,3745.4695,96789581.4,1.4394835682180147
沪深300,000300,2019-08-20,3786.03,3787.73,3799.9,3778.73,108602089,149115342848.0,0.56,-0.09,-3.36,0.33,20190820,-0.0009,-0.0008866816259358183,3733.1520000000005,3695.486,3745.3605000000002,103209938.6,1.0522444880129016
沪深300,000300,2019-08-21,3778.31,3781.76,3792.6,3775.45,82299881,121688506368.0,0.45,-0.16,-5.97,0.25,20190821,-0.0016,-0.0015773853292233974,3753.0240000000003,3711.5190000000002,3743.457,101429396.6,0.8114006763203007
沪深300,000300,2019-08-22,3793.86,3793.51,3797.33,3771.2,85807793,120708136960.0,0.69,0.31,11.75,0.26,20190822,0.0031,0.003102202145445344,3772.9260000000004,3723.9410000000003,3740.579,100871188.6,0.8506670159332296
沪深300,000300,2019-08-23,3796.88,3820.86,3829.36,3788.03,87954583,137802153984.0,1.09,0.72,27.35,0.27,20190823,0.0072,0.007183816289816898,3794.9900000000002,3742.6740000000004,3738.6935,100798271.6,0.8725802695212088
沪深300,000300,2019-08-26,3756.36,3765.91,3778.87,3753.16,93859269,142350987264.0,0.67,-1.44,-54.95,0.28,20190826,-0.0144,-0.014485996256032647,3789.954,3749.3549999999996,3734.2754999999997,91704723.0,1.0234943842532516
沪深300,000300,2019-08-27,3791.46,3816.95,3848.24,3790.87,124731479,181748785152.0,1.52,1.36,51.04,0.38,20190827,0.013600000000000001,0.013462142470310266,3795.7980000000002,3764.475000000001,3731.607,94930601.0,1.3139227781777132
沪深300,000300,2019-08-28,3818.81,3802.58,3822.59,3790.14,88750812,137667276800.0,0.85,-0.38,-14.37,0.27,20190828,-0.0038,-0.003771890664389813,3799.9620000000004,3776.493,3729.968,96220787.2,0.922366305479571
沪深300,000300,2019-08-29,3805.49,3790.19,3808.6,3774.4,84083387,126475677696.0,0.9,-0.33,-12.39,0.25,20190829,-0.0033,-0.0032636339563747916,3799.298,3786.112,3729.304,95875906.0,0.8770022679107721
沪深300,000300,2019-08-30,3816.68,3799.59,3828.97,3778.92,96695150,152408670208.0,1.32,0.25,9.4,0.29,20190830,0.0025,0.002477016410548916,3795.0440000000003,3795.017,3731.9114999999997,97624019.4,0.9904852370788576
沪深300,000300,2019-09-02,3803.69,3848.32,3855.78,3799.82,110289349,164994457600.0,1.47,1.28,48.73,0.33,20190902,0.0128,0.012743523254569922,3811.5260000000003,3800.7400000000002,3740.543,100910035.4,1.0929472828229727
