ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600529.SH,20220930,28.97,1.6453,2.1024,0.98,29.1601,28.1648,3.5766,4.4477,4.2667,1.0356,1.0356,59496.7747,59496.7747,46558.6767,1723621.5631,1723621.5631
600530.SH,20220930,3.51,0.4558,0.8804,0.62,73.6411,96.1141,3.1005,7.551,7.9106,0.0,,78000.0,78000.0,40377.2679,273780.0,273780.0
600531.SH,20220930,5.22,2.0351,3.2049,0.52,14.2323,13.7976,1.3584,0.2116,0.1969,1.6475,2.1648,109024.2634,109024.2634,69229.0765,569106.6549,569106.6549
600532.SH,20220930,24.11,1.0575,1.5597,0.72,,,7.1225,17.8399,239.7218,0.0,,51606.572,51606.572,34990.8355,1244234.4509,1244234.4509
600533.SH,20220930,4.25,7.3622,13.8287,1.01,12.0698,17.8376,0.9846,1.3998,1.4561,2.3529,2.8235,105000.0,105000.0,55900.96,446250.0,446250.0
600535.SH,20220930,9.76,0.4286,0.8168,0.75,6.2051,15.4248,1.2163,1.8407,1.799,3.3867,3.3682,149970.013,149970.013,78704.3256,1463707.3269,1463707.3269
600536.SH,20220930,43.06,2.6352,3.7779,0.53,376.008,187.3089,13.319,2.7454,2.5078,0.0731,0.0893,65999.4117,64293.1617,44845.8837,2841934.6678,2768463.5428
600537.SH,20220930,6.27,8.0311,11.0691,0.51,,,3.1416,1.8317,1.2995,0.0,,119285.9268,117635.9268,85349.9838,747922.761,737577.261
600538.SH,20220930,4.48,1.0768,1.5651,0.79,223.9452,160.8147,2.5377,5.5293,5.1741,0.0,,52419.8348,51017.9981,35099.8318,234840.8599,228560.6315
600539.SH,20220930,7.02,5.9387,10.804,0.81,111.7144,183.836,3.6936,3.4674,3.2296,0.0,,23000.0,23000.0,12642.6247,161460.0,161460.0
600540.SH,20220930,4.41,0.6591,1.2291,0.56,,,2.5473,2.3374,3.3177,0.0,,58137.696,58137.696,31176.8085,256387.2394,256387.2394
600543.SH,20220930,5.59,1.2877,1.9727,0.73,,,1.7163,12.7852,14.3775,0.0,,32112.0,32112.0,20961.0483,179506.08,179506.08
600545.SH,20220930,2.91,0.2291,0.4319,0.49,,,1.5358,1.0083,1.043,0.0,,189541.2995,189541.2995,100565.3318,551565.1815,551565.1815
600546.SH,20220930,18.09,1.8054,4.2893,0.66,7.263,4.6988,3.0904,0.7463,0.6941,0.3648,11.1498,198245.614,198245.614,83444.9858,3586263.1573,3586263.1573
600547.SH,20220930,17.13,0.4313,0.9876,0.8,,44.4148,3.265,2.2581,1.4767,0.2919,0.2919,447342.9525,361444.3347,157855.7408,7662984.7763,6191541.4534
600548.SH,20220930,7.96,0.0581,0.2268,0.42,6.6605,7.7652,0.9386,1.5967,1.6141,5.402,7.7889,218077.0326,143327.0326,36703.0439,1735893.1795,1140883.1795
600549.SH,20220930,22.63,0.8704,1.6071,0.78,27.1909,22.9011,3.2275,1.0078,0.7682,0.6628,1.1489,141845.92,140604.62,76153.4811,3209973.1696,3181882.5506
600550.SH,20220930,4.95,0.2829,0.7975,0.76,209.9902,195.0037,12.806,2.2021,2.3499,0.0,,184152.848,184152.848,65329.6826,911556.5976,911556.5976
600551.SH,20220930,9.53,0.3055,0.9443,0.77,12.8469,17.1231,0.9139,0.5847,0.5998,3.064,3.0325,48432.5171,48432.5171,15670.0508,461561.888,461561.888
600552.SH,20220930,8.55,1.3604,1.9369,1.03,41.4838,37.9939,2.4308,1.0327,1.1734,0.5848,1.1696,76388.4003,76388.4003,53650.3438,653120.8226,653120.8226
600556.SH,20220930,5.94,0.6698,0.8666,0.79,30.3089,34.4433,2.8563,2.3801,2.4134,0.2761,0.3367,180774.7642,106693.6171,82457.9051,1073802.0993,633760.0856
600557.SH,20220930,13.18,1.2257,2.0107,1.29,24.0373,20.704,1.6822,2.1118,1.9376,0.0,,58459.7952,57642.8952,35138.1686,770500.1007,759733.3587
600558.SH,20220930,3.19,4.0048,6.0108,0.96,36.9964,42.6941,1.3317,0.8312,0.8566,1.2539,0.9404,89760.4831,89760.4831,59805.0432,286335.9411,286335.9411
600559.SH,20220930,23.83,1.2718,1.7102,0.77,56.0074,34.7413,5.5081,5.4129,4.9528,0.6174,0.6295,91474.7444,89728.7444,66729.3412,2179843.1591,2138235.9791
600560.SH,20220930,9.14,0.8987,1.5929,0.69,44.1678,43.2533,2.4016,2.8921,2.9499,0.5689,0.6893,22364.55,22364.55,12617.8376,204411.987,204411.987
600561.SH,20220930,4.98,0.6312,0.8731,0.5,123.4404,,1.4017,0.7796,0.8919,0.0,0.261,28447.68,23706.4,17138.7147,141669.4464,118057.872
600562.SH,20220930,13.41,0.7782,1.2809,0.82,31.6643,25.9831,3.4348,4.8521,5.103,0.8427,0.9545,124185.784,66073.8434,40142.9805,1665331.3634,886050.24
600563.SH,20220930,160.67,0.826,1.4387,1.6,43.5227,40.2094,10.3111,12.8625,10.9845,0.8091,0.9958,22500.0,22500.0,12917.9776,3615075.0,3615075.0
600565.SH,20220930,2.24,0.9735,1.7117,0.98,,,0.6389,0.2727,0.2283,3.6663,,249150.6284,249150.6284,141705.6001,558097.4076,558097.4076
600566.SH,20220930,22.91,0.6057,1.6572,0.98,11.9184,10.8936,2.1511,2.6852,2.623,1.9508,2.948,89436.1479,88828.7479,32469.1661,2048982.1484,2035066.6144
600567.SH,20220930,2.38,0.3433,0.5061,0.89,7.2486,17.1807,0.7042,0.3326,0.3184,1.6276,4.4156,461617.8633,461617.8633,313168.5677,1098650.5147,1098650.5147
600568.SH,20220930,1.72,0.2573,0.4453,0.87,,,0.9601,5.8991,5.6708,0.0,,199286.9681,156494.8288,90433.0505,342773.5851,269171.1055
600569.SH,20220930,2.06,0.3325,1.0011,0.79,5.7541,,0.6115,0.1137,0.1219,2.4272,5.3398,287242.1386,287242.1386,95411.29,591718.8055,591718.8055
600570.SH,20220930,33.89,0.5366,0.6769,0.97,43.9969,98.6609,11.5818,11.7148,11.0445,0.1621,0.227,190000.6442,190000.6442,150626.3355,6439121.8319,6439121.8319
600571.SH,20220930,7.04,0.8506,1.1039,0.62,11.6222,,3.0485,2.1994,2.0601,2.8589,3.5248,48015.8629,44564.0503,34337.0345,338031.6748,313730.9141
600572.SH,20220930,3.96,0.6477,0.991,1.23,5.0653,5.1597,1.4839,1.6546,1.7316,0.0,4.0404,257003.7319,256329.5466,167532.117,1017734.7783,1015065.0045
600573.SH,20220930,10.26,5.4861,10.9892,0.78,82.6572,72.2218,2.1591,4.4069,4.4251,0.3411,0.3704,25000.0,25000.0,12480.5422,256500.0,256500.0
600575.SH,20220930,2.48,0.5027,1.3689,0.75,22.0817,17.9555,0.9401,0.4231,0.3517,0.0,,388626.1065,388626.1065,142729.1911,963792.7441,963792.7441
600576.SH,20220930,5.33,0.6808,1.022,0.58,182.2038,233.524,3.0611,13.3865,12.8303,0.0,,61940.2409,61940.2409,41261.4151,330141.484,330141.484
600577.SH,20220930,4.27,1.2765,1.49,1.05,15.5188,18.6287,1.8831,0.4649,0.4564,0.4509,0.7026,199578.2824,199578.2824,170978.2767,852199.2658,852199.2658
600578.SH,20220930,3.04,0.1819,0.6783,0.67,,,0.9853,0.914,0.7735,3.9427,,668548.3225,668548.3225,179329.8983,2032386.9004,2032386.9004
600579.SH,20220930,5.65,0.3921,0.8578,0.66,,,0.6014,0.2861,0.2822,0.0,,49907.4359,40869.3024,18683.4269,281977.0128,230911.5586
600580.SH,20220930,11.6,1.254,2.0469,1.23,15.4409,14.2846,1.8603,1.0895,1.0558,1.2804,1.2868,131489.2586,130535.0586,79970.2637,1525275.3998,1514206.6798
600581.SH,20220930,3.91,1.116,2.233,0.59,5.1433,,1.4689,0.1967,0.2074,0.0,,155378.887,153289.787,76610.8606,607531.4482,599363.0672
600582.SH,20220930,4.77,0.6474,1.6405,0.77,12.1867,10.1704,1.0106,0.8375,0.7601,3.1447,3.7736,413858.8892,413858.8892,163331.6114,1974106.9015,1974106.9015
600583.SH,20220930,4.45,0.4022,0.8941,0.83,53.2047,43.6027,0.8641,0.9939,0.8178,1.573,1.7978,442135.48,442135.48,198880.9938,1967502.886,1967502.886
600584.SH,20220930,21.43,0.5511,0.7465,0.77,12.8893,11.9922,1.7162,1.2503,1.1815,0.2333,0.9333,177955.3,177955.3,131382.1098,3813582.079,3813582.079
600585.SH,20220930,28.81,0.7122,1.3756,1.87,4.5893,5.4225,0.8524,0.909,1.0617,7.3586,8.261,529930.2579,399970.2579,207083.2565,15267290.7301,11523143.1301
600586.SH,20220930,8.74,3.5733,5.2572,0.78,9.5507,14.033,2.2884,1.8042,1.71,0.3432,3.2037,142877.0,142877.0,97113.4722,1248744.98,1248744.98
600587.SH,20220930,24.47,3.6512,5.1414,0.98,18.1153,18.3458,1.9432,1.0632,1.192,0.4032,0.613,41197.4891,40346.6668,28651.9026,1008102.5583,987282.9366
600588.SH,20220930,17.6,0.3641,0.6658,0.92,85.3904,255.0702,5.4965,6.7664,6.5043,1.0764,0.5613,343387.0818,341670.5382,186846.1671,6043612.6397,6013401.4723
600589.SH,20220930,2.09,0.5843,1.1275,0.71,,,39.5175,1.8865,2.7448,0.0,,70403.3281,70403.3281,36487.0334,147142.9557,147142.9557
600590.SH,20220930,5.9,0.9113,1.5508,0.8,54.4741,,1.2555,0.83,0.8761,0.0,,85286.975,84356.9523,49568.8005,503193.1525,497706.0186
600592.SH,20220930,6.94,0.4298,0.6915,0.87,9.3,15.3375,1.2437,1.9321,1.7733,1.6282,1.7579,39955.3571,39955.3571,24831.9771,277290.1783,277290.1783
600593.SH,20220930,12.6,0.7258,1.4049,0.68,,,8.1138,7.9322,11.4796,0.0,,12880.0,12880.0,6654.0295,162288.0,162288.0
600594.SH,20220930,5.05,1.0236,1.3366,1.1,16.4056,20.0417,1.1122,1.195,1.2877,2.5743,,79192.74,79192.74,60646.9764,399923.337,399923.337
600595.SH,20220930,3.25,0.199,0.2748,0.91,19.8884,10.4003,1.0733,0.8536,0.7125,0.0,,401429.8114,392244.8114,284080.8358,1304646.8871,1274795.6371
600596.SH,20220930,15.82,1.4729,1.852,0.88,6.8283,4.3722,1.6602,0.9552,0.7598,1.1288,2.2575,114574.654,102926.654,81859.183,1812571.0263,1628299.6663
600597.SH,20220930,10.47,0.4053,0.7897,0.69,24.3685,23.5554,1.8687,0.4942,0.4918,1.3573,1.5282,137864.0863,129871.1833,66659.4767,1443436.9836,1359751.2892
600598.SH,20220930,13.31,0.5194,1.4484,0.67,27.5953,23.2071,3.2265,6.5193,5.6628,3.0053,3.0053,177767.9909,177767.9909,63741.7788,2366091.9589,2366091.9589
600599.SH,20220930,10.22,0.2095,0.5385,0.57,23.5731,18.2775,2.2119,5.8657,4.6241,0.0,,16600.0,16600.0,6456.9848,169652.0,169652.0
600600.SH,20220930,106.2,0.762,1.808,1.01,45.9187,40.3378,5.9143,4.8031,4.6518,0.7063,1.0358,136435.4793,70027.3045,29514.099,14489447.9017,7436899.7379
600601.SH,20220930,2.58,1.3795,1.5781,1.6,,,,1.0426,1.0087,0.0,,219489.1204,219489.1204,191855.7836,566281.9306,566281.9306
600602.SH,20220930,5.66,0.3579,0.6386,0.9,30.1561,33.1098,1.7375,1.5504,1.7015,0.9717,1.0071,136767.3455,107430.299,60201.6978,774103.1755,608055.4923
600603.SH,20220930,9.43,1.8385,3.8462,0.73,20.6545,35.3141,2.1601,3.567,5.6288,3.031,,125482.0847,125482.0847,59980.8437,1183296.0587,1183296.0587
600604.SH,20220930,4.7,0.88,1.7372,0.56,76.5541,44.8351,1.3493,7.9028,5.8738,0.2553,0.1489,187330.4804,140745.4804,71298.9292,880453.2579,661503.7579
600605.SH,20220930,14.76,1.6539,4.052,3.66,50.5203,68.3505,2.7319,26.9746,30.5556,0.4936,0.5962,20628.2429,20628.2429,8419.8236,304472.8652,304472.8652
600606.SH,20220930,2.79,0.4894,1.8503,1.15,6.3459,18.267,0.4168,0.072,0.0841,7.7581,,1405421.8314,1405421.8314,371772.7311,3921126.9096,3921126.9096
600608.SH,20220930,4.6,0.3021,0.3726,0.54,958.4169,439.8564,22.2764,4.6909,3.9658,0.0,,32886.1441,31837.1441,25809.9759,151276.2629,146450.8629
600609.SH,20220930,4.46,0.4542,0.584,0.66,30.0065,55.4812,6.8849,1.1266,1.1962,0.0,,131120.0558,109266.7132,84969.9787,584795.4489,487329.5409
600610.SH,20220930,14.35,0.765,0.9095,0.6,367.0004,213.479,88.0648,11.0277,10.8546,0.0,,107127.4605,44867.5225,37738.5225,1537279.0582,643848.9479
600611.SH,20220930,2.88,0.1875,0.2689,0.59,20.7299,,0.7225,3.1649,3.584,0.0,0.9722,236412.2864,156331.6364,109013.029,680867.3848,450235.1128
600612.SH,20220930,39.44,0.4166,1.3627,0.75,10.9959,11.9612,2.2141,0.3515,0.3391,3.1694,3.6765,52311.7764,31710.963,9693.7837,2063176.4612,1250680.3807
600613.SH,20220930,5.19,1.0047,2.3635,1.2,39.8123,48.4383,1.1977,1.2036,1.1797,0.0,1.9268,53407.1628,47931.9978,20376.2243,277183.1749,248767.0686
600615.SH,20220930,9.43,1.6045,2.8504,0.74,,,2.828,11.2902,9.1602,0.0,,18802.0508,18762.4508,10561.6232,177303.339,176929.911
600616.SH,20220930,5.8,0.8817,1.3888,0.64,,,2.0601,5.9753,6.1706,0.5172,0.5172,66900.495,66900.495,42471.3015,388022.871,388022.871
600617.SH,20220930,4.77,3.3443,6.5887,1.07,144.9027,67.5715,1.7945,0.5214,0.4158,0.0,0.4193,137799.4126,97491.4344,49485.0282,657303.1981,465034.1421
600618.SH,20220930,10.05,0.411,1.4604,0.89,6.5597,5.8341,1.5948,1.7439,1.5845,0.5473,3.9801,115639.9976,74983.9976,21103.4329,1162181.9759,753589.1759
600619.SH,20220930,5.98,2.3183,4.0244,0.83,20.0813,21.5607,1.0612,0.4112,0.4029,1.878,2.5084,108441.9906,71218.0384,41025.6686,648483.1038,425883.8696
600620.SH,20220930,10.89,0.4708,0.6715,1.07,60.7635,,3.6493,178.8223,286.1702,0.4591,0.5051,68667.7113,68667.7113,48139.4369,747791.3761,747791.3761
600621.SH,20220930,10.62,0.5956,1.3933,0.8,22.7741,22.0929,1.5477,86.4501,97.5692,1.3277,1.3183,106089.9292,106089.9292,45346.5504,1126675.0481,1126675.0481
600622.SH,20220930,2.97,2.3061,4.2905,0.52,12.1928,13.706,0.6318,1.0878,0.7411,0.0,2.4916,149968.5402,149968.5402,80605.9747,445406.5644,445406.5644
600623.SH,20220930,6.49,0.2279,0.7431,0.67,4.6612,5.6442,0.6435,0.3485,0.3534,0.924,6.4715,213144.9598,186219.6763,57117.0673,1383310.7891,1208565.6992
600624.SH,20220930,5.43,0.4957,0.7225,0.9,,,4.2135,3.5704,4.045,0.0,,68471.201,68471.201,46980.0874,371798.6214,371798.6214
600626.SH,20220930,3.33,0.5131,0.7444,0.6,104.2152,,1.1878,0.3497,0.3625,0.0,0.3003,110797.871,85229.1316,58746.4337,368956.9104,283813.0082
600628.SH,20220930,6.58,0.3512,0.6703,0.53,61.2801,,0.9931,3.6519,4.5364,0.8359,0.8359,64687.5384,64687.5384,33888.5447,425644.0027,425644.0027
600629.SH,20220930,5.36,0.3528,1.1313,1.11,15.8887,18.441,1.2209,0.5748,0.6611,0.5585,1.8968,97097.9116,75397.4303,23510.0301,520444.8062,404130.2264
600630.SH,20220930,5.23,1.6239,2.3226,0.6,,,1.8615,0.7534,0.8109,0.0,,42486.1597,42486.1597,29705.04,222202.6152,222202.6152
600633.SH,20220930,6.13,0.6325,1.2421,0.97,15.0185,16.7407,0.8603,2.5323,1.9304,1.3051,1.3051,126573.0523,126573.0523,64454.2159,775892.8106,775892.8106
600635.SH,20220930,2.98,0.3833,0.5238,0.73,29.003,,1.0462,1.624,1.6026,1.8456,1.6779,295243.4675,241879.1675,176981.5081,879825.5332,720799.9192
600636.SH,20220930,6.55,0.5562,0.9754,0.96,,,1.1421,6.5867,7.1994,1.6482,0.6082,44693.6885,44044.9035,25114.7349,292743.6597,288494.1179
600637.SH,20220930,6.12,0.2086,0.3861,0.86,11.2329,15.8821,0.7111,2.3041,2.7497,4.3438,4.3438,341450.0201,341450.0201,184466.977,2089674.123,2089674.123
600638.SH,20220930,5.26,0.3874,0.7522,0.66,32.2171,37.2861,0.8067,0.9877,0.8652,2.2814,0.9506,67339.6786,67339.6786,34679.7633,354206.7094,354206.7094
600639.SH,20220930,10.64,0.3607,1.0355,0.86,7.3583,5.5855,0.9675,2.5865,1.852,2.8195,4.6992,112241.2893,85023.6703,29615.5246,1194247.3182,904651.852
600640.SH,20220930,8.45,0.3077,1.0048,0.85,,,1.6271,1.4582,1.4725,0.0473,,79569.594,79569.594,24363.2395,672363.0693,672363.0693
600641.SH,20220930,19.41,1.3379,2.368,0.62,49.3828,148.0332,2.3985,21.1311,42.5354,0.5142,0.6106,95793.0404,95793.0404,54122.1582,1859342.9142,1859342.9142
600642.SH,20220930,5.76,0.1411,0.4183,0.75,17.2285,32.0081,0.9246,1.1177,1.0591,4.8148,3.4703,491172.1316,486723.1316,164150.5533,2829151.478,2803525.238
600643.SH,20220930,5.31,0.1996,0.3993,0.6,7.475,10.3344,0.6841,4.5024,5.2985,4.867,4.1182,162192.2452,161910.339,80914.7092,861240.822,859743.9001
600644.SH,20220930,6.57,1.1305,3.0787,0.79,30.0755,29.5252,1.9588,1.3758,1.2621,0.0,,53840.0659,53840.0659,19770.2085,353729.233,353729.233
600645.SH,20220930,16.93,0.5098,0.6619,0.77,51.0068,72.3848,2.278,5.1601,5.1577,0.0,,46794.889,46777.0165,36027.7493,792237.4708,791934.8893
600647.SH,20220930,15.54,1.4211,2.3957,0.5,368.8098,1299.7071,6.952,22.2337,,0.0,,13914.355,13914.355,8253.7095,216229.0767,216229.0767
600648.SH,20220930,11.66,0.1784,0.5013,0.64,14.1266,11.078,1.1562,1.5141,1.3434,1.7153,7.0789,113534.9124,93479.1624,33266.4508,1323817.0786,1089967.0336
600649.SH,20220930,3.71,0.468,0.9918,0.79,10.2954,12.5339,0.4575,1.0209,1.0073,2.4798,2.965,252957.5634,252957.5634,119364.2188,938472.5602,938472.5602
600650.SH,20220930,9.47,0.4561,1.0321,0.86,40.0286,9.1047,1.3369,1.9243,2.4303,1.3939,0.7603,55161.0107,39056.0075,17261.2122,522374.7713,369860.391
600651.SH,20220930,3.18,0.5145,0.7355,0.7,,,3.3697,1.7439,1.7855,0.0,,250702.8015,124158.4875,86850.8184,797234.9088,394823.9903
600653.SH,20220930,1.95,0.6413,0.8321,0.57,91.8122,156.2482,3.2598,0.5347,0.6131,0.0,,194638.0317,194638.0317,150001.5051,379544.1618,379544.1618
600654.SH,20220930,2.44,1.0226,1.0226,0.81,,,,1.2423,1.3097,0.0,,128302.0992,75504.3154,75504.3154,313057.122,184230.5296
600655.SH,20220930,6.67,0.1725,0.3905,0.66,6.7227,8.0962,0.7744,0.5083,0.5155,4.9326,5.2194,389110.2974,388460.3814,171601.664,2595365.6837,2591030.7439
600657.SH,20220930,4.81,0.9182,3.5418,0.88,16.8261,20.4003,0.5718,0.6206,0.5474,0.0,1.4553,285187.8595,285187.8595,73937.3051,1371753.6042,1371753.6042
600658.SH,20220930,4.44,0.4085,0.8859,0.54,157.2928,12.3652,0.7052,2.5281,1.4979,3.1532,0.3378,111858.5045,111858.5045,51583.1286,496651.76,496651.76
600660.SH,20220930,35.81,0.444,0.6267,0.89,29.7044,24.8628,3.5196,3.9594,3.7436,2.0944,2.7925,260974.3532,200298.6332,141881.6828,9345491.5881,7172694.0549
600661.SH,20220930,7.58,0.4797,0.9597,0.42,,,9.2934,1.3683,2.1035,0.0,,28654.883,28654.883,14322.812,217204.0131,217204.0131
600662.SH,20220930,5.23,0.4696,0.7826,0.84,22.4619,14.6037,3.2541,1.0426,0.7065,0.0,3.8241,228329.675,105336.2191,63201.7315,1194164.2003,550908.4259
600663.SH,20220930,9.63,0.0883,0.394,0.71,9.0119,11.4517,1.7981,2.8005,2.9437,5.1713,5.5556,403419.744,293346.144,65745.5777,3884932.1347,2824923.3667
600664.SH,20220930,2.64,0.4288,0.804,1.22,17.9514,44.1098,1.6711,0.5203,0.5199,0.0,,252328.8376,251422.0176,134098.3153,666148.1313,663754.1265
600665.SH,20220930,3.21,1.4811,3.4861,1.17,7.3614,23.7586,0.6842,0.3996,0.3829,4.7352,4.081,86412.2521,86412.2521,36712.1583,277383.3292,277383.3292
600666.SH,20220930,1.86,1.5658,2.0809,0.71,,,,3.2626,3.2424,0.0,,122732.624,88356.6332,66485.5532,228282.6806,164343.3378
600667.SH,20220930,5.73,0.2539,0.3805,0.77,13.277,20.2725,1.5422,0.4969,0.4171,2.9668,2.9668,210619.0178,210619.0178,140516.371,1206846.972,1206846.972
600668.SH,20220930,11.06,1.2499,1.4906,1.1,4.1182,5.0805,0.7431,1.0001,0.9873,3.6166,4.5208,34408.3828,34408.3828,28851.9725,380556.7138,380556.7138
600671.SH,20220930,7.9,0.3539,0.6535,0.77,,,39.1261,6.5415,7.9039,0.0,,12177.8885,12172.0533,6592.1045,96205.3192,96159.2211
600673.SH,20220930,8.8,0.5415,1.1683,0.69,30.3439,18.7493,2.9605,2.0724,2.0666,0.0,2.9613,301389.7259,299511.1127,138808.4909,2652229.5879,2635697.7918
600674.SH,20220930,12.03,0.1732,0.6109,0.94,17.1738,15.8906,1.7468,41.9701,41.6912,3.1577,3.325,440749.736,440749.736,124952.4648,5302219.3241,5302219.3241
600675.SH,20220930,2.58,0.1394,0.5624,0.76,19.5312,,1.0562,1.6389,3.6833,5.305,2.0374,609613.5252,609613.5252,151139.066,1572802.895,1572802.895
600676.SH,20220930,3.62,0.2395,0.4464,0.69,318.7987,,0.7029,0.4958,0.6232,0.0,,102849.2944,102849.2944,55189.9254,372314.4457,372314.4457
600678.SH,20220930,5.26,1.3248,1.6664,0.5,27.0811,47.3396,6.9562,4.9213,4.9982,0.0,,34899.0,34899.0,27743.6516,183568.74,183568.74
600679.SH,20220930,8.73,0.225,0.5394,0.85,43.2568,47.3669,1.809,2.186,2.7308,0.3921,0.6987,51529.4257,28687.317,11967.7446,449851.8864,250440.2774
600681.SH,20220930,4.43,0.3861,1.4009,1.02,11.2366,13.7006,1.7102,1.3057,1.2573,11.5002,8.9573,136301.0801,136129.5934,37514.3615,603813.7848,603054.0988
600682.SH,20220930,8.49,0.1847,0.3254,0.78,10.4736,13.1301,0.6931,1.8503,1.8458,0.2356,0.3534,134613.2221,116506.0275,66142.9194,1142866.2556,989136.1735
600683.SH,20220930,4.95,4.3646,10.1071,0.82,11.1582,10.6739,1.2325,0.542,0.6181,5.0505,2.6263,74077.7597,74077.7597,31989.247,366684.9105,366684.9105
600684.SH,20220930,3.09,0.7035,1.0926,0.67,40.0878,,1.9,0.7311,1.5195,0.0,,85346.0723,85346.0723,54948.1812,263719.3634,263719.3634
600685.SH,20220930,21.56,1.3161,3.1787,0.74,383.8795,157.6276,2.1173,2.6111,2.7149,0.7699,0.6401,141350.6378,82143.5181,34009.7481,3047519.751,1771014.2502
600686.SH,20220930,5.72,2.4435,4.686,0.71,,,1.2343,0.266,0.2601,0.0874,,71704.7417,67457.5721,35175.3199,410151.1225,385857.3124
600688.SH,20220930,2.98,0.203,0.796,0.74,16.1234,100.6998,1.117,0.3613,0.329,3.3557,3.3557,1082381.35,732881.35,186935.85,3225496.423,2183986.423
600689.SH,20220930,7.83,2.9533,4.493,0.83,133.2571,300.4859,3.5868,1.7985,1.7187,0.0,,20099.1343,15220.4143,10004.52,157376.2216,119175.844
600690.SH,20220930,24.77,0.4243,0.6938,0.98,17.9116,16.5245,2.7162,1.0285,0.9843,1.4667,1.8379,944897.9251,630855.2654,385853.265,23405121.6047,15626284.924
600691.SH,20220930,3.5,0.337,0.6774,1.05,19.2627,25.6615,1.3409,0.4438,0.4413,0.0,,237598.1952,237558.5952,118171.6306,831593.6832,831455.0832
600692.SH,20220930,5.55,1.6994,1.8253,0.58,42.8031,51.3425,2.108,1.2963,1.4045,0.0,,35176.4064,25501.0517,23742.2313,195229.0555,141530.8369
600693.SH,20220930,4.12,5.0376,15.7722,1.4,28.572,23.148,1.0589,1.8916,1.966,0.0,,86984.6246,86886.4692,27751.2853,358376.6534,357972.2531
600694.SH,20220930,16.47,0.3951,0.6375,0.56,6.8893,7.6726,0.5565,0.6099,0.6558,3.5298,11.766,29371.8653,29371.8653,18203.86,483754.6215,483754.6215
600696.SH,20220930,24.56,0.3772,1.026,1.33,132.6468,128.9642,17.1141,13.6159,9.4107,0.0,,33446.9431,33446.9431,12296.9886,821456.9225,821456.9225
600697.SH,20220930,12.08,0.4773,0.6377,0.54,67.9061,,0.7847,0.2301,0.2515,3.3113,3.3113,15908.8075,15515.6015,11614.2124,192178.3946,187428.4661
600698.SH,20220930,4.61,3.0006,5.1219,0.77,559.8291,1397.5714,6.2166,8.6308,12.9773,0.0,,106441.0032,73757.5229,43210.0241,490693.0248,340022.1806
600699.SH,20220930,13.22,1.5043,2.4008,1.13,,,1.586,0.396,0.4025,1.1272,,136808.4624,136808.4624,85718.6883,1808607.8729,1808607.8729
600702.SH,20220930,139.18,1.4931,2.1467,0.6,37.1,34.3422,8.605,9.2999,8.2476,0.1798,0.5748,33204.2979,33073.7559,23004.1791,4621374.1817,4603205.3462
600703.SH,20220930,17.48,0.7353,1.2864,0.57,59.6326,57.5178,2.5874,6.228,5.9227,0.8581,0.5672,447934.1308,407842.4928,233121.0821,7829888.6064,7129086.7741
600704.SH,20220930,4.12,0.3796,0.6744,0.76,5.3709,5.5056,0.7162,0.0381,0.037,4.7304,3.8835,519487.204,506218.204,284945.443,2140287.2805,2085619.0005
600705.SH,20220930,3.01,0.3173,0.6068,0.95,5.945,6.3793,0.7157,2.5173,2.5003,3.7209,5.0498,883069.2012,879776.0537,460123.5521,2658038.2956,2648125.9216
600706.SH,20220930,8.74,4.4019,8.0381,1.0,301.0174,,1.9809,1.6327,1.8425,0.0,,25505.9785,25313.8585,13862.7464,222922.2521,221243.1233
600707.SH,20220930,3.71,0.4254,0.8122,0.83,4.988,,0.6295,0.8774,1.2408,0.0,,358838.9732,247491.0089,129621.5326,1331292.5906,918191.643
600708.SH,20220930,2.15,0.7117,1.4849,0.76,68.3708,140.1121,0.4448,0.1851,0.2004,0.9302,0.6977,222863.6743,222527.7771,106661.6507,479156.8997,478434.7208
600710.SH,20220930,5.53,0.5698,1.4846,0.78,9.4207,8.5328,1.2576,0.0428,0.0435,4.5389,4.792,130674.9434,130674.9434,50158.035,722632.437,722632.437
600711.SH,20220930,6.49,0.4365,0.5245,0.5,19.8179,19.2927,1.3391,0.4519,0.5621,0.1316,0.5257,314965.2926,269761.353,224515.6719,2044124.749,1750751.181
600712.SH,20220930,3.68,1.0467,1.6758,0.41,759.5858,,2.2998,2.481,2.7123,0.0,,54465.536,53855.6211,33637.6888,200433.1725,198188.6856
600713.SH,20220930,4.86,1.2757,2.3328,1.2,12.5912,10.3254,1.1077,0.141,0.1349,1.8013,2.4691,130882.1012,104161.1244,56960.0295,636087.0118,506223.0646
600714.SH,20220930,9.75,0.4774,0.9506,0.81,36.3199,25.4161,3.7261,7.7755,6.2567,0.0,,28817.6273,28817.6273,14471.6519,280971.8662,280971.8662
