股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,trade_date,return,north_flow,flow_ma,flow_std,flow_zscore,price_ma10,price_ma20,flow_signal,ma_signal,combined_signal,position,strategy_return
沪深300,000300,2021-10-11,4941.29,4936.19,4983.73,4930.71,163511624,315186323456.0,1.08,0.13,6.25,0.5,20211011,0.0013,1812109.2549525301,426755.97522390337,8071193.68660859,0.1716416844297952,4870.798,4900.8550000000005,0,1,1,1.0,0.0013
沪深300,000300,2021-10-12,4920.66,4883.84,4925.49,4840.77,168079337,299424239616.0,1.72,-1.06,-52.35,0.51,20211012,-0.0106,-7198949.670147409,352251.28008869896,8137417.860041111,-0.9279603284619772,4873.588000000001,4902.893999999999,0,1,1,1.0,-0.0106
沪深300,000300,2021-10-13,4880.14,4940.11,4953.37,4869.83,131142812,280044666880.0,1.71,1.15,56.27,0.4,20211013,0.0115,13033224.753745452,280012.8061563284,8010847.663578296,1.5919928181348666,4885.422,4903.213,1,1,2,1.0,0.0115
沪深300,000300,2021-10-14,4934.26,4913.61,4953.92,4903.25,119557012,249151668224.0,1.03,-0.54,-26.5,0.36,20211014,-0.0054,-6013628.135173722,-505958.9487231739,7805899.301927905,-0.705577791029185,4891.463,4899.2519999999995,0,1,1,1.0,-0.0054
沪深300,000300,2021-10-15,4896.56,4932.11,4939.82,4881.01,142822001,300728492032.0,1.2,0.38,18.5,0.43,20211015,0.0038,2757645.9829012738,-84667.18347739338,7739719.748831001,0.3672372202892704,4899.731,4897.251,0,1,1,1.0,0.0038
沪深300,000300,2021-10-18,4922.51,4874.78,4922.51,4844.94,141245199,302539444224.0,1.57,-1.16,-57.33,0.43,20211018,-0.0116,-14752012.67852296,-797540.5758523855,8407268.874806143,-1.659810374863542,4899.472,4892.4895,-1,-1,-2,1.0,-0.0116
沪深300,000300,2021-10-19,4869.39,4922.72,4928.14,4868.81,135266493,282928242688.0,1.22,0.98,47.94,0.41,20211019,0.0098,9205063.121425247,-728796.8669219434,8486773.234862316,1.1705108306111527,4903.361,4887.9495,0,1,1,-1.0,-0.0098
沪深300,000300,2021-10-20,4926.77,4910.18,4944.02,4898.37,141533184,279747731456.0,0.93,-0.25,-12.54,0.43,20211020,-0.0025,-3243024.1710692854,-638548.8952265381,8447933.87942113,-0.30829730831430363,4910.986,4883.8755,0,-1,-1,1.0,-0.0025
沪深300,000300,2021-10-21,4914.74,4928.02,4946.18,4893.85,148898153,274802962432.0,1.07,0.36,17.84,0.45,20211021,0.0036,1844390.5588401908,-31211.49592345463,8147917.940211583,0.2301940285268681,4917.15,4884.4185,0,1,1,-1.0,-0.0036
沪深300,000300,2021-10-22,4934.87,4959.73,4989.89,4934.87,143926228,289252614144.0,1.12,0.64,31.71,0.44,20211022,0.0064,4153345.264326767,766023.8349348627,7704682.361755123,0.4396445265811417,4920.129,4889.039,0,1,1,1.0,0.0064
沪深300,000300,2021-10-25,4940.9,4979.52,4981.65,4930.11,141861491,299408232448.0,1.04,0.4,19.79,0.43,20211025,0.004,3502220.90422867,1284338.4054254603,7510609.725379781,0.2952999263573185,4924.462,4897.629999999999,0,1,1,1.0,0.004
沪深300,000300,2021-10-26,4983.24,4963.1,5002.57,4953.48,140888942,301786230784.0,0.99,-0.33,-16.42,0.43,20211026,-0.0033,-3217579.431740889,545147.1663476186,7164964.0632783,-0.5251563810868422,4932.388,4902.987999999999,0,1,1,1.0,-0.0033
沪深300,000300,2021-10-27,4949.23,4898.16,4949.23,4884.94,147111593,299460468736.0,1.3,-1.31,-64.94,0.45,20211027,-0.0131,-13706983.064597122,345130.84008426813,7513570.518587452,-1.870231186347231,4928.193,4906.807500000001,-1,-1,-2,1.0,-0.0131
沪深300,000300,2021-10-28,4882.59,4864.14,4898.66,4846.28,156649472,316631711744.0,1.07,-0.69,-34.02,0.47,20211028,-0.0069,-8892231.26503849,-450644.4940386483,7611235.368416796,-1.109095483504377,4923.246000000001,4907.3545,0,-1,-1,-1.0,0.0069
沪深300,000300,2021-10-29,4861.27,4908.77,4908.77,4855.76,159887352,368731987968.0,1.09,0.92,44.63,0.48,20211029,0.0092,12907685.62345642,228355.94002229525,8175258.512534533,1.5509392961695125,4920.912,4910.3215,1,-1,0,-1.0,-0.0092
沪深300,000300,2021-11-01,4878.13,4890.69,4908.21,4858.25,171583974,379730767872.0,1.02,-0.37,-18.08,0.52,20211101,-0.0037,-3023774.5594269023,-229754.8135134345,8082834.726441602,-0.3456732496055268,4922.503000000001,4910.9875,0,-1,-1,0.0,-0.0
沪深300,000300,2021-11-02,4886.18,4839.85,4911.23,4797.9,185437688,385731878912.0,2.32,-1.04,-50.84,0.56,20211102,-0.0104,-14423951.049955148,-1004981.1511184014,8672554.563049855,-1.5472914930981687,4914.216,4908.788500000001,-1,-1,-2,-1.0,0.0104
沪深300,000300,2021-11-03,4835.81,4821.11,4858.71,4804.37,142763820,302269935616.0,1.12,-0.39,-18.74,0.43,20211103,-0.0039000000000000003,-2988726.92776055,-750722.5616353124,8527736.645092718,-0.26243825991191877,4905.309,4908.1475,0,-1,-1,-1.0,0.0039000000000000003
沪深300,000300,2021-11-04,4841.09,4868.74,4873.94,4834.74,132592970,308688056320.0,0.81,0.99,47.63,0.4,20211104,0.009899999999999999,5658522.826198766,-636943.6655991012,8600660.502304927,0.7319747698575847,4899.380999999999,4908.2654999999995,0,-1,-1,-1.0,-0.009899999999999999
沪深300,000300,2021-11-05,4858.9,4842.35,4889.68,4841.74,147789358,312070840320.0,0.98,-0.54,-26.39,0.45,20211105,-0.0054,-5831182.304711797,-1420891.748403447,8304136.783964276,-0.531095605846095,4887.643,4903.886,0,-1,-1,-1.0,0.0054
沪深300,000300,2021-11-08,4841.15,4848.18,4866.08,4827.69,137398264,295893823488.0,0.79,0.12,5.83,0.42,20211108,0.0012,1399361.6708970328,-1441529.127606222,8296188.3531945925,0.3424332570040216,4874.509,4899.485500000001,0,-1,-1,-1.0,-0.0012
沪深300,000300,2021-11-09,4858.25,4846.74,4870.79,4818.54,118375526,261645066240.0,1.08,-0.03,-1.44,0.36,20211109,-0.0003,-238617.30018663278,-1093512.5091081832,8187232.926516893,0.10441808808843182,4862.873,4897.6305,0,-1,-1,-1.0,0.0003
沪深300,000300,2021-11-10,4832.8,4821.19,4832.8,4754.0,135118180,301058965504.0,1.63,-0.53,-25.55,0.41,20211110,-0.0053,-3548757.1103488035,-1922611.602312896,7491399.59904539,-0.21706831768033347,4855.176,4891.6845,0,-1,-1,-1.0,0.0053
沪深300,000300,2021-11-11,4814.77,4898.65,4898.65,4809.11,160484864,323624628224.0,1.86,1.61,77.46,0.49,20211111,0.0161,9610626.114413528,-1141398.8898335334,7848478.166312392,1.369950298186139,4858.6269999999995,4890.9365,0,1,1,-1.0,-0.0161
沪深300,000300,2021-11-12,4902.93,4888.37,4909.08,4875.35,132662968,271773245440.0,0.69,-0.21,-10.28,0.4,20211112,-0.0021,-1975970.9674419137,-1378079.7373506925,7795907.104898932,-0.07669296491687382,4856.5869999999995,4888.7495,0,1,1,1.0,-0.0021
沪深300,000300,2021-11-15,4894.41,4882.38,4906.33,4863.4,121823150,272997748736.0,0.88,-0.12,-5.99,0.37,20211115,-0.0012,-1090725.1121551825,-695015.3590323038,7132712.393366356,-0.05547815912091185,4855.755999999999,4889.1295,0,1,1,1.0,-0.0012
沪深300,000300,2021-11-16,4880.9,4883.32,4915.37,4876.5,127254405,284094590976.0,0.8,0.02,0.94,0.39,20211116,0.0002,157000.90149619608,-1147418.4700287564,6748321.98220752,0.19329536660582536,4860.103,4887.1595,0,1,1,1.0,0.0002
沪深300,000300,2021-11-17,4883.25,4885.75,4891.52,4864.52,108459223,246177918976.0,0.55,0.05,2.43,0.33,20211117,0.0005,360446.30726666073,-967244.946111959,6737522.521760315,0.1970592675706164,4866.567,4885.938,0,1,1,1.0,0.0005
沪深300,000300,2021-11-18,4871.42,4837.62,4871.42,4830.41,114480566,244484714496.0,0.84,-0.99,-48.13,0.35,20211118,-0.009899999999999999,-5336616.699867772,-1326295.3090473572,6771059.766779312,-0.5922738136940038,4863.455,4881.418,0,-1,-1,1.0,-0.009899999999999999
沪深300,000300,2021-11-19,4832.06,4890.06,4892.81,4829.57,127198313,266280681472.0,1.31,1.08,52.44,0.39,20211119,0.0108,12841067.506695718,-891909.1969289097,7391359.248944379,1.8579771651047736,4868.226000000001,4877.934499999999,1,1,2,-1.0,-0.0108
沪深300,000300,2021-11-22,4895.39,4912.4,4919.0,4893.27,138092836,316148809728.0,0.53,0.46,22.34,0.42,20211122,0.0046,4097521.164655376,-862144.1839075744,7411157.862018285,0.6692159903894264,4874.648,4874.5785000000005,0,1,1,1.0,0.0046
沪深300,000300,2021-11-23,4905.76,4913.35,4927.52,4896.88,154304412,301022146560.0,0.62,0.02,0.95,0.47,20211123,0.0002,143178.2756250273,-694106.2985392786,7393018.825329594,0.11325340756547825,4881.309,4872.090999999999,0,1,1,1.0,0.0002
沪深300,000300,2021-11-24,4914.03,4916.66,4935.49,4899.61,137150674,289707339776.0,0.73,0.07,3.31,0.42,20211124,0.0007000000000000001,711191.641466061,26802.43676388059,6730619.476301938,0.1016829442092023,4890.856,4873.016,0,1,1,1.0,0.0007000000000000001
沪深300,000300,2021-11-25,4917.61,4896.44,4921.33,4891.73,115984031,255450992640.0,0.6,-0.41,-20.22,0.35,20211125,-0.0040999999999999995,-5661037.5510467775,188362.12246346622,6541381.887937542,-0.8942146741648995,4890.635,4874.630999999999,0,1,1,1.0,-0.0040999999999999995
沪深300,000300,2021-11-26,4886.95,4860.13,4886.95,4850.81,120368975,243041337344.0,0.74,-0.74,-36.31,0.36,20211126,-0.0074,-5420181.954994359,-728031.2564590728,5920005.791782922,-0.7925922479751757,4887.811,4872.1990000000005,0,-1,-1,1.0,-0.0074
沪深300,000300,2021-11-29,4820.01,4851.42,4858.53,4818.71,133626862,285995220992.0,0.82,-0.18,-8.71,0.4,20211129,-0.0018,-2003908.4312884063,-677037.950052148,5903559.68363373,-0.22475769744730514,4884.715,4870.235500000001,0,-1,-1,-1.0,0.0018
沪深300,000300,2021-11-30,4857.18,4832.03,4871.25,4810.22,129630597,279268233216.0,1.26,-0.4,-19.39,0.39,20211130,-0.004,-5671545.659734235,-239417.6805411023,5100699.535648527,-1.0649770568190244,4879.586,4869.8445,0,-1,-1,-1.0,0.004
沪深300,000300,2021-12-01,4831.89,4843.85,4844.52,4823.93,123086789,255968911360.0,0.43,0.24,11.82,0.37,20211201,0.0024,2114448.357289775,15741.083711413923,5083541.261520497,0.4128435603472673,4875.396,4870.9815,0,-1,-1,-1.0,-0.0024
沪深300,000300,2021-12-02,4839.91,4856.16,4866.85,4830.32,148088522,278051725312.0,0.75,0.25,12.31,0.45,20211202,0.0025,3621485.3360349443,-86110.79079677715,4983965.727722017,0.7439048198524278,4877.25,4870.3525,0,-1,-1,-1.0,-0.0025
沪深300,000300,2021-12-03,4856.98,4901.02,4901.02,4853.35,144059625,300052697088.0,0.98,0.92,44.86,0.44,20211203,0.0092,4716138.5750255175,441255.25319008867,4901405.955714625,0.872174914802002,4878.346,4873.286,0,1,1,-1.0,-0.0092
沪深300,000300,2021-12-06,4909.43,4892.62,4943.9,4888.69,173615683,333405790208.0,1.13,-0.17,-8.4,0.53,20211206,-0.0017000000000000001,-1051941.270984428,318690.10609601554,4906832.240855563,-0.2793312079569808,4876.368,4875.508,0,1,1,1.0,-0.0017000000000000001
沪深300,000300,2021-12-07,4930.83,4922.1,4934.1,4895.22,179053460,340617764864.0,0.79,0.6,29.48,0.54,20211207,0.006,6198193.589638839,640530.6505872891,5076516.590114352,1.0947788390712931,4877.243,4879.276,0,1,1,1.0,0.006
沪深300,000300,2021-12-08,4934.41,4995.93,4995.93,4915.79,157490560,329064833024.0,1.63,1.5,73.83,0.48,20211208,0.015,14979315.648542376,1566934.288531848,5896187.628103137,2.274754842617759,4885.17,4888.013,1,1,2,1.0,0.015
沪深300,000300,2021-12-09,5000.69,5078.69,5114.5,4999.41,220568776,425680957440.0,2.3,1.66,82.76,0.67,20211209,0.0166,24609639.106215395,2316884.9381219414,7662459.032118049,2.9093472571469414,4903.3949999999995,4897.015,1,1,2,1.0,0.0166
沪深300,000300,2021-12-10,5046.27,5055.12,5060.06,5035.81,193695155,356917624832.0,0.48,-0.46,-23.57,0.59,20211210,-0.0046,-2957709.473175583,2267798.0128352577,7694484.811630841,-0.6791237638304334,4922.894,4905.3525,0,1,1,1.0,-0.0046
沪深300,000300,2021-12-13,5090.02,5083.8,5143.84,5079.73,211801595,426376531968.0,1.27,0.57,28.68,0.64,20211213,0.005699999999999999,8497190.205402302,2747193.7787131323,7772509.170527757,0.739786380502751,4946.132,4915.4235,0,1,1,1.0,0.005699999999999999
沪深300,000300,2021-12-14,5066.35,5049.7,5075.21,5038.86,159107791,318685536256.0,0.72,-0.67,-34.1,0.48,20211214,-0.0067,-9058140.53979457,2286436.706648594,8195752.9275974585,-1.3842019576069342,4967.898999999999,4923.7425,0,1,1,1.0,-0.0067
沪深300,000300,2021-12-15,5036.28,5005.9,5060.37,5003.78,150529751,291072569344.0,1.12,-0.87,-43.8,0.46,20211215,-0.0087,-6288121.098619894,1954008.3363542662,8410020.292434597,-0.980036807091718,4984.104,4929.75,0,1,1,1.0,-0.0087
沪深300,000300,2021-12-16,5006.61,5034.73,5034.73,4987.22,144053868,291474767872.0,0.95,0.58,28.83,0.44,20211216,0.0058,5031597.745681331,2472419.0586317214,8255090.087424029,0.31001220579631394,5001.961,4939.6055,0,1,1,1.0,0.0058
沪深300,000300,2021-12-17,5021.34,4954.76,5022.11,4954.76,149005399,297943310336.0,1.34,-1.59,-79.97,0.45,20211217,-0.0159,-9853809.905748986,1337675.1880094858,8314407.00003613,-1.3460352727151605,5007.335,4942.8405,0,-1,-1,1.0,-0.0159
沪深300,000300,2021-12-20,4934.97,4880.42,4971.67,4872.68,169675689,317536919552.0,2.0,-1.5,-74.34,0.51,20211220,-0.015,-21131169.035489667,76240.6780022338,9675976.169840394,-2.1917591921727233,5006.115,4941.2415,-1,-1,-2,-1.0,0.015
沪深300,000300,2021-12-21,4876.51,4913.49,4917.8,4872.95,143339899,259023175680.0,0.92,0.68,33.07,0.43,20211221,0.0068000000000000005,6022216.907052845,370192.6095736247,9766990.000857163,0.578686401540617,5005.254,4941.2485,0,-1,-1,-1.0,-0.0068000000000000005
沪深300,000300,2021-12-22,4924.58,4914.45,4936.67,4903.17,133256740,244642451456.0,0.68,0.02,0.96,0.4,20211222,0.0002,107753.73274737055,340020.71413769014,9766813.21408819,-0.023781245355986216,4997.106,4941.138000000001,0,-1,-1,-1.0,-0.0002
沪深300,000300,2021-12-23,4924.29,4948.74,4948.74,4906.75,139555407,263359754240.0,0.85,0.7,34.29,0.42,20211223,0.006999999999999999,7542644.261532945,1000204.8047666762,9786054.502553023,0.6685472122661336,4984.110999999999,4943.753,0,-1,-1,-1.0,-0.006999999999999999
沪深300,000300,2021-12-24,4953.06,4921.34,4964.91,4905.98,142673324,290483662848.0,1.19,-0.55,-27.4,0.43,20211224,-0.0055000000000000005,-4168094.277197188,1062809.1886565348,9746745.623917913,-0.5366820544713312,4970.733,4946.813499999999,0,-1,-1,-1.0,0.0055000000000000005
沪深300,000300,2021-12-27,4918.15,4919.32,4939.69,4894.16,124100951,254421524480.0,0.93,-0.04,-2.02,0.38,20211227,-0.0004,-353743.2736617805,1145317.446537866,9726382.100559348,-0.1541231574804611,4954.285,4950.2085,0,-1,-1,-1.0,0.0004
沪深300,000300,2021-12-28,4923.69,4955.96,4959.14,4913.6,130457756,276316733440.0,0.93,0.74,36.64,0.39,20211228,0.0074,7174404.228661193,1787614.9409576375,9676550.63038452,0.556684865657495,4944.911,4956.405,0,1,1,-1.0,-0.0074
沪深300,000300,2021-12-29,4958.65,4883.48,4958.65,4883.48,113587003,273225465856.0,1.52,-1.46,-72.48,0.34,20211229,-0.0146,-8412554.244258584,1261264.8108802193,9940541.000002436,-0.9731682667106784,4932.669,4958.3865000000005,0,-1,-1,1.0,-0.0146
沪深300,000300,2021-12-30,4882.16,4921.51,4940.18,4878.65,121617178,268022476800.0,1.26,0.78,38.03,0.37,20211230,0.0078000000000000005,7715976.893384677,1465989.388747706,10033436.668320755,0.622915927138951,4921.347,4961.654,0,1,1,-1.0,-0.0078000000000000005
沪深300,000300,2021-12-31,4937.46,4940.37,4950.36,4923.14,121313738,266975387648.0,0.55,0.38,18.86,0.37,20211231,0.0038,2996577.475505004,1380011.3337716805,10011463.329094771,0.16147151406281907,4919.908,4963.621499999999,0,1,1,1.0,0.0038
沪深300,000300,2022-01-04,4957.98,4917.77,4961.45,4874.53,151534776,336516960256.0,1.76,-0.46,-22.6,0.46,20220104,-0.0046,-5576213.14206855,1153797.7402174745,10119834.031025937,-0.6650317447551799,4923.643,4964.879,0,-1,-1,1.0,-0.0046
沪深300,000300,2022-01-05,4907.93,4868.12,4916.28,4851.98,178816100,363944529920.0,1.31,-1.01,-49.65,0.54,20220105,-0.0101,-7635039.404261271,462136.09052246914,10229059.707797492,-0.7915855148065426,4919.106,4962.179999999999,0,-1,-1,-1.0,0.0101
沪深300,000300,2022-01-06,4842.16,4818.23,4857.56,4786.43,157665825,321750077440.0,1.46,-1.02,-49.89,0.48,20220106,-0.0102,-14730585.22664276,-1023358.9532367878,10166963.93073542,-1.348212344096953,4909.4839999999995,4953.295,0,-1,-1,-1.0,0.0102
沪深300,000300,2022-01-07,4824.32,4822.37,4856.65,4818.19,187139412,332218949632.0,0.8,0.09,4.14,0.57,20220107,0.0009,1118178.288796221,-2197931.9941077465,8220382.59925625,0.40340096617935967,4896.847,4940.479,0,-1,-1,-1.0,-0.0009
沪深300,000300,2022-01-10,4812.23,4844.05,4844.39,4780.82,156211697,305033818112.0,1.32,0.45,21.68,0.47,20220110,0.0045000000000000005,2788267.361470382,-1910633.152375448,8292524.284564027,0.566642960888582,4889.118,4929.925499999999,0,-1,-1,-1.0,-0.0045000000000000005
沪深300,000300,2022-01-11,4840.01,4797.77,4850.88,4791.89,146928005,286445756416.0,1.22,-0.96,-46.28,0.44,20220111,-0.0096,-6142861.270466604,-2642635.7261688937,7965139.948642165,-0.43944306903162467,4876.963,4915.624000000001,0,-1,-1,-1.0,0.0096
沪深300,000300,2022-01-12,4818.89,4845.58,4852.73,4810.92,143200205,293153042432.0,0.87,1.0,47.81,0.43,20220112,0.01,8593038.304855844,-1760076.7839363727,8191552.442078584,1.263877044308483,4865.925,4905.418,0,-1,-1,-1.0,-0.01
沪深300,000300,2022-01-13,4853.03,4765.92,4853.06,4765.24,142519652,288799117312.0,1.81,-1.64,-79.66,0.43,20220113,-0.016399999999999998,-8647429.339772092,-1878042.1959939827,8276737.279740093,-0.817881118487149,4854.169,4893.419,0,-1,-1,-1.0,0.016399999999999998
沪深300,000300,2022-01-14,4743.91,4726.73,4764.05,4723.94,146863127,281828450304.0,0.84,-0.82,-39.19,0.44,20220114,-0.008199999999999999,-4501638.546771148,-2354704.0106166066,8131094.391081227,-0.2640400458896966,4834.691000000001,4878.019,0,-1,-1,-1.0,0.008199999999999999
沪深300,000300,2022-01-17,4728.76,4767.28,4775.24,4726.71,115295690,263788240896.0,1.03,0.86,40.55,0.35,20220117,0.0086,10480941.080277998,-1337966.4613152575,8410586.420278817,1.4052417930213064,4817.382,4868.6449999999995,0,-1,-1,-1.0,-0.0086
沪深300,000300,2022-01-18,4766.78,4813.35,4826.3,4747.92,150870802,282749394944.0,1.64,0.97,46.07,0.46,20220118,0.0097,8024808.232300749,119832.40207426343,7245355.848388265,1.0910403844394962,4806.9400000000005,4865.291499999999,0,1,1,-1.0,-0.0097
沪深300,000300,2022-01-19,4815.81,4780.38,4828.75,4755.93,133927360,275534557184.0,1.51,-0.68,-32.97,0.41,20220119,-0.0068000000000000005,-4784585.937213351,-420507.74013904633,7184721.629746855,-0.6074108952260224,4798.165999999999,4858.636,0,-1,-1,1.0,-0.0068000000000000005
沪深300,000300,2022-01-20,4778.26,4823.51,4845.0,4777.57,164971315,304344268800.0,1.41,0.9,43.13,0.5,20220120,0.009000000000000001,7813379.49252906,-35226.452149961886,7417381.0046728905,1.0581370890526538,4798.694,4854.089,0,1,1,-1.0,-0.009000000000000001
沪深300,000300,2022-01-21,4808.77,4779.31,4818.31,4762.56,138952586,274699153408.0,1.16,-0.92,-44.2,0.42,20220121,-0.0092,-13640457.425773721,-1094381.536515295,7781811.701649937,-1.6122307208485072,4794.388000000001,4845.6175,-1,-1,-2,1.0,-0.0092
沪深300,000300,2022-01-24,4753.94,4786.74,4801.1,4746.45,114463880,246261596160.0,1.14,0.16,7.43,0.35,20220124,0.0016,2243886.5923423492,-773782.4930383182,7780596.388293973,0.38784547286385357,4788.657,4838.8875,0,-1,-1,-1.0,-0.0016
沪深300,000300,2022-01-25,4761.95,4678.45,4781.39,4678.25,133667587,250555768832.0,2.15,-2.26,-108.29,0.4,20220125,-0.0226,-17054624.475032136,-1608826.553106836,8587504.183848992,-1.798636436297183,4776.725,4826.844,-1,-1,-2,-1.0,0.0226
沪深300,000300,2022-01-26,4697.1,4712.31,4718.99,4648.13,107070843,226553450496.0,1.51,0.72,33.86,0.32,20220126,0.0072,4150239.411980891,-1760034.793940851,8450237.471678305,0.6994210784880937,4763.397999999999,4814.6615,0,-1,-1,-1.0,-0.0072
沪深300,000300,2022-01-27,4708.1,4619.88,4708.44,4616.03,121263803,250535653376.0,1.96,-1.96,-92.43,0.37,20220127,-0.0196,-16232806.397813909,-2151047.4016186176,8940949.669626607,-1.5749735225590835,4748.794,4801.4815,-1,-1,-2,-1.0,0.0196
沪深300,000300,2022-01-28,4641.81,4563.77,4660.52,4559.83,126480113,263967891456.0,2.18,-1.21,-56.11,0.38,20220128,-0.0121,-6158086.5734351445,-2844750.5749596087,8669197.59394188,-0.382196386986372,4732.498,4783.5945,0,-1,-1,-1.0,0.0121
沪深300,000300,2022-02-07,4638.58,4634.09,4672.65,4615.01,144849720,266031792128.0,1.26,1.54,70.32,0.44,20220207,0.0154,11114918.213325009,-2438833.5380686084,9134666.813276833,1.4837707853442272,4719.179,4768.2805,0,-1,-1,-1.0,-0.0154
沪深300,000300,2022-02-08,4626.44,4608.77,4626.44,4522.47,155830707,281364873216.0,2.24,-0.55,-25.32,0.47,20220208,-0.0055000000000000005,-6184766.824422672,-2469261.2221863144,9146673.155706301,-0.406213881155071,4698.721,4752.8305,0,-1,-1,-1.0,0.0055000000000000005
沪深300,000300,2022-02-09,4608.15,4652.06,4659.46,4595.28,148335547,273771962368.0,1.39,0.94,43.29,0.45,20220209,0.009399999999999999,5543785.713358356,-1810319.966305333,9229274.225670377,0.796823834663935,4685.889000000001,4742.0275,0,-1,-1,-1.0,-0.009399999999999999
沪深300,000300,2022-02-10,4657.21,4639.86,4657.21,4608.09,151576666,287224389632.0,1.06,-0.26,-12.2,0.46,20220210,-0.0026,-1747384.8027966074,-1161159.9451130254,8714939.03017862,-0.06726666195294849,4667.524,4733.1089999999995,0,-1,-1,-1.0,0.0026
沪深300,000300,2022-02-11,4617.87,4601.4,4662.6,4595.88,155974584,307938017280.0,1.44,-0.83,-38.46,0.47,20220211,-0.0083,-7731100.058696443,-1603623.8624876584,8817167.24900865,-0.6949483913779362,4649.733,4722.0605000000005,0,-1,-1,-1.0,0.0083
沪深300,000300,2022-02-14,4579.42,4551.69,4593.63,4530.06,143673894,275737554944.0,1.38,-1.08,-49.71,0.43,20220214,-0.0108,-13122552.275358107,-2399164.8443290833,9112875.858467035,-1.1767292342807036,4626.228,4707.4425,0,-1,-1,-1.0,0.0108
沪深300,000300,2022-02-15,4553.81,4600.1,4601.45,4550.54,115025600,249977008128.0,1.12,1.06,48.41,0.35,20220215,0.0106,10890547.105569512,-1547494.4255272776,9530946.693354554,1.30501637783466,4618.393,4697.558999999999,0,-1,-1,-1.0,-0.0106
沪深300,000300,2022-02-16,4619.85,4617.99,4643.1,4607.22,107258954,210190929920.0,0.78,0.39,17.89,0.32,20220216,0.0039000000000000003,4809448.624457999,-1736673.9095471695,9355000.058795072,0.6997458570671898,4608.961,4686.1795,0,1,1,-1.0,-0.0039000000000000003
沪深300,000300,2022-02-17,4616.9,4629.16,4650.16,4606.95,110014643,227946250240.0,0.94,0.24,11.17,0.33,20220217,0.0024,1422090.047889562,-1233197.9401640869,9233674.024969561,0.2875657057930851,4609.889,4679.3414999999995,0,1,1,1.0,0.0024
沪深300,000300,2022-02-18,4604.57,4651.24,4651.34,4598.1,104550228,195825700864.0,1.15,0.48,22.08,0.32,20220218,0.0048,3174309.7692313627,-849400.5243639613,9250181.776508415,0.4349871592592766,4618.636,4675.567,0,1,1,1.0,0.0048
沪深300,000300,2022-02-21,4646.05,4634.31,4646.67,4613.3,112516513,215039180800.0,0.72,-0.36,-16.93,0.34,20220221,-0.0036,-5005677.431470088,-1623731.4499513656,8893100.886804456,-0.38028872319854584,4618.658,4668.9185,0,1,1,1.0,-0.0036
沪深300,000300,2022-02-22,4601.92,4574.15,4602.07,4550.8,123317238,246872961024.0,1.11,-1.3,-60.16,0.37,20220222,-0.013000000000000001,-18975776.95245769,-2973760.7091892874,9387015.694648163,-1.7046968667999203,4615.196,4656.9585,-1,-1,-2,1.0,-0.013000000000000001
沪深300,000300,2022-02-23,4582.01,4623.05,4625.3,4579.29,122952916,259050147840.0,1.01,1.07,48.9,0.37,20220223,0.010700000000000001,14131178.05924906,-2027972.509366167,10119326.858377518,1.5968602254642563,4612.295,4649.092,1,1,2,-1.0,-0.010700000000000001
沪深300,000300,2022-02-24,4592.07,4529.32,4610.88,4488.48,184403059,342346665984.0,2.65,-2.03,-93.73,0.56,20220224,-0.0203,-24769085.51159744,-3657095.7595724924,11033060.14078816,-1.9135207714472575,4601.241,4634.3825,-1,-1,-2,1.0,-0.0203
沪深300,000300,2022-02-25,4564.63,4573.42,4611.86,4561.9,149722583,271727599616.0,1.1,0.97,44.1,0.45,20220225,0.0097,5350938.914623753,-2707525.942552618,10945519.215691013,0.7362341336557257,4598.443,4624.088,0,-1,-1,-1.0,-0.0097
沪深300,000300,2022-02-28,4563.74,4581.65,4581.65,4530.68,135406979,248363728896.0,1.11,0.18,8.23,0.41,20220228,0.0018,2697455.1693108613,-2684847.513704193,10956782.267825926,0.49123023086987244,4601.439,4613.833500000001,0,-1,-1,-1.0,-0.0018
沪深300,000300,2022-03-01,4597.86,4619.69,4623.43,4583.92,123139220,260431183872.0,0.86,0.83,38.04,0.37,20220301,0.0083,5899880.181630252,-1537122.2808710732,10567656.890893783,0.7037513177504691,4603.398,4610.8955,0,1,1,-1.0,-0.0083
沪深300,000300,2022-03-02,4594.02,4578.6,4594.02,4558.44,113298324,215299653632.0,0.77,-0.89,-41.09,0.34,20220302,-0.0089,-8113802.818572794,-2150324.392398758,10576086.178851714,-0.5638643941932698,4599.459000000001,4604.21,0,-1,-1,1.0,-0.0089
沪深300,000300,2022-03-03,4595.02,4551.63,4599.4,4544.43,138285878,242701770752.0,1.2,-0.59,-26.97,0.42,20220303,-0.0059,-6659173.337969275,-1671642.739406526,10111611.551682785,-0.49324784413150435,4591.706,4600.797500000001,0,-1,-1,-1.0,0.0059
沪深300,000300,2022-03-04,4513.36,4496.43,4539.39,4481.49,127266806,249970282496.0,1.27,-1.21,-55.2,0.39,20220304,-0.0121,-12614725.042230105,-1994474.662846274,10362349.708807949,-1.0248882423217842,4576.225,4597.4305,0,-1,-1,-1.0,0.0121
