date,industry_code,hold_mv,config_ratio,float_ratio,hold_mv_change,hold_mv_yoy,config_ratio_yoy,float_ratio_yoy,period
2024-03-29,交通运输,537.66,2.75,2.1439,0.9800000000000182,-0.1252725083786158,-0.010791366906474753,-0.08411654135338353,2024-03
2024-04-30,交通运输,545.35,2.68,2.1178,7.690000000000055,-0.14446849899598402,-0.07586206896551717,-0.10885756364401433,2024-04
2024-05-31,交通运输,580.0,2.86,2.1902,34.64999999999998,-0.0001896192101498162,0.02508960573476693,-0.05038154699965314,2024-05
2024-06-28,交通运输,551.02,2.85,2.1318,-28.980000000000018,-0.03558239257897966,0.08778625954198471,-0.08187260433265853,2024-06
2024-07-31,交通运输,561.27,2.96,2.1514,10.25,-0.10430397523259338,0.0962962962962961,-0.10156184749018615,2024-07
2024-08-30,交通运输,561.27,2.96,2.1514,0.0,0.038139276796448796,0.1472868217054264,-0.028932520875648793,2024-08
2024-09-30,交通运输,672.28,2.94,2.3211,111.00999999999999,0.27703062077349716,0.12643678160919536,0.07642721328201096,2024-09
2017-01-26,传媒,21.33,1.88,0.203,,,,,2017-01
2017-02-28,传媒,21.66,1.63,0.195,0.33000000000000185,,,,2017-02
2017-03-31,传媒,24.55,1.66,0.2277,2.8900000000000006,,,,2017-03
2017-04-28,传媒,25.27,1.58,0.2421,0.7199999999999989,,,,2017-04
2017-05-31,传媒,26.2,1.38,0.2543,0.9299999999999997,,,,2017-05
2017-06-30,传媒,31.59,1.37,0.3015,5.390000000000001,,,,2017-06
2017-07-31,传媒,33.17,1.35,0.3278,1.5800000000000018,,,,2017-07
2017-08-31,传媒,34.82,1.27,0.3303,1.6499999999999986,,,,2017-08
2017-09-29,传媒,28.26,0.94,0.2682,-6.559999999999999,,,,2017-09
2017-10-31,传媒,26.59,0.77,0.2549,-1.6700000000000017,,,,2017-10
2017-11-30,传媒,25.84,0.73,0.2608,-0.75,,,,2017-11
2017-12-29,传媒,28.13,0.74,0.2763,2.289999999999999,,,,2017-12
2018-01-31,传媒,37.93,0.87,0.3554,9.8,0.7782466010314113,-0.5372340425531914,0.7507389162561575,2018-01
2018-02-28,传媒,40.01,0.97,0.3791,2.0799999999999983,0.8471837488457985,-0.4049079754601227,0.944102564102564,2018-02
2018-03-30,传媒,42.34,1.05,0.3942,2.3300000000000054,0.724643584521385,-0.3674698795180722,0.7312252964426875,2018-03
2018-04-27,传媒,47.39,1.15,0.4596,5.049999999999997,0.8753462603878117,-0.27215189873417733,0.8983890954151177,2018-04
2018-05-31,传媒,56.1,1.14,0.5322,8.71,1.1412213740458017,-0.17391304347826086,1.0928037750688162,2018-05
2018-06-29,传媒,63.31,1.3,0.6607,7.210000000000001,1.0041152263374484,-0.051094890510948954,1.1913764510779434,2018-06
2018-07-31,传媒,75.6,1.5,0.8141,12.289999999999992,1.2791679228218267,0.11111111111111094,1.4835265405735205,2018-07
2018-08-31,传媒,74.61,1.56,0.875,-0.9899999999999949,1.1427340608845489,0.22834645669291342,1.649106872540115,2018-08
2018-09-28,传媒,88.23,1.73,1.0301,13.620000000000005,2.1220806794055203,0.8404255319148937,2.8407904548844147,2018-09
2018-10-31,传媒,69.47,1.65,0.8893,-18.760000000000005,1.6126363294471604,1.1428571428571428,2.4888191447626515,2018-10
2018-11-30,传媒,64.5,1.4,0.7924,-4.969999999999999,1.4961300309597525,0.9178082191780821,2.0383435582822087,2018-11
2018-12-28,传媒,65.59,1.45,0.8302,1.0900000000000034,1.3316743690010666,0.9594594594594594,2.004705030763663,2018-12
2019-01-31,传媒,68.73,1.27,0.8476,3.1400000000000006,0.8120221460585291,0.45977011494252884,1.384918401800788,2019-01
2019-02-28,传媒,92.79,1.36,0.9065,24.060000000000002,1.3191702074481384,0.4020618556701032,1.3911896597203905,2019-02
2019-03-29,传媒,92.85,1.23,0.8371,0.05999999999998806,1.1929617383089273,0.17142857142857126,1.1235413495687467,2019-03
2019-04-30,传媒,88.81,1.15,0.8569,-4.039999999999992,0.8740240557079553,0.0,0.8644473455178416,2019-04
2019-05-31,传媒,85.37,1.27,0.8583,-3.4399999999999977,0.52174688057041,0.11403508771929838,0.6127395715896278,2019-05
2019-06-28,传媒,93.2,1.21,0.9318,7.829999999999998,0.47212130785026063,-0.06923076923076932,0.41032238534887244,2019-06
2019-07-31,传媒,100.77,1.27,0.9919,7.569999999999993,0.3329365079365081,-0.15333333333333332,0.21840068787618216,2019-07
2019-08-30,传媒,112.29,1.36,1.0682,11.52000000000001,0.505026135906715,-0.1282051282051282,0.2208000000000001,2019-08
2019-09-30,传媒,129.1,1.47,1.187,16.809999999999988,0.4632211266009292,-0.1502890173410405,0.1523153091932823,2019-09
2019-10-31,传媒,139.08,1.5,1.264,9.980000000000018,1.0020152583849145,-0.09090909090909083,0.4213426290340718,2019-10
2019-11-29,传媒,151.77,1.59,1.3793,12.689999999999998,1.3530232558139534,0.1357142857142859,0.7406612821807168,2019-11
2019-12-31,传媒,169.64,1.54,1.5189,17.869999999999976,1.5863698734563192,0.0620689655172415,0.829559142375331,2019-12
2020-01-23,传媒,191.87,1.75,1.6447,22.230000000000018,1.7916484795576895,0.3779527559055118,0.9404200094384143,2020-01
2020-02-28,传媒,181.66,1.66,1.5548,-10.210000000000008,0.9577540683263281,0.22058823529411753,0.7151682294539436,2020-02
2020-03-31,传媒,147.96,1.53,1.4021,-33.69999999999999,0.5935379644588048,0.24390243902439024,0.674949229482738,2020-03
2020-04-30,传媒,165.99,1.5,1.4948,18.03,0.8690462785722328,0.30434782608695654,0.7444275878165478,2020-04
2020-05-29,传媒,192.03,1.64,1.6708,26.039999999999992,1.2493850298699778,0.2913385826771653,0.9466387044157056,2020-05
2020-06-30,传媒,273.96,1.99,2.0419,81.92999999999998,1.9394849785407722,0.6446280991735538,1.1913500751234172,2020-06
2020-07-31,传媒,283.69,1.77,1.9881,9.730000000000018,1.8152227845588964,0.39370078740157477,1.0043351144268575,2020-07
2020-08-31,传媒,316.74,1.91,2.1414,33.05000000000001,1.8207320331285066,0.40441176470588225,1.0046807713911252,2020-08
2020-09-30,传媒,306.34,1.98,2.2281,-10.400000000000034,1.3728892331525948,0.346938775510204,0.8770850884582981,2020-09
2020-10-30,传媒,295.44,1.85,2.2362,-10.899999999999977,1.1242450388265746,0.2333333333333334,0.7691455696202534,2020-10
2020-11-30,传媒,291.9,1.69,2.1994,-3.5400000000000205,0.9233050009883372,0.06289308176100628,0.5945769593271948,2020-11
2020-12-31,传媒,278.97,1.45,2.2321,-12.92999999999995,0.6444824333883521,-0.05844155844155852,0.4695503324774508,2020-12
2021-01-29,传媒,313.77,1.55,2.5126,34.799999999999955,0.6353260019805076,-0.11428571428571421,0.5276950203684563,2021-01
2021-02-26,传媒,321.15,1.59,2.6296,7.3799999999999955,0.7678630408455356,-0.04216867469879504,0.6912786210445074,2021-02
2021-03-31,传媒,283.52,1.47,2.3901,-37.629999999999995,0.916193565828602,-0.03921568627450989,0.7046572997646388,2021-03
2021-04-30,传媒,342.83,1.69,2.8255,59.31,1.0653653834568346,0.1266666666666667,0.8902194273481403,2021-04
2021-05-31,传媒,344.81,1.58,2.7453,1.9800000000000182,0.7956048534083215,-0.03658536585365846,0.6431050993536029,2021-05
2021-06-30,传媒,310.2,1.4,2.571,-34.610000000000014,0.132282084975909,-0.29648241206030157,0.25912140653313087,2021-06
2021-07-30,传媒,263.12,1.29,2.4686,-47.079999999999984,-0.0725087243117487,-0.27118644067796605,0.24168804386097276,2021-07
2021-08-31,传媒,240.42,1.17,2.2381,-22.700000000000017,-0.24095472627391556,-0.38743455497382195,0.045157373680769775,2021-08
2021-09-30,传媒,242.57,1.15,2.2051,2.1500000000000057,-0.20816739570411957,-0.4191919191919192,-0.010322696467842563,2021-09
2021-10-29,传媒,248.33,1.14,2.2631,5.760000000000019,-0.15945708096398592,-0.38378378378378386,0.01202933547983176,2021-10
2021-11-30,传媒,256.76,1.18,2.2265,8.429999999999978,-0.12038369304556351,-0.30177514792899407,0.01232154223879256,2021-11
2021-12-31,传媒,322.29,1.39,2.3854,65.53000000000003,0.15528551457145934,-0.04137931034482767,0.0686797186505983,2021-12
2022-01-28,传媒,267.39,1.27,2.2801,-54.900000000000034,-0.14781527870733335,-0.1806451612903226,-0.0925336305022686,2022-01
2022-02-28,传媒,262.07,1.24,2.2495,-5.319999999999993,-0.18396387980694373,-0.22012578616352207,-0.14454669911773654,2022-02
2022-03-31,传媒,235.48,1.27,2.09,-26.590000000000003,-0.16944130925507894,-0.1360544217687074,-0.12555960001673572,2022-03
2022-04-29,传媒,221.71,1.25,2.2624,-13.769999999999982,-0.35329463582533616,-0.2603550295857988,-0.1992921606795257,2022-04
2022-05-31,传媒,227.01,1.22,2.1899,5.299999999999983,-0.34163742350859894,-0.2278481012658229,-0.20230940152260213,2022-05
2022-06-30,传媒,256.02,1.17,2.3867,29.00999999999999,-0.17466150870406194,-0.16428571428571426,-0.07168416958381962,2022-06
2022-07-29,传媒,233.68,1.15,2.2581,-22.339999999999975,-0.11188811188811187,-0.10852713178294582,-0.08527100380782615,2022-07
2022-08-31,传媒,251.37,1.26,2.3693,17.689999999999998,0.04554529573246824,0.0769230769230771,0.05862115186988959,2022-08
2022-09-30,传媒,214.81,1.16,2.3211,-36.56,-0.11444119223316973,0.008695652173912993,0.052605324021586464,2022-09
2022-10-31,传媒,183.43,1.11,2.025,-31.379999999999995,-0.26134578987637413,-0.02631578947368407,-0.10520966815430166,2022-10
2022-11-30,传媒,241.64,1.28,2.3035,58.20999999999998,-0.058887677208287914,0.0847457627118644,0.034583426903211256,2022-11
2022-12-30,传媒,282.51,1.46,2.6304,40.870000000000005,-0.12342920971795601,0.05035971223021596,0.1027081411922528,2022-12
2023-01-31,传媒,332.77,1.5,2.9365,50.25999999999999,0.24451176184599266,0.1811023622047243,0.287882110433753,2023-01
2023-02-28,传媒,353.01,1.62,3.0018,20.24000000000001,0.34700652497424356,0.306451612903226,0.3344298733051789,2023-02
2023-03-31,传媒,486.2,2.21,3.414,133.19,1.0647188720910483,0.7401574803149606,0.6334928229665073,2023-03
2023-04-28,传媒,524.0,2.39,3.2034,37.80000000000001,1.3634477470569664,0.9120000000000001,0.4159299858557284,2023-04
2023-05-31,传媒,530.65,2.56,3.3723,6.649999999999977,1.3375622219285495,1.098360655737705,0.5399333302890541,2023-05
2023-06-30,传媒,557.86,2.56,3.6332,27.210000000000036,1.178970392938052,1.1880341880341883,0.5222692420496922,2023-06
2023-07-31,传媒,546.93,2.37,3.7935,-10.930000000000064,1.340508387538514,1.0608695652173914,0.6799521721801511,2023-07
2023-08-31,传媒,530.13,2.53,3.6527,-16.799999999999955,1.1089628833989735,1.007936507936508,0.5416789769130121,2023-08
2023-09-28,传媒,483.26,2.41,3.5708,-46.870000000000005,1.2497090452027373,1.077586206896552,0.5384085132049461,2023-09
2023-10-31,传媒,411.04,2.17,3.2459,-72.21999999999997,1.240854822002944,0.9549549549549547,0.6029135802469134,2023-10
2023-11-30,传媒,417.63,2.23,3.1651,6.589999999999975,0.7283148485350108,0.7421875,0.3740395051009333,2023-11
2023-12-29,传媒,381.32,2.09,2.9191,-36.31,0.34975753070687765,0.43150684931506844,0.10975517031630178,2023-12
2024-01-31,传媒,305.69,1.85,2.7135,-75.63,-0.08137752802235776,0.2333333333333334,-0.07594074578579957,2024-01
2024-02-29,传媒,343.12,1.8,2.6943,37.43000000000001,-0.02801620350698275,0.11111111111111116,-0.10243853687787319,2024-02
2024-03-29,传媒,317.26,1.63,2.5177,-25.860000000000014,-0.3474701768819416,-0.2624434389140272,-0.2625366139425893,2024-03
2024-04-30,传媒,284.12,1.4,2.3085,-33.139999999999986,-0.4577862595419847,-0.41422594142259417,-0.27935943060498214,2024-04
2024-05-31,传媒,244.19,1.21,2.1218,-39.93000000000001,-0.5398285122020163,-0.52734375,-0.37081517065504255,2024-05
2024-06-28,传媒,218.02,1.13,2.0575,-26.169999999999987,-0.6091851002043523,-0.55859375,-0.43369481448860503,2024-06
2024-07-31,传媒,205.15,1.09,1.9643,-12.870000000000005,-0.6249062951383175,-0.5400843881856541,-0.48219322525372343,2024-07
2024-08-30,传媒,205.15,1.09,1.9643,0.0,-0.6130194480599098,-0.5691699604743082,-0.4622334163769266,2024-08
2024-09-30,传媒,283.68,1.24,2.1951,78.53,-0.4129867979969375,-0.48547717842323657,-0.38526380642993163,2024-09
2017-01-26,农林牧渔,8.35,0.72,0.1126,,,,,2017-01
2017-02-28,农林牧渔,8.07,0.6,0.1063,-0.27999999999999936,,,,2017-02
2017-03-31,农林牧渔,6.1,0.42,0.0872,-1.9700000000000006,,,,2017-03
2017-04-28,农林牧渔,6.97,0.44,0.1062,0.8700000000000001,,,,2017-04
2017-05-31,农林牧渔,8.81,0.47,0.1483,1.8400000000000007,,,,2017-05
2017-06-30,农林牧渔,11.7,0.51,0.1881,2.889999999999999,,,,2017-06
2017-07-31,农林牧渔,12.64,0.51,0.2028,0.9400000000000013,,,,2017-07
2017-08-31,农林牧渔,13.26,0.49,0.199,0.6199999999999992,,,,2017-08
2017-09-29,农林牧渔,12.55,0.42,0.1845,-0.7099999999999991,,,,2017-09
2017-10-31,农林牧渔,15.63,0.45,0.2237,3.08,,,,2017-10
2017-11-30,农林牧渔,14.84,0.42,0.2241,-0.7900000000000009,,,,2017-11
2017-12-29,农林牧渔,16.06,0.42,0.2364,1.2199999999999989,,,,2017-12
2018-01-31,农林牧渔,18.41,0.42,0.2666,2.3500000000000014,1.204790419161677,-0.41666666666666663,1.3676731793960921,2018-01
2018-02-28,农林牧渔,18.02,0.43,0.2764,-0.39000000000000057,1.2329615861214371,-0.2833333333333333,1.6001881467544683,2018-02
2018-03-30,农林牧渔,18.68,0.46,0.2827,0.6600000000000001,2.0622950819672132,0.09523809523809534,2.24197247706422,2018-03
2018-04-27,农林牧渔,20.61,0.5,0.321,1.9299999999999997,1.956958393113343,0.13636363636363646,2.022598870056497,2018-04
2018-05-31,农林牧渔,26.74,0.54,0.3947,6.129999999999999,2.035187287173666,0.14893617021276606,1.6614969656102496,2018-05
2018-06-29,农林牧渔,24.71,0.5,0.4255,-2.0299999999999976,1.111965811965812,-0.019607843137254943,1.262094630515683,2018-06
2018-07-31,农林牧渔,26.19,0.52,0.4392,1.4800000000000004,1.071993670886076,0.019607843137254832,1.165680473372781,2018-07
2018-08-31,农林牧渔,21.8,0.45,0.3937,-4.390000000000001,0.6440422322775265,-0.08163265306122447,0.9783919597989947,2018-08
2018-09-28,农林牧渔,24.47,0.47,0.4349,2.669999999999998,0.9498007968127489,0.11904761904761907,1.357181571815718,2018-09
2018-10-31,农林牧渔,28.32,0.66,0.5347,3.8500000000000014,0.8119001919385795,0.4666666666666668,1.3902548055431376,2018-10
2018-11-30,农林牧渔,35.92,0.76,0.6281,7.600000000000001,1.4204851752021566,0.8095238095238095,1.8027666220437304,2018-11
2018-12-28,农林牧渔,43.51,0.94,0.7707,7.589999999999996,1.7092154420921544,1.2380952380952381,2.2601522842639596,2018-12
2019-01-31,农林牧渔,54.21,0.98,0.9191,10.700000000000003,1.9445953286257467,1.3333333333333335,2.4474868717179294,2019-01
2019-02-28,农林牧渔,73.76,1.06,1.0101,19.550000000000004,3.09322974472808,1.4651162790697678,2.6544862518089727,2019-02
2019-03-29,农林牧渔,95.82,1.24,1.1154,22.059999999999988,4.129550321199143,1.6956521739130435,2.9455252918287935,2019-03
2019-04-30,农林牧渔,108.9,1.37,1.1863,13.080000000000013,4.283842794759826,1.7400000000000002,2.6956386292834886,2019-04
2019-05-31,农林牧渔,107.03,1.53,1.2233,-1.8700000000000045,3.002617801047121,1.833333333333333,2.099315936154041,2019-05
2019-06-28,农林牧渔,102.81,1.29,1.2681,-4.219999999999999,3.1606636989073253,1.58,1.9802585193889541,2019-06
2019-07-31,农林牧渔,120.16,1.47,1.3962,17.349999999999994,3.5880106911034746,1.8269230769230766,2.1789617486338804,2019-07
2019-08-30,农林牧渔,130.43,1.53,1.4964,10.27000000000001,4.98302752293578,2.4,2.8008636017272033,2019-08
2019-09-30,农林牧渔,138.89,1.54,1.7405,8.45999999999998,4.675929709848794,2.276595744680851,3.002069441250862,2019-09
2019-10-31,农林牧渔,171.87,1.8,1.9101,32.98000000000002,5.06885593220339,1.727272727272727,2.5722835234711052,2019-10
2019-11-29,农林牧渔,165.99,1.69,2.0324,-5.8799999999999955,3.6211024498886415,1.2236842105263155,2.235790479223054,2019-11
2019-12-31,农林牧渔,169.27,1.5,2.0488,3.280000000000001,2.890370029878189,0.595744680851064,1.6583625275723368,2019-12
2020-01-23,农林牧渔,165.39,1.47,2.0947,-3.880000000000024,2.050913115661317,0.5,1.2790773582852788,2020-01
2020-02-28,农林牧渔,195.11,1.74,2.2319,29.720000000000027,1.645200650759219,0.641509433962264,1.2095832095832098,2020-02
2020-03-31,农林牧渔,177.45,1.78,1.8282,-17.660000000000025,0.8519098309329993,0.435483870967742,0.63905325443787,2020-03
2020-04-30,农林牧渔,171.33,1.5,1.7092,-6.119999999999976,0.5732782369146006,0.0948905109489051,0.44078226418275324,2020-04
2020-05-29,农林牧渔,159.3,1.33,1.6509,-12.030000000000001,0.4883677473605532,-0.130718954248366,0.3495463091637374,2020-05
2020-06-30,农林牧渔,196.47,1.41,1.923,37.16999999999999,0.9110008754012255,0.09302325581395343,0.5164419209841495,2020-06
2020-07-31,农林牧渔,231.32,1.42,1.961,34.849999999999994,0.9250998668442076,-0.03401360544217691,0.4045265721243374,2020-07
2020-08-31,农林牧渔,242.82,1.44,1.9163,11.5,0.8616882619029362,-0.05882352941176472,0.28060678962844166,2020-08
2020-09-30,农林牧渔,185.92,1.19,1.7517,-56.900000000000006,0.3386132910936712,-0.2272727272727273,0.006434932490663625,2020-09
2020-10-30,农林牧渔,168.01,1.04,1.6047,-17.909999999999997,-0.022458835166114022,-0.42222222222222217,-0.15988691691534473,2020-10
2020-11-30,农林牧渔,166.55,0.95,1.5446,-1.4599999999999795,0.003373697210675264,-0.4378698224852071,-0.240011808699075,2020-11
2020-12-31,农林牧渔,168.7,0.87,1.5238,2.1499999999999773,-0.0033674011933598758,-0.42000000000000004,-0.2562475595470519,2020-12
2021-01-29,农林牧渔,180.91,0.88,1.6564,12.210000000000008,0.09383880524820132,-0.4013605442176871,-0.20924237360958609,2021-01
2021-02-26,农林牧渔,250.56,1.22,2.0658,69.65,0.2841986571677515,-0.29885057471264365,-0.074420896993593,2021-02
2021-03-31,农林牧渔,213.44,1.09,1.9094,-37.120000000000005,0.2028176951253875,-0.3876404494382022,0.04441527185209493,2021-03
2021-04-30,农林牧渔,223.12,1.08,1.99,9.680000000000007,0.30228214556703437,-0.2799999999999999,0.16428738591153746,2021-04
2021-05-31,农林牧渔,205.95,0.93,1.9266,-17.170000000000016,0.29284369114877573,-0.3007518796992481,0.1669998182809378,2021-05
2021-06-30,农林牧渔,226.82,1.01,2.1764,20.870000000000005,0.1544765104087138,-0.2836879432624113,0.13177327093083724,2021-06
2021-07-30,农林牧渔,186.95,0.9,2.1,-39.870000000000005,-0.19181220819643785,-0.3661971830985915,0.07088220295767456,2021-07
2021-08-31,农林牧渔,171.59,0.82,1.9259,-15.359999999999985,-0.2933448645086896,-0.4305555555555556,0.005009654020769139,2021-08
2021-09-30,农林牧渔,195.03,0.9,1.9882,23.439999999999998,0.04899956970740105,-0.24369747899159655,0.13501170291716624,2021-09
2021-10-29,农林牧渔,225.22,1.01,2.2148,30.189999999999998,0.3405154455091959,-0.028846153846153855,0.3801956752040878,2021-10
2021-11-30,农林牧渔,225.54,1.02,2.2124,0.3199999999999932,0.3541879315520864,0.0736842105263158,0.43234494367473797,2021-11
2021-12-31,农林牧渔,272.48,1.16,2.5075,46.940000000000026,0.615174866627149,0.33333333333333326,0.6455571597322483,2021-12
2022-01-28,农林牧渔,269.6,1.26,2.5678,-2.8799999999999955,0.49024376761925836,0.4318181818181819,0.550229413185221,2022-01
2022-02-28,农林牧渔,258.98,1.2,2.4146,-10.620000000000005,0.0336047254150702,-0.016393442622950838,0.16884499951592624,2022-02
2022-03-31,农林牧渔,275.51,1.44,2.477,16.529999999999973,0.2908077211394302,0.3211009174311925,0.2972661569079291,2022-03
2022-04-29,农林牧渔,237.09,1.3,2.4152,-38.41999999999999,0.06261204732879166,0.20370370370370372,0.21366834170854276,2022-04
2022-05-31,农林牧渔,232.49,1.22,2.2219,-4.599999999999994,0.12886622966739503,0.31182795698924726,0.15327519983390436,2022-05
2022-06-30,农林牧渔,272.48,1.21,2.477,39.99000000000001,0.20130499955912184,0.19801980198019797,0.13811799301598948,2022-06
2022-07-29,农林牧渔,286.2,1.36,2.4889,13.71999999999997,0.5308906124632256,0.5111111111111111,0.18519047619047613,2022-07
2022-08-31,农林牧渔,287.78,1.4,2.4958,1.579999999999984,0.677137362317151,0.7073170731707317,0.2959135988369075,2022-08
2022-09-30,农林牧渔,243.73,1.27,2.3518,-44.04999999999998,0.24970517356304156,0.4111111111111112,0.1828789860175033,2022-09
2022-10-31,农林牧渔,216.03,1.26,2.1992,-27.69999999999999,-0.04080454666548261,0.24752475247524752,-0.007043525374751725,2022-10
2022-11-30,农林牧渔,228.68,1.18,2.2007,12.650000000000006,0.01392214241376255,0.1568627450980391,-0.005288374615802005,2022-11
2022-12-30,农林牧渔,237.18,1.2,2.2773,8.5,-0.1295507927187317,0.034482758620689724,-0.09180458624127619,2022-12
2023-01-31,农林牧渔,246.73,1.09,2.2924,9.549999999999983,-0.08482937685459957,-0.13492063492063489,-0.1072513435625827,2023-01
2023-02-28,农林牧渔,234.05,1.06,2.1572,-12.679999999999978,-0.09626225963394863,-0.11666666666666659,-0.10660150749606567,2023-02
2023-03-31,农林牧渔,224.64,1.01,2.1064,-9.410000000000025,-0.18463939602918222,-0.29861111111111105,-0.14961647153815105,2023-03
2023-04-28,农林牧渔,213.76,0.96,2.0915,-10.879999999999995,-0.09840145092580876,-0.2615384615384616,-0.13402616760516728,2023-04
2023-05-31,农林牧渔,180.03,0.86,1.9554,-33.72999999999999,-0.22564411372532156,-0.29508196721311475,-0.11994239164678888,2023-05
2023-06-30,农林牧渔,191.79,0.88,2.0212,11.759999999999991,-0.2961318261890782,-0.2727272727272727,-0.18401291885345172,2023-06
2023-07-31,农林牧渔,216.71,0.93,2.1498,24.920000000000016,-0.24280223619846253,-0.3161764705882353,-0.13624492747800243,2023-07
2023-08-31,农林牧渔,174.23,0.82,1.8684,-42.48000000000002,-0.3945722426853846,-0.41428571428571426,-0.2513823223014664,2023-08
2023-09-28,农林牧渔,167.35,0.82,1.8285,-6.8799999999999955,-0.3133795593484594,-0.35433070866141736,-0.22251041755251288,2023-09
2023-10-31,农林牧渔,181.31,0.95,1.9853,13.960000000000008,-0.1607184187381382,-0.24603174603174605,-0.09726264096034909,2023-10
2023-11-30,农林牧渔,192.49,1.01,2.0571,11.180000000000007,-0.15825607836277766,-0.14406779661016944,-0.0652519652837732,2023-11
2023-12-29,农林牧渔,191.69,1.03,2.0382,-0.8000000000000114,-0.19179526098321953,-0.1416666666666666,-0.10499275457778956,2023-12
2024-01-31,农林牧渔,158.9,0.94,1.9406,-32.78999999999999,-0.355976168281117,-0.13761467889908263,-0.15346361891467464,2024-01
2024-02-29,农林牧渔,185.12,0.96,2.1284,26.22,-0.20905789361247595,-0.09433962264150952,-0.01335063971815309,2024-02
2024-03-29,农林牧渔,197.45,1.0,2.1542,12.329999999999984,-0.12103810541310545,-0.00990099009900991,0.022692745917204826,2024-03
2024-04-30,农林牧渔,210.86,1.03,2.3059,13.410000000000025,-0.013566616766466977,0.07291666666666674,0.10251016017212522,2024-04
2024-05-31,农林牧渔,229.33,1.12,2.4152,18.47,0.27384324834749774,0.30232558139534893,0.23514370461286682,2024-05
2024-06-28,农林牧渔,209.6,1.07,2.4579,-19.730000000000018,0.09286198446217209,0.21590909090909105,0.21605976647536118,2024-06
2024-07-31,农林牧渔,198.95,1.04,2.3454,-10.650000000000006,-0.08195284020119065,0.11827956989247301,0.09098520792631892,2024-07
2024-08-30,农林牧渔,198.95,1.04,2.3454,0.0,0.141881421110027,0.2682926829268293,0.25529865125240847,2024-08
2024-09-30,农林牧渔,223.18,0.98,2.3713,24.230000000000018,0.33361219002091436,0.19512195121951215,0.29685534591194984,2024-09
2017-01-26,医药,81.54,6.99,0.3508,,,,,2017-01
2017-02-28,医药,91.59,6.75,0.3776,10.049999999999997,,,,2017-02
2017-03-31,医药,107.4,7.14,0.4346,15.810000000000002,,,,2017-03
2017-04-28,医药,117.65,7.25,0.4832,10.25,,,,2017-04
2017-05-31,医药,150.46,7.83,0.6308,32.81,,,,2017-05
2017-06-30,医药,172.65,7.41,0.6799,22.189999999999998,,,,2017-06
2017-07-31,医药,179.13,7.18,0.7371,6.47999999999999,,,,2017-07
2017-08-31,医药,194.36,7.01,0.7789,15.230000000000018,,,,2017-08
2017-09-29,医药,210.14,6.96,0.8197,15.779999999999973,,,,2017-09
2017-10-31,医药,241.38,6.87,0.8967,31.24000000000001,,,,2017-10
2017-11-30,医药,240.23,6.69,0.918,-1.1500000000000057,,,,2017-11
2017-12-29,医药,268.59,7.0,0.9902,28.359999999999985,,,,2017-12
2018-01-31,医药,300.53,6.79,1.1107,31.939999999999998,2.685675741967132,-0.028612303290414864,2.1661915621436716,2018-01
2018-02-28,医药,293.65,7.01,1.114,-6.8799999999999955,2.2061360410525164,0.038518518518518396,1.9502118644067798,2018-02
2018-03-30,医药,357.12,8.71,1.2152,63.47000000000003,2.3251396648044693,0.21988795518207294,1.7961343764381041,2018-03
2018-04-27,医药,372.83,8.9,1.2441,15.70999999999998,2.1689757756056096,0.22758620689655173,1.574710264900662,2018-04
2018-05-31,医药,512.7,10.19,1.5849,139.87000000000006,2.4075501794496876,0.301404853128991,1.5125237793278377,2018-05
2018-06-29,医药,516.38,10.35,1.7126,3.67999999999995,1.990906458152331,0.39676113360323884,1.5188998382115018,2018-06
2018-07-31,医药,482.99,9.37,1.6811,-33.389999999999986,1.6963099424998607,0.3050139275766015,1.2806946140279476,2018-07
2018-08-31,医药,435.31,8.85,1.6347,-47.68000000000001,1.2397098168347394,0.2624821683309557,1.0987289767621005,2018-08
2018-09-28,医药,419.26,7.98,1.5813,-16.05000000000001,0.9951460930808034,0.14655172413793105,0.929120409906063,2018-09
2018-10-31,医药,362.33,8.31,1.5271,-56.93000000000001,0.5010771397796006,0.20960698689956336,0.7030221924835507,2018-10
2018-11-30,医药,417.67,8.72,1.6724,55.34000000000003,0.7386254839112518,0.3034379671150971,0.8217864923747278,2018-11
2018-12-28,医药,339.53,7.27,1.5329,-78.14000000000004,0.2641200342529506,0.03857142857142848,0.5480710967481317,2018-12
2019-01-31,医药,361.41,6.44,1.6616,21.880000000000052,0.20257545003826594,-0.05154639175257725,0.49599351760151245,2019-01
2019-02-28,医药,481.49,6.86,1.8227,120.07999999999998,0.6396730801975141,-0.021398002853066922,0.6361759425493714,2019-02
2019-03-29,医药,586.57,7.51,1.9959,105.08000000000004,0.6425011200716848,-0.13777267508610802,0.6424456879526004,2019-03
2019-04-30,医药,597.76,7.45,2.0631,11.18999999999994,0.6033044551135907,-0.1629213483146068,0.6583072100313478,2019-04
2019-05-31,医药,532.08,7.55,1.9461,-65.67999999999995,0.03779988297249859,-0.2590775269872424,0.2279008139314782,2019-05
2019-06-28,医药,598.07,7.44,2.1341,65.99000000000001,0.1581974514892135,-0.28115942028985497,0.24611701506481376,2019-06
2019-07-31,医药,636.0,7.72,2.2747,37.92999999999995,0.31679744922255115,-0.17609391675560293,0.3531021355065136,2019-07
2019-08-30,医药,754.08,8.8,2.4975,118.08000000000004,0.7322827410351245,-0.005649717514124131,0.5278032666544319,2019-08
