date,nav,return
2023-03-15,3.606,0.006138392857142794
2023-03-16,3.568,-0.010537992235163607
2023-03-17,3.607,0.010930493273542563
2023-03-20,3.55,-0.01580260604380379
2023-03-21,3.569,0.0053521126760562865
2023-03-22,3.593,0.006724572709442489
2023-03-23,3.617,0.006679654884497621
2023-03-24,3.571,-0.012717721868952148
2023-03-27,3.538,-0.009241108933072062
2023-03-28,3.544,0.0016958733747880483
2023-03-29,3.548,0.0011286681715576563
2023-03-30,3.568,0.005636978579481422
2023-03-31,3.589,0.0058856502242152775
2023-04-03,3.592,0.0008358874338256772
2023-04-04,3.592,0.0
2023-04-06,3.605,0.003619153674832898
2023-04-07,3.639,0.009431345353675402
2023-04-10,3.618,-0.00577081615828523
2023-04-11,3.628,0.0027639579878386833
2023-04-12,3.653,0.0068908489525909555
2023-04-13,3.627,-0.007117437722420017
2023-04-14,3.642,0.0041356492969395475
2023-04-17,3.705,0.017298187808896248
2023-04-18,3.73,0.006747638326585648
2023-04-19,3.711,-0.005093833780160928
2023-04-20,3.734,0.006197790353004606
2023-04-21,3.692,-0.01124799143010169
2023-04-24,3.699,0.001895991332610869
2023-04-25,3.673,-0.007028926736955876
2023-04-26,3.661,-0.0032670841274162754
2023-04-27,3.671,0.0027314941272875704
2023-04-28,3.678,0.0019068373740125377
2023-05-04,3.616,-0.016856987493202746
2023-05-05,3.593,-0.006360619469026552
2023-05-08,3.635,0.011689396047870781
2023-05-09,3.599,-0.009903713892709609
2023-05-10,3.59,-0.0025006946373993255
2023-05-11,3.567,-0.006406685236768683
2023-05-12,3.54,-0.007569386038688064
2023-05-15,3.575,0.009887005649717562
2023-05-16,3.565,-0.002797202797202858
2023-05-17,3.562,-0.0008415147265077305
2023-05-18,3.594,0.008983717012914116
2023-05-19,3.61,0.004451864218141255
2023-05-22,3.626,0.004432132963988922
2023-05-23,3.593,-0.009100937672366194
2023-05-24,3.569,-0.006679654884497621
2023-05-25,3.569,0.0
2023-05-26,3.599,0.008405715886803167
2023-05-29,3.585,-0.0038899694359545434
2023-05-30,3.581,-0.0011157601115759919
2023-05-31,3.543,-0.010611561016475757
2023-06-01,3.55,0.0019757267852100746
2023-06-02,3.591,0.011549295774647916
2023-06-05,3.591,0.0
2023-06-06,3.575,-0.004455583402951824
2023-06-07,3.577,0.0005594405594404606
2023-06-08,3.61,0.009225608051439682
2023-06-09,3.626,0.004432132963988922
2023-06-12,3.637,0.0030336458907886943
2023-06-13,3.64,0.000824855650261247
2023-06-14,3.653,0.0035714285714285587
2023-06-15,3.693,0.0109499041883383
2023-06-16,3.716,0.00622799891686987
2023-06-19,3.725,0.0024219590958018955
2023-06-20,3.76,0.009395973154362247
2023-06-21,3.726,-0.009042553191489278
2023-06-26,3.704,-0.005904455179817414
2023-06-27,3.754,0.013498920086393085
2023-06-28,3.749,-0.0013319126265316505
2023-06-29,3.763,0.0037343291544411628
2023-06-30,3.797,0.009035344140313706
2023-07-03,3.806,0.00237029233605468
2023-07-04,3.814,0.0021019442984759884
2023-07-05,3.802,-0.0031463030938647663
2023-07-06,3.782,-0.005260389268805898
2023-07-07,3.77,-0.0031729243786356998
2023-07-10,3.774,0.001061007957559701
2023-07-11,3.812,0.010068892421833509
2023-07-12,3.797,-0.00393494228751301
2023-07-13,3.818,0.005530682117461216
2023-07-14,3.834,0.004190675746464034
2023-07-17,3.845,0.002869066249348018
2023-07-18,3.849,0.001040312093627982
2023-07-19,3.85,0.00025980774227063463
2023-07-20,3.817,-0.008571428571428563
2023-07-21,3.816,-0.0002619858527640462
2023-07-24,3.808,-0.002096436058700246
2023-07-25,3.845,0.009716386554621925
2023-07-26,3.823,-0.005721716514954567
2023-07-27,3.805,-0.004708344232278283
2023-07-28,3.838,0.008672798948751614
2023-07-31,3.843,0.0013027618551328946
2023-08-01,3.837,-0.0015612802498047307
2023-08-02,3.835,-0.0005212405525150121
2023-08-03,3.824,-0.002868318122555391
2023-08-04,3.84,0.004184100418409997
2023-08-07,3.799,-0.010677083333333282
2023-08-08,3.794,-0.0013161358252171684
2023-08-09,3.778,-0.004217185028993153
2023-08-10,3.777,-0.000264690312334559
2023-08-11,3.742,-0.009266613714588368
2023-08-14,3.742,0.0
2023-08-15,3.73,-0.003206841261357618
2023-08-16,3.696,-0.009115281501340444
2023-08-17,3.721,0.006764069264069139
2023-08-18,3.678,-0.011556033324375159
2023-08-21,3.645,-0.008972267536704659
2023-08-22,3.673,0.007681755829904047
2023-08-23,3.644,-0.007895453307922629
2023-08-24,3.657,0.003567508232711347
2023-08-25,3.622,-0.009570686354935742
2023-08-28,3.634,0.00331308669243513
2023-08-29,3.682,0.01320858558062743
2023-08-30,3.725,0.011678435632808348
2023-08-31,3.745,0.005369127516778427
2023-09-01,3.755,0.002670226969292422
2023-09-04,3.797,0.011185086551265044
2023-09-05,3.782,-0.003950487226757948
2023-09-06,3.775,-0.0018508725542041304
2023-09-07,3.754,-0.0055629139072846945
2023-09-08,3.744,-0.002663825253063301
2023-09-11,3.763,0.005074786324786196
2023-09-12,3.764,0.00026574541589163836
2023-09-13,3.748,-0.004250797024441977
2023-09-14,3.766,0.0048025613660618305
2023-09-15,3.755,-0.0029208709506107766
2023-09-18,3.756,0.0002663115845538133
2023-09-19,3.761,0.0013312034078807322
2023-09-20,3.76,-0.00026588673225214077
2023-09-21,3.753,-0.0018617021276594592
2023-09-22,3.79,0.009858779642952342
2023-09-25,3.763,-0.0071240105540897325
2023-09-26,3.745,-0.004783417486048269
2023-09-27,3.739,-0.0016021361815754531
2023-09-28,3.732,-0.0018721583311044343
2023-10-09,3.726,-0.001607717041800738
2023-10-10,3.672,-0.01449275362318836
2023-10-11,3.68,0.002178649237472685
2023-10-12,3.693,0.003532608695652195
2023-10-13,3.664,-0.007852694286487938
2023-10-16,3.646,-0.004912663755458624
2023-10-17,3.655,0.0024684585847503104
2023-10-18,3.634,-0.005745554035567646
2023-10-19,3.589,-0.012383048981838174
2023-10-20,3.56,-0.00808024519364725
2023-10-23,3.525,-0.0098314606741573
2023-10-24,3.51,-0.004255319148936176
2023-10-25,3.513,0.0008547008547008517
2023-10-26,3.52,0.00199259891830339
2023-10-27,3.575,0.015625
2023-10-30,3.562,-0.003636363636363771
2023-10-31,3.525,-0.010387422796181878
2023-11-01,3.516,-0.002553191489361728
2023-11-02,3.507,-0.0025597269624573205
2023-11-03,3.532,0.007128599942971103
2023-11-06,3.531,-0.00028312570781419133
2023-11-07,3.524,-0.0019824412347777542
2023-11-08,3.512,-0.0034052213393870323
2023-11-09,3.52,0.002277904328018332
2023-11-10,3.506,-0.003977272727272774
2023-11-13,3.5,-0.0017113519680547196
2023-11-14,3.501,0.0002857142857142225
2023-11-15,3.527,0.007426449585832717
2023-11-16,3.511,-0.00453643322937336
2023-11-17,3.505,-0.0017089148390772024
2023-11-20,3.524,0.005420827389443605
2023-11-21,3.511,-0.003688989784335961
2023-11-22,3.486,-0.007120478496154936
2023-11-23,3.513,0.007745266781411297
2023-11-24,3.492,-0.005977796754910281
2023-11-27,3.484,-0.002290950744558984
2023-11-28,3.488,0.0011481056257176547
2023-11-29,3.47,-0.0051605504587155515
2023-11-30,3.475,0.0014409221902016434
2023-12-01,3.451,-0.0069064748201438375
2023-12-04,3.442,-0.002607939727615194
2023-12-05,3.406,-0.01045903544450899
2023-12-06,3.408,0.0005871990604815469
2023-12-07,3.397,-0.0032276995305164924
2023-12-08,3.404,0.002060641742714253
2023-12-11,3.419,0.004406580493537149
2023-12-12,3.431,0.0035097981866043515
2023-12-13,3.398,-0.009618187117458432
2023-12-14,3.404,0.0017657445556209517
2023-12-15,3.398,-0.001762632197414793
2023-12-18,3.4,0.0005885815185402432
2023-12-19,3.399,-0.0002941176470587781
2023-12-20,3.373,-0.007649308620182316
2023-12-21,3.405,0.009487103468722058
2023-12-22,3.42,0.004405286343612369
2023-12-25,3.431,0.003216374269005895
2023-12-26,3.424,-0.0020402215097639065
2023-12-27,3.451,0.00788551401869153
2023-12-28,3.486,0.01014198782961473
2023-12-29,3.503,0.004876649454962578
2023-12-31,3.503,0.0
2024-01-02,3.497,-0.0017128175849272509
2024-01-03,3.488,-0.0025736345438946984
2024-01-04,3.501,0.003727064220183429
2024-01-05,3.512,0.003141959440160047
2024-01-08,3.477,-0.009965831435079786
2024-01-09,3.49,0.0037388553350590215
2024-01-10,3.48,-0.002865329512894088
2024-01-11,3.486,0.0017241379310346527
2024-01-12,3.49,0.0011474469305794432
2024-01-15,3.503,0.0037249283667621924
2024-01-16,3.515,0.0034256351698545018
2024-01-17,3.464,-0.014509246088193484
2024-01-18,3.474,0.0028868360277136684
2024-01-19,3.453,-0.006044905008635637
2024-01-22,3.384,-0.019982623805386623
2024-01-23,3.413,0.008569739952718702
2024-01-24,3.466,0.015528860240257902
2024-01-25,3.518,0.015002885170224856
2024-01-26,3.519,0.00028425241614571384
2024-01-29,3.531,0.0034100596760442414
2024-01-30,3.495,-0.010195412064570974
2024-01-31,3.467,-0.008011444921316224
2024-02-01,3.472,0.0014421690222092831
2024-02-02,3.46,-0.003456221198156695
2024-02-05,3.481,0.006069364161849666
2024-02-06,3.566,0.024418270611893167
2024-02-07,3.632,0.01850813236118909
2024-02-08,3.633,0.0002753303964757592
2024-02-19,3.664,0.008532892925956492
2024-02-20,3.683,0.005185589519650646
2024-02-21,3.687,0.0010860711376594612
2024-02-22,3.722,0.009492812584757315
2024-02-23,3.706,-0.004298764105319708
2024-02-26,3.724,0.004856988667026441
2024-02-27,3.762,0.010204081632652962
2024-02-28,3.724,-0.010101010101010055
2024-02-29,3.773,0.013157894736842035
2024-03-01,3.793,0.005300821627352237
2024-03-04,3.81,0.004481940416556807
2024-03-05,3.811,0.0002624671916009458
2024-03-06,3.819,0.0020991865652060238
2024-03-07,3.827,0.0020947892118354794
2024-03-08,3.861,0.008884243532793379
2024-03-11,3.855,-0.0015540015540016494
2024-03-12,3.842,-0.0033722438391698972
2024-03-13,3.838,-0.0010411244143675447
2024-03-14,3.842,0.0010422094841062712
2024-03-15,3.829,-0.003383654346694409
2024-03-18,3.835,0.0015669887699136797
2024-03-19,3.821,-0.003650586701434144
2024-03-20,3.827,0.0015702695629415953
2024-03-21,3.812,-0.003919519205644151
2024-03-22,3.805,-0.001836306400839316
2024-03-25,3.808,0.0007884362680683488
2024-03-26,3.816,0.0021008403361344463
2024-03-27,3.801,-0.0039308176100628645
2024-03-28,3.839,0.009997369113391219
2024-03-29,3.865,0.006772597030476835
2024-04-01,3.911,0.01190168175937889
2024-04-02,3.935,0.006136537969828604
2024-04-03,3.938,0.000762388818297266
2024-04-08,3.926,-0.003047232097511454
2024-04-09,3.909,-0.004330106979113735
2024-04-10,3.919,0.0025581990278844557
2024-04-11,3.9443,0.0064557285021689115
2024-04-12,3.9325,-0.002991658849479051
2024-04-15,4.003,0.01792752701843603
2024-04-16,3.9886,-0.003597302023482407
2024-04-17,4.0298,0.01032943890086746
2024-04-18,4.042,0.0030274455307954806
2024-04-19,4.0453,0.0008164275111330888
2024-04-22,4.038,-0.0018045633203964684
2024-04-23,4.001,-0.009162951956414034
2024-04-24,4.0232,0.0055486128467883145
2024-04-25,4.0296,0.0015907735136211354
2024-04-26,4.0752,0.011316259678379792
2024-04-29,4.0776,0.0005889281507658328
2024-04-30,4.1206,0.01054541887384719
2024-05-06,4.1832,0.015191962335582287
2024-05-07,4.1688,-0.0034423407917384408
2024-05-08,4.1494,-0.0046536173479179155
2024-05-09,4.1889,0.009519448594977664
2024-05-10,4.2157,0.0063978610136312675
2024-05-13,4.2278,0.002870223213226719
2024-05-14,4.203,-0.005865935001655664
2024-05-15,4.1995,-0.0008327385201049031
2024-05-16,4.1849,-0.0034766043576615058
2024-05-17,4.1876,0.0006451767067312542
2024-05-20,4.1752,-0.0029611233164580364
2024-05-21,4.1549,-0.004862042536884603
2024-05-22,4.1287,-0.006305807600664126
2024-05-23,4.1088,-0.0048199191028655
2024-05-24,4.1026,-0.0015089563862927813
2024-05-27,4.1597,0.013918003217471941
2024-05-28,4.1345,-0.0060581291920089875
2024-05-29,4.1177,-0.00406336921030348
2024-05-30,4.0993,-0.004468513976248811
2024-05-31,4.0979,-0.0003415217232211054
2024-06-03,4.1159,0.004392493716293577
2024-06-04,4.1251,0.0022352340921791836
2024-06-05,4.091,-0.008266466267484285
2024-06-06,4.1284,0.009142019066243012
2024-06-07,4.1182,-0.002470690824532551
2024-06-11,4.0948,-0.005682094118789727
2024-06-12,4.1037,0.0021734883266582017
2024-06-13,4.0908,-0.003143504642152184
2024-06-14,4.1003,0.002322284149799625
2024-06-17,4.0842,-0.003926541960344365
2024-06-18,4.1077,0.005753880808971212
2024-06-19,4.1043,-0.0008277138057793954
2024-06-20,4.097,-0.0017786224203882872
2024-06-21,4.0903,-0.0016353429338541448
2024-06-24,4.0812,-0.0022247756888248427
2024-06-25,4.1066,0.006223659707929041
2024-06-26,4.1062,-9.740417863923767e-05
2024-06-27,4.0736,-0.007939213871706263
2024-06-28,4.1096,0.008837391987431387
2024-06-30,4.1093,-7.299980533392869e-05
2024-07-01,4.1179,0.0020928138612414937
2024-07-02,4.0855,-0.00786808810315942
2024-07-03,4.0749,-0.002594541671765871
2024-07-04,4.0755,0.00014724287712564177
2024-07-05,4.0669,-0.002110170531223088
2024-07-08,4.06,-0.0016966239641990066
2024-07-09,4.076,0.003940886699507429
2024-07-10,4.0534,-0.005544651619234453
2024-07-11,4.1026,0.01213795825726538
2024-07-12,4.1102,0.0018524837907667457
2024-07-15,4.0946,-0.0037954357452192333
2024-07-16,4.0858,-0.002149172080300854
2024-07-17,4.041,-0.010964804934162076
2024-07-18,4.0824,0.01024498886414249
2024-07-19,4.0688,-0.003331373701743967
2024-07-22,4.0627,-0.0014992135273299567
2024-07-23,4.0151,-0.011716346272183542
2024-07-24,3.977,-0.00948917835172236
2024-07-25,3.946,-0.007794820216243337
2024-07-26,4.0002,0.013735428281804518
2024-07-29,3.9831,-0.004274786260687113
2024-07-30,3.9274,-0.013984082749617044
2024-07-31,4.0042,0.01955492183123697
2024-08-01,3.9942,-0.002497377753358898
2024-08-02,3.9722,-0.005507986580541857
2024-08-05,3.9228,-0.012436433210815112
2024-08-06,3.9026,-0.005149383093708604
2024-08-07,3.9199,0.004432942141136653
2024-08-08,3.9346,0.0037500956657057216
2024-08-09,3.9105,-0.0061251461393788675
2024-08-12,3.8955,-0.00383582662063664
2024-08-13,3.9113,0.0040559620074445135
2024-08-14,3.8881,-0.005931531715797855
2024-08-15,3.9088,0.005323937141534341
2024-08-16,3.9257,0.004323577568563275
2024-08-19,3.9496,0.006088086201187171
2024-08-20,3.9397,-0.0025065829451084154
2024-08-21,3.9345,-0.0013198974541209774
2024-08-22,3.9467,0.0031007751937983663
2024-08-23,3.9872,0.010261737654242875
2024-08-26,4.0004,0.0033105939004816065
2024-08-27,3.9967,-0.0009249075092490067
2024-08-28,3.9784,-0.00457877749143043
2024-08-29,3.9959,0.004398753267645272
2024-08-30,4.0413,0.01136164568682907
2024-09-02,4.0297,-0.0028703634968945124
2024-09-03,4.0619,0.007990669280591556
2024-09-04,4.0388,-0.005686993771387594
2024-09-05,4.03,-0.0021788650094086703
2024-09-06,4.0097,-0.005037220843672641
2024-09-09,3.9507,-0.014714317779384922
2024-09-10,3.9557,0.0012655985015315174
2024-09-11,3.9697,0.0035391966023712307
2024-09-12,3.9535,-0.004080912915333634
2024-09-13,3.9711,0.004451751612495114
2024-09-18,4.0365,0.016468988441489918
2024-09-19,4.0539,0.0043106651802302665
2024-09-20,4.064,0.002491428007597829
2024-09-23,4.0828,0.0046259842519684735
2024-09-24,4.1417,0.014426374057019853
2024-09-25,4.1731,0.00758142791607308
2024-09-26,4.2367,0.015240468716302136
2024-09-27,4.2979,0.014445204994453231
2024-09-30,4.4891,0.04448684241140999
2024-10-08,4.6079,0.026464101935800066
2024-10-09,4.4254,-0.03960589422513516
2024-10-10,4.5231,0.02207710037510746
2024-10-11,4.4659,-0.012646193982003506
2024-10-14,4.5159,0.011195951543921723
2024-10-15,4.4207,-0.021081069111362094
2024-10-16,4.4094,-0.0025561562648449554
2024-10-17,4.3626,-0.010613688937270438
2024-10-18,4.4537,0.020882042818503033
2024-10-21,4.4147,-0.008756764038889142
2024-10-22,4.4441,0.006659569166647783
2024-10-23,4.4679,0.005355415044665968
2024-10-24,4.4401,-0.006222162537209863
2024-10-25,4.4223,-0.004008918718046983
2024-10-28,4.4102,-0.002736132781584244
2024-10-29,4.3805,-0.006734388463108254
2024-10-30,4.3402,-0.009199863029334399
2024-10-31,4.2967,-0.010022579604626491
2024-11-01,4.3113,0.003397956571322025
2024-11-04,4.3237,0.0028761626423583486
2024-11-05,4.3551,0.007262298494345343
2024-11-06,4.3012,-0.012376294459369608
2024-11-07,4.3633,0.014437831302892334
2024-11-08,4.3395,-0.005454587124424037
2024-11-11,4.323,-0.0038022813688212143
2024-11-12,4.3,-0.005320379366181016
2024-11-13,4.3467,0.010860465116279139
2024-11-14,4.3028,-0.010099615800492234
2024-11-15,4.2958,-0.0016268476340988158
2024-11-18,4.2798,-0.0037245681828762534
2024-11-19,4.296,0.003785223608580024
2024-11-20,4.2933,-0.000628491620111693
2024-11-21,4.2854,-0.001840076398108792
2024-11-22,4.2186,-0.015587809772716565
2024-11-25,4.2196,0.00023704546532021809
2024-11-26,4.2186,-0.00023698928808402187
2024-11-27,4.2724,0.012753046034229332
2024-11-28,4.2281,-0.010368879318415791
2024-11-29,4.2495,0.005061375085735786
2024-12-02,4.2598,0.002423814566419491
2024-12-03,4.274,0.0033334898352035403
2024-12-04,4.2884,0.0033692091717361095
2024-12-05,4.2713,-0.003987501165936047
2024-12-06,4.3003,0.0067895020251445
2024-12-09,4.327,0.006208869148664142
2024-12-10,4.3321,0.0011786457129649985
2024-12-11,4.3559,0.005493871332610256
2024-12-12,4.3832,0.006267361509676661
2024-12-13,4.3328,-0.011498448622011437
2024-12-16,4.3365,0.0008539512555392204
2024-12-17,4.3631,0.006133979015334967
2024-12-18,4.3924,0.0067154087689944575
2024-12-19,4.425,0.0074219105728075
2024-12-20,4.403,-0.004971751412429448
2024-12-23,4.4326,0.006722689075630228
2024-12-24,4.4798,0.01064837792717599
2024-12-25,4.4891,0.002075985535068492
2024-12-26,4.5016,0.0027845225100799897
2024-12-27,4.4916,-0.002221432379598265
2024-12-30,4.5162,0.005476890195030837
2024-12-31,4.5193,0.0006864177848633357
2025-01-02,4.4615,-0.012789591308388526
2025-01-03,4.4348,-0.005984534349434023
2025-01-06,4.4397,0.0011048976278524858
2025-01-07,4.4278,-0.0026803612856723946
2025-01-08,4.4653,0.008469217218483038
2025-01-09,4.4801,0.0033144469576511515
2025-01-10,4.4291,-0.011383674471551974
2025-01-13,4.3901,-0.008805400645729322
2025-01-14,4.4462,0.012778752192432963
2025-01-15,4.4405,-0.0012819936125230136
2025-01-16,4.453,0.0028149983110010712
2025-01-17,4.4641,0.0024927015495170846
2025-01-20,4.4695,0.0012096503214533705
2025-01-21,4.4645,-0.0011186933661483378
2025-01-22,4.4321,-0.007257251651920704
2025-01-23,4.4096,-0.005076600257214459
2025-01-24,4.4404,0.006984760522496414
2025-01-27,4.4575,0.0038510044140165345
2025-02-05,4.447,-0.002355580482333086
2025-02-06,4.4645,0.0039352372385879075
2025-02-07,4.5047,0.009004367790345968
2025-02-10,4.5313,0.005904943725442369
2025-02-11,4.5268,-0.0009930924900138915
2025-02-12,4.5747,0.010581426173014163
2025-02-13,4.5512,-0.005136948870964275
2025-02-14,4.6321,0.017775531727896032
2025-02-17,4.6532,0.004555169361628586
2025-02-18,4.6693,0.0034599845267773155
2025-02-19,4.6751,0.0012421562118518636
2025-02-20,4.6478,-0.005839447284549992
2025-02-21,4.7907,0.03074572916218421
2025-02-24,4.7415,-0.010269897927233984
2025-02-25,4.6671,-0.015691236950332366
2025-02-26,4.6977,0.006556534036125328
2025-02-27,4.6986,0.00019158311514133608
2025-02-28,4.6566,-0.008938832843825795
2025-03-03,4.6364,-0.004337928961044568
2025-03-04,4.6461,0.0020921404538003507
2025-03-05,4.7075,0.013215384946514197
2025-03-06,4.7708,0.013446627721720894
2025-03-07,4.7764,0.0011738073279112804
2025-03-10,4.7428,-0.007034586718030256
2025-03-11,4.7409,-0.00040060723623180916
2025-03-12,4.7201,-0.004387352612373108
2025-03-13,4.7129,-0.0015253914111988953
2025-03-14,4.7779,0.013791932780241378
2025-03-17,4.78,0.00043952364009292033
2025-03-18,4.8539,0.015460251046025109
2025-03-19,4.86,0.0012567213992871196
2025-03-20,4.7981,-0.012736625514403355
2025-03-21,4.7814,-0.003480544382151285
2025-03-24,4.8029,0.004496590956623692
2025-03-25,4.7826,-0.0042266130879260455
2025-03-26,4.7834,0.00016727303140551264
2025-03-27,4.8048,0.004473805243132567
2025-03-28,4.8028,-0.0004162504162503744
2025-03-31,4.8,-0.0005829932539352933
2025-04-01,4.8083,0.0017291666666667815
2025-04-02,4.8189,0.0022045213485015758
2025-04-03,4.7493,-0.014443130174936258
2025-04-07,4.4175,-0.06986292716821418
2025-04-08,4.4809,0.014352009054895198
2025-04-09,4.4802,-0.00015621861679571136
2025-04-10,4.5505,0.015691263782867004
2025-04-11,4.5608,0.002263487528842978
2025-04-14,4.5779,0.0037493422206629212
2025-04-15,4.6119,0.007426986172699435
2025-04-16,4.5904,-0.004661853032372876
2025-04-17,4.5957,0.0011545834785640086
2025-04-18,4.5941,-0.00034815153295464363
2025-04-21,4.6127,0.004048671121656078
2025-04-22,4.6194,0.001452511544214774
2025-04-23,4.6276,0.0017751223102568936
2025-04-24,4.6307,0.0006698936813898104
2025-04-25,4.627,-0.0007990152676701223
2025-04-28,4.6397,0.0027447590231253205
2025-04-29,4.6485,0.001896674353945249
2025-04-30,4.6462,-0.0004947832634183413
2025-05-06,4.6878,0.008953553441522155
2025-05-07,4.7085,0.004415717394086638
2025-05-08,4.7246,0.0034193479876818422
2025-05-09,4.7412,0.00351352495449353
2025-05-12,4.7997,0.012338648443432021
2025-05-13,4.7733,-0.005500343771485672
2025-05-14,4.7999,0.0055726646135796365
2025-05-15,4.7887,-0.0023333819454571803
2025-05-16,4.7865,-0.0004594148725124425
2025-05-19,4.7996,0.0027368640969391844
2025-05-20,4.8474,0.009959163263605353
2025-05-21,4.8622,0.003053183149729577
2025-05-22,4.8566,-0.0011517420097897357
2025-05-23,4.8623,0.0011736605855947602
2025-05-26,4.8388,-0.0048331036752155
2025-05-27,4.8264,-0.002562618831115193
2025-05-28,4.8396,0.0027349577324715657
2025-05-29,4.8498,0.002107612199355291
2025-05-30,4.8238,-0.005361045816322241
2025-06-03,4.821,-0.0005804552427547405
2025-06-04,4.8129,-0.0016801493466085393
2025-06-05,4.8245,0.0024101892829686555
2025-06-06,4.831,0.001347289874598534
2025-06-09,4.8417,0.0022148623473401408
2025-06-10,4.8275,-0.0029328541627942073
2025-06-11,4.859,0.0065251165199378125
2025-06-12,4.8398,-0.00395143033545986
2025-06-13,4.8184,-0.004421670316955395
2025-06-16,4.8261,0.0015980408434337345
2025-06-17,4.8239,-0.0004558546238163652
2025-06-18,4.8114,-0.0025912643296918114
2025-06-19,4.7625,-0.01016336201521384
2025-06-20,4.7767,0.0029816272965879076
2025-06-23,4.7597,-0.0035589423660686847
2025-06-24,4.7973,0.00789965754144184
2025-06-25,4.8208,0.004898588789527425
2025-06-26,4.7916,-0.006057085960836428
2025-06-27,4.7809,-0.00223307454712407
2025-06-30,4.764,-0.003534899286745108
2025-07-01,4.7648,0.00016792611251048584
2025-07-02,4.7829,0.003798690396239035
2025-07-03,4.7925,0.002007150473562147
2025-07-04,4.7938,0.00027125717266551774
2025-07-07,4.7692,-0.00513162835328973
2025-07-08,4.7765,0.0015306550364841964
2025-07-09,4.7576,-0.003956872186747673
2025-07-10,4.7664,0.0018496721035816677
2025-07-11,4.7852,0.003944276602886765
2025-07-14,4.8011,0.003322745130819982
2025-07-15,4.8218,0.004311511945179092
2025-07-16,4.8232,0.00029034800282068396
2025-07-17,4.8309,0.0015964504893015707
2025-07-18,4.8548,0.004947318305077886
2025-07-21,4.8756,0.0042844195435445265
2025-07-22,4.8965,0.004286651899253258
2025-07-23,4.9176,0.00430920044930061
2025-07-24,4.9323,0.002989263055148683
2025-07-25,4.9036,-0.00581878636741473
2025-07-28,4.8948,-0.0017945998857982204
2025-07-29,4.8898,-0.0010214921957996115
2025-07-30,4.8943,0.0009202830381611626
2025-07-31,4.8188,-0.015426107921459598
2025-08-01,4.8067,-0.0025109985888603914
2025-08-04,4.8185,0.0024549066927412877
2025-08-05,4.8405,0.004565736224966033
2025-08-06,4.859,0.0038219192232207266
2025-08-07,4.8573,-0.00034986622761878916
2025-08-08,4.869,0.0024087455994068474
2025-08-11,4.8801,0.0022797288971041496
2025-08-12,4.8995,0.003975328374418607
2025-08-13,4.9346,0.007163996326155608
2025-08-14,4.9288,-0.0011753738904874966
2025-08-15,4.952,0.004707028079857123
2025-08-18,4.969,0.003432956381260066
2025-08-19,4.956,-0.0026162205675186456
2025-08-20,5.0083,0.010552865213882212
2025-08-21,5.0389,0.006109857636323657
2025-08-22,5.0589,0.0039691202444978035
2025-08-25,5.0998,0.008084761509419058
2025-08-26,5.1087,0.0017451664771166442
2025-08-27,5.0304,-0.01532679546655702
2025-08-28,5.0399,0.0018885178117047374
2025-08-29,5.0511,0.002222266314807708
2025-09-01,5.0711,0.003959533566946005
2025-09-02,5.0618,-0.00183392163435947
2025-09-03,5.0532,-0.001699000355604663
2025-09-04,5.0094,-0.00866777487532655
2025-09-05,5.0788,0.013853954565417048
2025-09-08,5.1102,0.006182562810112646
2025-09-09,5.1492,0.007631795233063343
2025-09-10,5.1404,-0.0017090033403248661
2025-09-11,5.1688,0.005524861878453136
2025-09-12,5.1464,-0.004333694474539573
2025-09-15,5.1492,0.0005440696409142465
2025-09-16,5.1382,-0.0021362541754058606
2025-09-17,5.179,0.007940523918882114
2025-09-18,5.1169,-0.011990731801506116
2025-09-19,5.1256,0.0017002481971506445
2025-09-22,5.0919,-0.006574840018729655
2025-09-23,5.0708,-0.0041438362890079405
2025-09-24,5.1258,0.010846414766900736
2025-09-25,5.1109,-0.0029068633188965576
2025-09-26,5.107,-0.0007630749965759076
2025-09-29,5.1339,0.0052672802036419775
2025-09-30,5.1287,-0.0010128752020879261
2025-10-09,5.1567,0.005459473160839945
2025-10-10,5.1337,-0.00446021680532116
2025-10-13,5.0819,-0.010090188363168884
2025-10-14,5.0262,-0.010960467541667462
2025-10-15,5.0754,0.009788707174406053
2025-10-16,5.0866,0.00220672262284749
2025-10-17,5.0038,-0.016278063932685827
2025-10-20,5.0421,0.007654182821055899
2025-10-21,5.066,0.004740088455207125
2025-10-22,5.0477,-0.003612317410185528
2025-10-23,5.0883,0.008043267230619877
2025-10-24,5.1066,0.0035964860562467393
2025-10-27,5.1625,0.010946618102063876
2025-10-28,5.1636,0.00021307506053269698
2025-10-29,5.1798,0.0031373460376482587
2025-10-30,5.1781,-0.0003281979999228968
2025-10-31,5.1631,-0.0028968154342325914
2025-11-03,5.1514,-0.0022660804555403313
2025-11-04,5.1324,-0.0036883177388671307
2025-11-05,5.1559,0.0045787545787545625
2025-11-06,5.2398,0.016272619717217163
2025-11-07,5.2311,-0.0016603687163632141
2025-11-10,5.2749,0.008372999942650727
2025-11-11,5.2701,-0.0009099698572483383
2025-11-12,5.2955,0.004819642891026543
2025-11-13,5.3178,0.0042111226513077415
2025-11-14,5.2682,-0.00932716536913758
2025-11-17,5.2304,-0.00717512622907257
2025-11-18,5.1866,-0.008374120526154827
2025-11-19,5.1954,0.0016966799059112692
2025-11-20,5.1904,-0.0009623898063672032
2025-11-21,5.1469,-0.008380856966707873
2025-11-24,5.16,0.002545221395403141
