,850531.SL,STIP.P,000300.SH,HSI.HK,SPX.GI,N225.GI,BRN0Y.ICE,CU00.SHF,CBA02001.CB,CBA00603.CB,
,黄金,美国国债0-5年期债券,沪深300,恒生指数,标普500,日经225,布伦特原油连续,沪铜连续,中债企业债总指数(总值)财富指数,中债国债总指数(总值)全价指数,
2021-01-13,11176.12,85.2573,5577.9711,28235.6,3809.8401,28456.59,55.91,58660,198.1655,121.645,
2021-01-14,10947.51,85.3307,5470.4563,28496.86,3795.54,28698.26,56.46,58620,198.2666,121.7321,
2021-01-15,11061.05,85.3877,5458.0812,28573.86,3768.25,28519.18,55,58920,198.3084,121.4421,
2021-01-18,11162.92,--,5518.5205,28862.77,--,28242.21,54.79,59160,198.2893,121.2501,
2021-01-19,10919.72,85.4692,5437.5234,29642.28,3798.9099,28633.46,55.93,58790,198.234,121.2932,
2021-01-20,11098.25,85.5589,5476.4336,29962.47,3851.8501,28523.26,55.69,59020,198.2418,121.3964,
2021-01-21,11379.65,85.6322,5564.9693,29927.76,3853.0701,28756.86,56.17,59230,198.2698,121.5692,
2021-01-22,11197.36,85.5589,5569.776,29447.85,3841.47,28631.45,55.21,58700,198.2832,121.572,
2021-01-25,11245.96,85.5833,5625.9232,30159.01,3855.3601,28822.29,55.91,59020,198.3392,121.5208,
2021-01-26,11242.38,85.5915,5512.9678,29391.26,3849.6201,28546.18,56.08,58420,198.2005,121.3153,
2021-01-27,10911.35,85.5426,5528.0034,29297.53,3750.77,28635.21,55.58,58680,198.1612,121.3036,
2021-01-28,10410.44,85.567,5377.1427,28550.77,3787.3799,28197.42,55.03,57800,198.02,121.0984,
2021-01-29,10412.65,85.5426,5351.9646,28283.71,3714.24,27663.39,55.1,57510,197.9095,121.1732,
2021-02-01,11087.58,85.5426,5417.6484,28892.86,3773.8601,28091.05,56.21,57910,197.9671,121.2836,
2021-02-02,11211.94,85.5833,5501.0915,29248.7,3826.3101,28362.17,57.82,57250,198.0413,121.2611,
2021-02-03,10948.35,85.6322,5485.2008,29307.46,3830.1699,28646.5,58.67,56900,198.0386,121.0552,
2021-02-04,10536.08,85.6282,5473.9475,29113.5,3871.74,28341.95,59.11,57680,197.9829,120.9472,
2021-02-05,10178.07,85.6811,5483.414,29288.68,3886.8301,28779.19,59.62,58040,197.9177,120.9763,
2021-02-07,--,--,--,--,--,--,--,--,197.98,121.022,
2021-02-08,10784.04,85.7219,5564.5618,29319.47,3915.5901,29388.5,60.66,58790,197.918,120.9701,
2021-02-09,11370.22,85.7056,5686.2502,29476.19,3911.23,29505.93,--,59570,197.9288,121.0527,
2021-02-10,11897.85,85.73,5807.7191,30038.72,3909.8799,29562.93,61.1,60800,197.9296,121.0002,
2021-02-11,--,85.7586,--,30173.57,3916.3799,--,60.86,--,--,--,
2021-02-12,--,85.7789,--,--,3934.8301,29520.07,62.71,--,--,--,
2021-02-15,--,--,--,--,--,30084.15,63.33,--,--,--,
2021-02-16,--,85.6811,--,30746.66,3932.5901,30467.75,63.56,--,--,--,
2021-02-17,--,85.6811,--,31084.94,3931.3301,30292.19,64.89,--,--,--,
2021-02-18,12780.88,85.567,5768.3814,30595.27,3913.97,30236.09,63.53,63210,198.0756,120.7818,
2021-02-19,13075.24,85.5344,5778.842,30644.73,3906.71,30017.92,62.84,64170,198.0856,120.9576,
2021-02-20,--,--,--,--,--,--,--,--,198.1118,120.9515,
2021-02-22,13975.72,85.6811,5597.3327,30319.83,3876.5,30156.03,65.8,67190,198.1574,120.8746,
2021-02-23,13616.55,85.7708,5579.6681,30632.64,3881.3701,--,65.09,67830,198.1977,120.8725,
2021-02-24,12985.02,85.8034,5437.5683,29718.24,3925.4299,29671.7,67.31,67760,198.251,120.9116,
2021-02-25,12850.5,85.3796,5469.5584,30074.17,3829.3401,30168.27,66.05,69990,198.2875,120.8685,
2021-02-26,12195.82,85.6893,5336.7609,28980.21,3811.1499,28966.01,64.63,67850,198.2893,120.8131,
2021-03-01,12338.19,86.0441,5418.7837,29452.57,3901.8201,29663.5,63.31,67350,198.3902,121.0173,
2021-03-02,11927.22,86.2116,5349.6301,29095.86,3870.29,29408.17,62.62,66700,198.4618,121.0423,
2021-03-03,12290.44,86.1994,5452.2125,29880.42,3819.72,29559.1,63.99,67610,198.5139,121.0318,
2021-03-04,11665.02,86.0932,5280.7058,29236.79,3768.47,28930.11,67.26,66380,198.548,120.9977,
2021-03-05,11368.12,86.1258,5262.7958,29098.29,3841.9399,28864.32,69.69,65820,198.6214,121.0784,
2021-03-08,11105.67,85.9052,5080.0246,28540.83,3821.3501,28743.25,68.12,65630,198.7148,121.1252,
2021-03-09,11023.45,86.0033,4970.9994,28773.23,3875.4399,29027.94,67.3,65930,198.7624,121.1075,
2021-03-10,10866.75,86.183,5003.6121,28907.52,3898.8101,29036.56,68.18,65150,198.831,121.142,
2021-03-11,11743.68,86.4037,5128.2156,29385.61,3939.3401,29211.64,69.62,67070,198.8536,121.1513,
2021-03-12,11527.19,86.3138,5146.3786,28739.72,3943.3401,29717.83,69.23,66570,198.8643,121.1179,
2021-03-15,11517.23,86.3792,5035.5441,28833.76,3968.9399,29766.97,68.79,67250,198.9329,121.0511,
2021-03-16,11432.81,86.5018,5079.3624,29027.69,3962.71,29921.09,68.47,66630,198.9649,121.0354,
2021-03-17,11414.07,86.5263,5100.8581,29034.12,3974.1201,29914.33,67.74,66850,198.9783,121.0906,
2021-03-18,11564.78,86.2321,5141.7681,29405.72,3915.46,30216.75,62.87,66800,198.9941,121.106,
2021-03-19,11310.37,86.2239,5007.0907,28990.94,3913.1001,29792.05,64.46,65920,199.0158,121.2027,
2021-03-22,11167.76,86.2893,5057.152,28885.34,3940.5901,29174.15,64.29,66690,199.1076,121.2695,
2021-03-23,10754.22,86.2566,5009.2459,28497.38,3910.52,28995.92,60.38,66900,199.1696,121.3415,
2021-03-24,10272.94,86.4282,4928.6853,27918.14,3889.1399,28405.52,64.22,66470,199.2067,121.4683,
2021-03-25,10340.96,86.4854,4926.3469,27899.61,3909.52,28729.88,61.84,65480,199.2491,121.5009,
2021-03-26,10572.75,86.559,5037.9899,28336.43,3974.54,29176.7,64.33,66060,199.2967,121.4695,
2021-03-29,10550.84,86.4772,5046.8773,28338.3,3971.0901,29384.52,65.19,66210,199.3528,121.4707,
2021-03-30,10519.3,86.3792,5094.7291,28577.5,3958.55,29432.7,64.02,65790,199.3669,121.4683,
2021-03-31,10308.3,86.3955,5048.3607,28378.35,3972.8899,29178.8,63.07,65630,199.4079,121.5694,
2021-04-01,10417.31,86.504,5110.7768,28938.74,4019.8701,29388.87,64.65,64980,199.4431,121.5477,
2021-04-02,10720.45,--,5161.5569,--,--,29854,--,66950,199.4665,121.5565,
2021-04-05,--,86.3893,--,--,4077.9099,30089.25,62.3,--,--,--,
2021-04-06,10720.51,86.4303,5140.3418,--,4073.9399,29696.63,62.65,66850,199.5673,121.5509,
2021-04-07,10788.91,86.5204,5103.7428,28674.8,4079.95,29730.79,62.9,66710,199.6014,121.5058,
2021-04-08,10994.66,86.5941,5112.2086,29008.07,4097.1699,29708.98,63.37,66760,199.5789,121.4953,
2021-04-09,10876.4,86.5613,5035.3374,28698.8,4128.7998,29768.06,63.03,66550,199.5945,121.5066,
2021-04-12,10390.05,86.5859,4947.7459,28453.28,4127.9902,29538.73,63.2,65620,199.6792,121.5612,
2021-04-13,10259.27,86.6924,4939.6438,28497.25,4141.5898,29751.61,63.96,65740,199.7608,121.7599,
2021-04-14,10431.4,86.717,4980.6279,28900.83,4124.6602,29620.99,66.28,65980,199.8444,121.8056,
2021-04-15,10622.68,86.7825,4948.9741,28793.14,4170.4199,29642.69,66.84,67950,199.9129,121.8153,
2021-04-16,10752.79,86.7416,4966.1811,28969.71,4185.4702,29683.37,66.72,68390,199.9543,121.8828,
2021-04-19,11043.95,86.7334,5087.0165,29106.15,4163.2598,29685.37,67.16,69540,200.0781,121.9452,
2021-04-20,11064.83,86.7334,5083.3654,29135.73,4134.9399,29100.38,66.31,69230,200.1767,122.031,
2021-04-21,10984.66,86.7088,5098.7449,28621.92,4173.4199,28508.55,65.08,68570,200.2435,122.1025,
2021-04-22,10986.59,86.7252,5089.2435,28755.34,4134.98,29188.17,65.75,68970,200.2997,122.047,
2021-04-23,11056.38,86.7498,5135.4534,29078.75,4180.1699,29020.63,66.12,69240,200.3389,121.9851,
2021-04-25,--,--,--,--,--,--,--,--,200.4101,121.9188,
2021-04-26,11268.59,86.7743,5077.2372,28952.83,4187.6201,29126.23,65.79,70780,200.3941,121.7799,
2021-04-27,11310.3,86.8317,5090.5195,28941.54,4186.7202,28991.89,66.6,72270,200.4078,121.7543,
2021-04-28,11112.62,87.102,5119.2421,29071.34,4183.1802,29053.97,67.02,71230,200.4009,121.7923,
2021-04-29,11366.93,87.1593,5164.1692,29303.26,4211.4702,--,68.02,72220,200.4436,121.8728,
2021-04-30,11057.63,87.143,5123.489,28724.88,4181.1699,28812.63,66.44,71640,200.4805,122.0006,
2021-05-03,--,87.2932,--,28357.54,4192.6602,--,67.66,--,--,--,
2021-05-04,--,87.4083,--,28557.14,4164.6602,--,69.49,--,--,--,
2021-05-05,--,87.5974,--,28417.98,4167.5898,--,68.55,--,--,--,
2021-05-06,11456.02,87.5234,5061.1244,28637.46,4201.6201,29331.37,68.28,73040,200.7029,122.0854,
2021-05-07,11968.15,87.5727,4996.0527,28610.65,4232.6001,29357.82,68.27,74690,200.7419,122.1142,
2021-05-08,--,--,--,--,--,--,--,--,200.7706,122.1272,
2021-05-10,12560.71,87.6303,4992.422,28595.66,4188.4302,29518.34,68.22,77480,200.8492,122.198,
2021-05-11,11991.99,87.5316,5023.0595,28013.81,4152.1001,28608.59,68.65,75700,200.9171,122.2843,
2021-05-12,12096.37,87.6221,5044.5481,28231.04,4063.04,28147.51,69,76800,201.0423,122.3328,
2021-05-13,11539.14,87.5398,4992.9738,27718.67,4112.5,27448.01,67.05,75750,201.1151,122.2851,
2021-05-14,11563.59,87.729,5110.5901,28027.57,4173.8501,28084.47,68.83,74210,201.1797,122.3279,
2021-05-17,11884.48,87.8687,5184.9853,28194.09,4163.29,27824.83,69.6,74350,201.2643,122.252,
2021-05-18,12127.24,87.8769,5187.6013,28593.81,4127.8301,28406.84,68.59,76100,201.3343,122.282,
2021-05-19,11958.34,87.5481,5172.272,--,4115.6802,28044.45,66.69,74090,201.3999,122.3568,
2021-05-20,11581.11,87.5398,5186.412,28450.29,4159.1201,28098.25,65.05,73450,201.4679,122.4886,
2021-05-21,11435.52,87.6632,5134.1483,28458.44,4155.8599,28317.83,66.73,71980,201.5437,122.5805,
2021-05-24,11374.62,87.803,5155.5875,28412.26,4197.0498,28364.61,68.45,71440,201.701,122.4786,
2021-05-25,11521.5,87.8523,5318.478,28910.86,4188.1299,28553.98,68.63,72050,201.7185,122.4557,
2021-05-26,11828.9,87.7701,5320.5927,29166.01,4195.9902,28642.19,68.81,71630,201.7946,122.5441,
2021-05-27,11749.39,87.7783,5338.2329,29113.2,4200.8799,28549.01,69.21,71790,201.8505,122.4735,
2021-05-28,11681.18,87.7947,5321.0886,29124.41,4204.1099,29149.41,69.02,73120,201.8763,122.4051,
2021-05-31,11781.43,--,5331.5696,29151.8,--,28860.08,69.46,73700,201.9492,122.5005,
2021-06-01,11983.08,87.9045,5341.6798,29468,4202.04,28814.34,70.63,73850,201.9962,122.5636,
2021-06-02,11615.63,87.8879,5289.9736,29297.62,4208.1201,28946.14,71.2,73420,202.0354,122.469,
2021-06-03,11469.78,87.7722,5255.2855,28966.03,4192.8501,29058.11,71.39,72760,202.0924,122.5119,
2021-06-04,11294.46,87.9127,5282.2772,28918.1,4229.8901,28941.52,71.82,70720,202.0719,122.2226,
2021-06-07,11568.31,87.8301,5277.6271,28787.28,4226.52,29019.24,71.5,71190,202.053,121.9772,
2021-06-08,11469.8,87.764,5232.1165,28781.38,4227.2598,28963.56,72.05,71190,202.0523,121.9749,
2021-06-09,11512.57,87.6317,5236.4493,28742.63,4219.5498,28860.8,72.02,71220,202.0267,121.962,
2021-06-10,11470.15,87.8631,5271.4661,28738.88,4239.1802,28958.56,72.4,71000,202.0486,122.0177,
2021-06-11,11527.27,87.7061,5224.703,28842.13,4247.4399,28948.73,72.62,71400,202.0633,121.8371,
2021-06-14,--,87.6813,--,--,4255.1499,29161.8,73.07,--,--,--,
2021-06-15,11007.54,87.7887,5166.5597,28638.53,4246.5898,29441.3,74.27,70060,202.1864,121.8688,
2021-06-16,10675.08,87.3672,5080.4909,28436.84,4223.7002,29291.01,73.87,68450,202.1699,121.7996,
2021-06-17,10531.17,87.516,5101.8924,28558.59,4221.8599,29018.33,72.99,68800,202.1465,121.6628,
2021-06-18,10466.02,87.4003,5102.4657,28801.27,4166.4502,28964.08,73.22,67260,202.1475,121.7611,
2021-06-21,10439.83,87.4747,5090.3854,28489,4224.79,28010.93,74.84,66350,202.2139,121.9145,
2021-06-22,10448.49,87.6813,5122.1583,28309.76,4246.4399,28884.13,74.74,67350,202.2345,121.9304,
2021-06-23,10454.01,87.7309,5147.3938,28817.07,4241.8398,28874.89,75.41,68480,202.2806,121.9838,
2021-06-24,10430.55,87.673,5155.9738,28882.46,4266.4902,28875.23,75.6,68350,202.3435,121.9677,
2021-06-25,10732.55,87.7309,5239.9684,29288.22,4280.7002,29066.18,76.01,68560,202.3913,121.9915,
2021-06-28,10559.1,87.7392,5251.7604,29268.3,4290.6099,29048.02,74.62,68480,202.5241,121.9234,
2021-06-29,10291.28,87.797,5190.5445,28994.1,4291.7998,28812.61,74.67,67990,202.5621,121.9774,
2021-06-30,10309.39,87.8631,5224.041,28827.95,4297.5,28791.53,74.67,68180,202.6009,122.0417,
2021-07-01,10425.12,87.8719,5229.6642,--,4319.9399,28707.04,75.61,68160,202.6964,122.0178,
2021-07-02,10431.55,88.0049,5081.1172,28310.42,4352.3398,28783.28,75.97,68120,202.7913,121.9882,
2021-07-05,10574.59,--,5085.7924,28143.5,--,28598.19,77.1,69300,202.9249,122.1086,
2021-07-06,10689.69,88.0465,5083.1043,28072.86,4343.54,28643.21,74.93,69900,203.0231,122.0964,
2021-07-07,10620.2,87.955,5140.4899,27960.62,4358.1299,28366.95,73.34,68970,203.0936,122.3052,
2021-07-08,10361.07,87.98,5088.2566,27153.13,4320.8198,28118.03,74.35,68580,203.3242,122.8407,
2021-07-09,10685.35,88.088,5069.4361,27344.54,4369.5498,27940.42,75.58,68770,203.4023,122.6788,
2021-07-12,10803.95,88.1545,5132.7088,27515.24,4384.6299,28569.02,75.2,68820,203.6493,123.0843,
2021-07-13,10627.33,88.3789,5142.0991,27963.41,4369.21,28718.24,76.35,69100,203.841,123.1959,
2021-07-14,10371.26,88.3956,5083.0849,27787.46,4374.2998,28608.49,74.54,68750,204.0104,123.2328,
2021-07-15,10465.47,88.4787,5151.4626,27996.27,4360.0298,28279.09,73.29,68650,204.0701,123.0709,
2021-07-16,10434.73,88.4787,5094.7727,28004.68,4327.1602,28003.08,73.3,69340,204.1441,123.0941,
2021-07-19,10333.35,88.2958,5113.4945,27489.78,4258.4902,27652.74,68.75,68740,204.2777,123.147,
2021-07-20,10242.33,88.3623,5108.9941,27259.25,4323.0601,27388.16,68.63,68130,204.3536,123.3128,
2021-07-21,10289.4,88.3956,5144.0428,27224.58,4358.6899,27548,72.25,68020,204.4441,123.4095,
