指标名称,恒生指数,CRB现货指数:工业,南华铜指数,申万行业指数:房地产开发,市场价:生猪(外三元):全国均价,期货收盘价(连续):布伦特原油:ICE,现货价:螺纹钢,中债国债总指数(总值)净价指数,中债信用债总指数(3-5年)财富指数,中债3-5年期国债指数(总值)财富指数,美国:美元指数,市盈率(成份股计算):申万大盘指数,市盈率(成份股计算):申万小盘指数
2024-02-29,"16,511.44",547.87,"5,735.11","2,336.60",13.98,83.62,"3,757.33",126.25,231.95,180.81,104.1397,11.82,23.28
2024-03-01,"16,589.44",545.93,"5,729.29","2,315.48",14.08,83.46,"3,756.22",125.96,231.88,180.58,103.8883,11.86,23.46
2024-03-04,"16,595.97",546.52,"5,750.24","2,254.84",13.99,82.84,"3,721.78",126.07,231.96,180.66,103.8343,11.89,23.51
2024-03-05,"16,162.64",546.74,"5,740.59","2,248.36",14.12,82.08,"3,707.33",126.10,231.98,180.73,103.7830,12.00,23.29
2024-03-06,"16,438.09",548.39,"5,743.59","2,235.45",14.27,82.91,"3,669.56",126.48,232.04,181.02,103.3670,11.94,23.32
2024-03-07,"16,229.78",552.25,"5,781.17","2,217.78",14.38,83.36,"3,659.56",126.45,232.11,181.02,102.8056,11.91,23.00
2024-03-08,"16,353.39",545.38,"5,818.58","2,207.33",14.31,82.05,"3,641.78",126.38,232.14,180.97,102.7475,11.96,23.28
2024-03-11,"16,587.57",545.93,"5,777.01","2,265.75",14.45,82.45,"3,602.89",126.17,232.19,180.95,102.8472,12.04,23.68
2024-03-12,"17,093.50",546.70,"5,811.10","2,359.70",14.51,82.36,"3,581.78",125.72,232.06,180.78,102.9351,11.92,23.68
2024-03-13,"17,082.11",548.64,"5,854.33","2,301.63",14.50,83.93,"3,557.33",125.73,231.96,180.70,102.7891,11.83,23.71
2024-03-14,"16,961.66",548.56,"5,949.93","2,314.87",14.44,85.13,"3,506.22",125.70,231.89,180.68,103.3624,11.82,23.60
2024-03-15,"16,720.89",549.67,"6,079.62","2,310.39",14.47,85.35,"3,459.56",125.83,231.90,180.74,103.4412,11.82,23.98
2024-03-18,"16,737.12",550.46,"6,054.68","2,304.68",14.66,86.89,"3,458.44",126.01,231.97,180.93,103.5807,11.83,24.10
2024-03-19,"16,529.48",545.35,"6,062.16","2,281.58",14.85,87.23,"3,489.56",126.17,232.03,181.03,103.8089,11.79,23.94
2024-03-20,"16,543.07",544.18,"6,037.22","2,288.31",15.07,86.15,"3,519.56",126.07,232.08,181.01,103.4111,11.84,24.09
2024-03-21,"16,863.10",545.63,"6,088.77","2,302.95",15.02,85.58,"3,527.78",126.08,232.12,181.08,103.9955,11.85,23.99
2024-03-22,"16,499.47",544.03,"6,009.79","2,275.17",14.92,85.56,"3,556.67",126.02,232.17,181.12,104.4373,11.70,23.63
2024-03-25,"16,473.64",544.11,"6,010.62","2,287.18",15.09,86.68,"3,546.22",125.89,232.17,181.07,104.2373,11.79,24.39
2024-03-26,"16,618.32",545.71,"5,985.68","2,322.59",15.29,85.86,"3,512.22",125.86,232.15,181.05,104.2972,11.92,24.48
2024-03-27,"16,392.84",543.69,"5,993.16","2,257.33",15.31,86.34,"3,474.00",126.03,232.19,181.17,104.2964,11.84,23.80
2024-03-28,"16,541.42",544.28,"6,027.25","2,262.34",15.17,87.50,"3,424.44",126.06,232.25,181.24,104.5352,11.85,24.19
2024-03-29,,,"6,029.74","2,233.36",15.09,,"3,417.78",126.18,232.33,181.32,104.5004,11.95,24.55
2024-04-01,,545.56,"6,077.13","2,252.45",15.32,87.81,"3,355.11",126.02,232.39,181.30,104.9617,12.05,25.12
2024-04-02,"16,931.52",546.49,"6,088.60","2,229.03",15.20,89.27,"3,404.00",126.11,232.48,181.38,104.7456,12.04,25.00
2024-04-03,"16,725.10",547.57,"6,151.57","2,196.13",15.04,89.56,"3,414.00",126.24,232.62,181.50,104.2594,12.02,24.92
2024-04-04,,549.17,,,,91.09,,,,,104.2160,,
2024-04-05,"16,723.92",549.38,,,,90.86,,,,,104.2923,,
2024-04-07,,,,,15.32,,,126.19,232.71,181.54,,,
2024-04-08,"16,732.85",551.92,"6,277.63","2,152.55",15.26,90.62,"3,396.22",126.30,232.79,181.68,104.1918,11.97,24.54
2024-04-09,"16,828.07",554.04,"6,317.82","2,172.62",15.21,89.59,"3,426.22",126.37,232.97,181.82,104.1014,11.91,25.00
2024-04-10,"17,139.17",555.72,"6,373.42","2,098.43",15.20,90.65,"3,464.00",126.28,233.11,181.85,105.1876,11.86,24.61
2024-04-11,"17,095.03",553.48,"6,329.43","2,091.73",15.20,90.20,"3,475.11",126.25,233.26,181.93,105.2765,11.84,24.62
2024-04-12,"16,721.69",556.27,"6,382.55","2,038.31",15.17,90.15,"3,505.11",126.38,233.50,182.09,106.0167,11.74,24.48
2024-04-15,"16,600.46",556.32,"6,387.52","2,016.64",15.17,90.41,"3,512.89",126.42,233.69,182.15,106.2035,12.01,24.46
2024-04-16,"16,248.97",553.93,"6,367.61","1,965.96",15.10,90.09,"3,500.00",126.45,233.74,182.07,106.3697,11.95,23.73
2024-04-17,"16,251.84",555.67,"6,383.38","2,019.31",15.04,87.42,"3,524.00",126.54,233.86,182.12,105.9392,12.10,24.55
2024-04-18,"16,385.87",557.75,"6,537.73","2,005.04",14.98,86.90,"3,588.44",126.69,234.02,182.25,106.1620,12.11,24.40
2024-04-19,"16,224.14",561.22,"6,586.69","1,981.00",14.97,87.39,"3,580.67",126.81,234.21,182.33,106.1126,12.05,24.53
2024-04-22,"16,511.69",559.83,"6,601.63","1,972.59",15.07,87.15,"3,585.11",126.94,234.44,182.41,106.1388,12.00,25.37
2024-04-23,"16,828.93",555.58,"6,474.66","1,959.55",15.05,88.45,"3,578.44",127.11,234.68,182.57,105.6877,11.93,25.45
2024-04-24,"17,201.27",555.91,"6,587.52","1,953.62",15.04,88.08,"3,572.89",126.74,234.55,182.40,105.8139,11.98,25.73
2024-04-25,"17,284.54",557.87,"6,652.25","1,960.29",15.01,89.30,"3,582.89",126.71,234.45,182.46,105.5772,12.04,26.81
2024-04-26,"17,651.15",557.31,"6,730.26","2,039.17",14.94,89.33,"3,567.33",126.38,234.23,182.22,106.0848,12.17,28.30
2024-04-28,,,,,14.81,,,126.20,234.16,182.04,,,
2024-04-29,"17,746.91",559.25,"6,716.98","2,169.93",14.81,88.52,"3,566.22",125.95,233.82,181.73,105.6482,12.19,29.18
2024-04-30,"17,763.03",555.08,"6,819.89","2,129.22",14.83,87.87,"3,586.22",126.28,233.98,182.10,106.2936,12.15,28.98
2024-05-01,,551.90,,,,83.58,,,,,105.6714,,
2024-05-02,"18,207.13",551.59,,,,83.70,,,,,105.4045,,
2024-05-03,"18,475.92",555.58,,,,82.78,,,,,105.0602,,
2024-05-06,"18,578.30",556.08,"6,746.86","2,133.57",14.90,83.63,"3,601.78",126.23,234.22,182.25,105.0949,12.24,29.59
2024-05-07,"18,479.37",556.01,"6,681.32","2,163.29",14.95,82.98,"3,625.11",126.40,234.49,182.42,105.3527,12.26,29.63
2024-05-08,"18,313.86",555.96,"6,600.06","2,100.61",14.94,83.77,"3,607.33",126.39,234.64,182.43,105.5128,12.21,29.23
2024-05-09,"18,537.81",556.30,"6,609.51","2,131.49",14.93,84.10,"3,576.22",126.25,234.61,182.34,105.2339,12.26,29.74
2024-05-10,"18,963.68",554.87,"6,723.18","2,203.17",14.95,82.78,"3,560.67",126.19,234.59,182.33,105.3254,12.29,29.54
2024-05-11,,,,,15.11,,,125.99,234.51,182.21,,,
2024-05-13,"19,115.06",557.81,"6,741.40","2,179.01",15.14,83.45,"3,545.11",126.37,234.69,182.48,105.2172,12.27,29.33
2024-05-14,"19,073.71",557.75,"6,834.97","2,185.35",15.15,82.79,"3,551.78",126.46,234.86,182.59,105.0171,12.23,29.41
2024-05-15,,559.10,"6,796.88","2,235.51",15.17,82.90,"3,529.56",126.41,234.94,182.60,104.3109,12.14,29.10
2024-05-16,"19,376.53",559.03,"6,839.94","2,319.72",15.34,83.44,"3,532.89",126.29,234.96,182.53,104.5049,12.18,29.03
2024-05-17,"19,553.61",560.90,"6,976.58","2,490.72",15.39,84.00,"3,595.11",126.24,234.92,182.51,104.4974,12.30,29.38
2024-05-20,"19,636.22",563.14,"7,259.78","2,467.38",15.70,83.71,"3,624.00",126.30,235.04,182.63,104.6039,12.35,29.53
2024-05-21,"19,220.62",564.52,"7,211.75","2,471.30",15.77,82.53,"3,627.33",126.26,235.07,182.59,104.6273,12.33,29.25
2024-05-22,"19,195.60",562.10,"7,139.71","2,506.85",16.00,81.74,"3,677.33",126.32,235.16,182.65,104.9208,12.34,29.23
2024-05-23,"18,868.71",562.81,"6,879.69","2,466.11",16.44,81.51,"3,672.89",126.45,235.28,182.76,105.0280,12.22,28.60
2024-05-24,"18,608.94",561.74,"6,960.01","2,381.72",16.75,82.09,"3,652.89",126.45,235.34,182.74,104.7483,12.11,28.34
2024-05-27,"18,827.35",,"6,916.95","2,366.02",16.94,83.04,"3,666.22",126.43,235.42,182.74,104.6013,12.25,28.64
2024-05-28,"18,821.16",565.04,"7,005.56","2,297.37",17.43,84.60,"3,666.22",126.55,235.50,182.81,104.6053,12.19,28.37
2024-05-29,"18,477.01",564.65,"7,077.60","2,303.84",17.61,83.53,"3,638.44",126.64,235.64,182.93,105.1071,12.20,28.39
2024-05-30,"18,230.19",559.22,"6,861.47","2,251.94",17.56,81.93,"3,666.22",126.61,235.74,182.94,104.7332,12.13,28.31
2024-05-31,"18,079.61",557.66,"6,831.66","2,255.01",17.48,81.63,"3,616.22",126.52,235.77,182.95,104.6912,12.09,28.35
2024-06-03,"18,403.04",554.49,"6,749.68","2,211.90",18.62,78.15,"3,589.56",126.60,235.91,183.03,104.0771,12.14,28.08
2024-06-04,"18,444.11",551.70,"6,788.25","2,257.87",18.68,77.13,"3,556.22",126.63,235.99,183.09,104.1570,12.19,28.36
2024-06-05,"18,424.96",552.40,"6,625.98","2,199.82",18.37,78.66,"3,554.00",126.72,236.10,183.19,104.2986,12.13,28.02
2024-06-06,"18,476.80",554.77,"6,728.34","2,155.45",18.46,80.02,"3,530.67",126.75,236.21,183.25,104.1108,12.14,27.58
2024-06-07,"18,366.95",550.58,"6,750.16","2,199.12",18.95,79.47,"3,558.89",126.78,236.31,183.25,104.9343,12.10,27.66
2024-06-10,,550.35,,,,81.96,,,,,105.1185,,
2024-06-11,"18,176.34",549.99,"6,613.86","2,169.00",19.02,82.23,"3,527.33",126.84,236.43,183.33,105.2602,11.97,27.78
2024-06-12,"17,937.84",552.30,"6,610.56","2,166.19",19.02,82.52,"3,516.22",126.84,236.48,183.33,104.6695,11.97,27.87
2024-06-13,"18,112.63",552.45,"6,628.73","2,130.35",18.71,82.19,"3,518.44",126.89,236.54,183.32,105.2124,11.94,27.71
2024-06-14,"17,941.78",552.06,"6,591.56","2,166.92",18.56,82.67,"3,541.78",127.03,236.60,183.32,105.5271,11.98,27.70
2024-06-17,"17,936.12",551.12,"6,466.01","2,125.56",18.76,84.41,"3,516.22",127.01,236.67,183.33,105.3545,11.92,27.65
2024-06-18,"17,915.55",552.31,"6,485.83","2,117.10",18.52,85.35,"3,529.56",127.13,236.73,183.39,105.2627,11.96,27.79
2024-06-19,"18,430.39",,"6,542.83","2,101.37",18.25,85.27,"3,535.11",127.21,236.77,183.49,105.2299,11.95,27.42
2024-06-20,"18,335.32",553.99,"6,575.04","2,044.04",18.37,85.71,"3,535.11",127.30,236.83,183.59,105.6508,11.93,26.94
2024-06-21,"18,028.52",552.24,"6,551.09","2,047.64",18.27,85.02,"3,521.78",127.20,236.82,183.52,105.8289,11.89,26.97
2024-06-24,"18,027.71",555.94,"6,498.22","1,980.94",17.37,86.12,"3,468.89",127.30,236.87,183.62,105.4926,11.86,26.21
2024-06-25,"18,072.90",555.65,"6,498.22","2,004.44",17.56,84.93,"3,457.33",127.42,236.93,183.78,105.6337,11.83,26.04
2024-06-26,"18,089.93",556.15,"6,482.53","2,011.11",17.54,85.25,"3,486.22",127.47,236.96,183.86,106.0553,11.87,26.60
2024-06-27,"17,716.47",555.75,"6,405.71","1,967.35",17.48,86.33,"3,470.11",127.63,237.03,183.98,105.9114,11.84,26.00
2024-06-28,"17,718.61",556.54,"6,473.44","1,942.07",17.68,86.40,"3,470.11",127.69,237.13,184.07,105.8603,11.92,26.14
2024-07-01,,557.06,"6,447.84","2,033.34",18.05,86.64,"3,448.44",127.36,237.17,183.95,105.8243,11.58,27.28
2024-07-02,"17,769.14",555.78,"6,500.51","2,017.76",18.00,86.60,"3,456.22",127.47,237.18,184.04,105.7059,11.65,27.06
2024-07-03,"17,978.57",557.52,"6,578.06","2,036.69",18.16,87.07,"3,460.67",127.56,237.25,184.21,105.3436,11.61,26.88
2024-07-04,"18,028.28",,"6,598.34","1,966.80",18.42,87.55,"3,494.00",127.53,237.33,184.22,105.1339,11.59,26.38
2024-07-05,"17,799.61",559.16,"6,640.86","1,956.99",18.51,86.86,"3,482.89",127.34,237.30,184.08,104.8795,11.49,26.61
2024-07-08,"17,524.06",558.74,"6,600.51","1,899.18",18.66,85.69,"3,445.11",127.13,237.18,183.83,105.0094,11.46,25.99
2024-07-09,"17,523.23",558.20,"6,649.92","1,911.17",18.84,85.04,"3,421.78",127.30,237.27,183.98,105.1224,11.56,26.49
2024-07-10,"17,471.67",559.43,"6,572.52","1,882.45",18.64,85.45,"3,404.00",127.31,237.32,184.01,104.9980,11.49,26.38
2024-07-11,"17,832.33",558.27,"6,601.34","1,929.85",18.54,85.60,"3,406.22",127.34,237.39,184.07,104.4704,11.54,26.98
2024-07-12,"18,293.38",557.29,"6,514.88","1,973.22",18.76,85.27,"3,406.22",127.45,237.48,184.17,104.1056,11.55,26.92
2024-07-15,"18,015.94",557.65,"6,562.64","1,941.91",19.01,84.88,"3,436.22",127.52,237.62,184.24,104.2594,11.63,26.68
2024-07-16,"17,727.98",556.46,"6,543.70","1,950.74",19.23,83.85,"3,425.11",127.54,237.69,184.27,104.2330,11.65,26.74
2024-07-17,"17,739.41",555.62,"6,476.18","1,979.62",19.10,85.19,"3,425.11",127.54,237.74,184.29,103.7374,11.61,26.57
2024-07-18,"17,778.41",551.66,"6,470.41","1,987.06",18.92,84.86,"3,359.56",127.47,237.77,184.29,104.1675,11.69,26.70
2024-07-19,"17,417.68",549.21,"6,318.90","1,953.73",18.98,82.56,"3,359.56",127.51,237.82,184.35,104.3801,11.70,26.73
2024-07-22,"17,635.88",546.47,"6,238.21","1,943.51",19.08,82.26,"3,319.56",127.72,238.02,184.65,104.2956,11.58,26.71
2024-07-23,"17,469.36",543.94,"6,151.75","1,919.04",19.24,81.58,"3,289.56",127.84,238.17,184.82,104.4400,11.44,26.00
2024-07-24,"17,311.05",543.61,"6,175.63","1,869.97",19.26,81.50,"3,222.00",127.87,238.26,184.87,104.3330,11.42,25.65
2024-07-25,"17,004.97",542.66,"6,013.42","1,883.76",19.16,82.40,"3,152.25",128.03,238.40,184.91,104.3999,11.33,25.69
2024-07-26,"17,021.31",541.91,"6,105.64","1,910.85",19.18,80.55,"3,152.25",128.13,238.52,184.93,104.3267,11.27,26.02
2024-07-29,"17,238.34",542.23,"6,096.58","1,886.70",19.28,79.84,"3,184.75",128.30,238.66,184.97,104.5627,11.29,25.88
2024-07-30,"17,002.91",541.27,"6,045.53","1,906.66",19.46,79.11,"3,183.50",128.42,238.79,185.02,104.4814,11.19,25.93
2024-07-31,"17,344.60",544.84,"6,131.99","1,979.16",19.65,80.72,"3,174.75",128.50,238.89,185.20,104.0350,11.32,26.97
2024-08-01,"17,304.96",541.69,"6,157.51","1,945.28",19.87,80.04,"3,188.50",128.65,239.06,185.31,104.3323,11.29,26.88
2024-08-02,"16,945.51",543.16,"6,068.45","1,931.52",19.90,77.56,"3,182.25",128.77,239.19,185.43,103.2225,11.20,26.55
2024-08-05,"16,698.36",538.93,"5,945.18","1,909.10",20.23,77.25,"3,192.25",128.88,239.35,185.52,102.7209,11.07,25.95
2024-08-06,"16,647.34",538.57,"5,835.26","1,954.76",20.39,76.11,"3,201.00",128.75,239.25,185.41,103.0182,11.02,26.32
2024-08-07,"16,877.86",536.65,"5,879.67","1,933.51",20.39,78.55,"3,197.25",128.89,239.30,185.57,103.1823,11.03,26.26
2024-08-08,"16,891.83",538.63,"5,820.48","1,959.67",20.41,78.94,"3,187.25",128.59,239.22,185.44,103.2235,11.04,26.27
2024-08-09,"17,090.23",542.02,"5,902.69","1,991.92",20.63,79.46,"3,187.25",128.41,238.99,185.21,103.1598,11.04,26.05
2024-08-12,"17,111.65",543.91,"5,942.15","1,928.42",21.04,82.04,"3,156.00",127.87,238.48,184.82,103.1271,11.03,25.94
2024-08-13,"17,174.06",541.19,"5,952.84","1,922.68",21.02,80.97,"3,152.25",128.04,238.50,184.96,102.6327,11.07,26.06
2024-08-14,"17,113.36",541.50,"5,932.29","1,907.62",21.13,80.03,"3,121.00",128.33,238.78,185.18,102.5996,11.04,25.78
2024-08-15,"17,109.14",543.77,"5,994.77","1,939.95",21.19,80.97,"3,121.00",128.22,238.76,185.12,103.0627,11.16,25.96
2024-08-16,"17,430.16",543.42,"6,081.91","1,915.58",21.08,79.58,"3,093.50",128.25,238.77,185.11,102.4129,11.22,25.76
2024-08-19,"17,569.57",546.51,"6,078.62","1,908.50",20.41,77.73,"3,086.25",128.36,238.80,185.15,101.8825,11.30,25.79
2024-08-20,"17,511.08",546.72,"6,067.93","1,871.66",20.56,77.16,"3,086.25",128.42,238.74,185.18,101.3642,11.24,25.34
2024-08-21,"17,391.01",548.39,"6,079.44","1,857.95",20.57,76.07,"3,157.25",128.38,238.52,185.12,101.1717,11.21,25.22
2024-08-22,"17,641.00",547.74,"6,077.80","1,848.93",20.33,77.11,"3,178.50",128.50,238.48,185.27,101.5109,11.24,24.95
2024-08-23,"17,612.10",550.62,"6,042.45","1,832.71",20.03,79.02,"3,169.75",128.56,238.34,185.39,100.6815,11.28,24.92
2024-08-26,"17,798.73",550.26,"6,179.74","1,856.04",19.93,81.30,"3,201.00",128.59,238.15,185.56,100.8796,11.28,25.03
2024-08-27,"17,874.67",551.31,"6,166.59","1,801.70",19.63,79.85,"3,232.25",128.35,237.74,185.45,100.5633,11.31,24.75
2024-08-28,"17,692.45",546.98,"6,132.06","1,788.59",19.26,78.46,"3,246.00",128.45,237.71,185.45,101.0512,11.23,24.79
2024-08-29,"17,786.32",547.65,"6,100.00","1,792.00",19.32,79.96,"3,246.00",128.45,237.84,185.48,101.3800,11.08,25.14
2024-08-30,"17,989.07",548.34,"6,101.64","1,881.91",19.49,78.82,"3,248.50",128.41,237.90,185.48,101.7271,11.12,25.54
2024-09-02,"17,691.97",,"6,051.49","1,831.72",20.00,77.28,"3,239.75",128.66,238.11,185.79,101.6562,11.01,25.03
2024-09-03,"17,651.49",543.69,"5,991.17","1,851.77",19.76,73.72,"3,223.50",128.76,238.23,185.99,101.7445,10.94,25.26
2024-09-04,"17,457.34",542.44,"5,893.69","1,831.41",19.96,72.78,"3,223.50",128.89,238.37,186.11,101.2803,10.84,25.18
2024-09-05,"17,444.30",542.54,"5,880.38","1,866.56",19.97,72.86,"3,179.75",129.02,238.48,186.18,101.0672,10.82,25.36
2024-09-06,,541.12,"6,000.18","1,833.89",19.93,71.47,"3,144.75",129.02,238.51,186.19,101.1889,10.77,24.96
2024-09-09,"17,196.96",541.25,"5,947.59","1,822.83",19.67,71.91,"3,141.00",129.16,238.56,186.30,101.6293,10.63,24.76
2024-09-10,"17,234.09",541.55,"6,006.75","1,802.84",19.67,69.71,"3,155.00",129.32,238.56,186.45,101.6788,10.68,24.80
2024-09-11,"17,108.71",544.51,"6,014.15","1,801.78",19.71,70.72,"3,183.75",129.47,238.55,186.65,101.7256,10.57,24.82
2024-09-12,"17,240.39",547.08,"6,065.09","1,804.77",19.52,72.23,"3,214.00",129.54,238.57,186.69,101.2454,10.55,24.66
2024-09-13,"17,369.09",547.35,"6,074.13","1,818.05",19.26,72.18,"3,262.57",129.71,238.60,186.73,100.9546,10.54,24.42
2024-09-14,,,,,19.31,,,129.94,238.70,186.80,,,
2024-09-16,"17,422.12",550.77,,,,73.00,,,,,100.6959,,
2024-09-17,"17,660.02",550.33,,,,73.78,,,,,101.0231,,
2024-09-18,,550.01,"6,120.15","1,849.22",18.86,72.80,"3,274.00",130.02,238.77,186.83,100.9411,10.63,24.40
2024-09-19,"18,013.16",551.65,"6,215.47","1,901.39",18.74,74.90,"3,245.43",129.99,238.77,186.72,100.6642,10.65,24.79
2024-09-20,"18,258.57",552.09,"6,231.08","1,928.95",18.58,74.72,"3,252.57",130.02,238.69,186.70,100.7503,10.69,24.66
2024-09-23,"18,247.11",552.02,"6,185.89","1,933.87",17.90,74.33,"3,208.29",130.12,238.68,186.73,100.9247,10.76,24.62
2024-09-24,"19,000.56",555.75,"6,305.86","1,979.17",17.97,75.13,"3,195.43",129.81,238.64,186.69,100.3588,11.22,25.60
2024-09-25,"19,129.10",554.80,"6,336.26","2,018.24",18.14,73.67,"3,264.00",130.01,238.73,186.82,100.9352,11.36,25.85
2024-09-26,"19,924.58",555.58,"6,388.03","2,185.18",17.97,71.42,"3,271.14",129.69,238.70,186.84,100.6169,11.74,26.92
2024-09-27,"20,632.30",555.67,"6,473.49","2,338.10",17.64,72.45,"3,324.00",128.62,238.02,186.27,100.9354,12.01,28.33
2024-09-29,,,,,17.73,,,127.76,236.95,185.53,,,
2024-09-30,"21,133.68",559.26,"6,477.60","2,552.00",17.73,71.76,"3,635.43",128.39,236.76,185.98,100.7564,12.89,31.40
2024-10-01,,559.87,,,,74.47,,,,,101.2006,,
2024-10-02,"22,443.73",560.95,,,,74.66,,,,,101.6100,,
2024-10-03,"22,113.51",559.36,,,,77.88,,,,,101.9387,,
2024-10-04,"22,736.87",560.13,,,,78.14,,,,,102.4913,,
2024-10-07,"23,099.78",560.67,,,,81.14,,,,,102.4920,,
2024-10-08,"20,926.79",556.22,"6,352.70","2,600.97",17.61,77.44,"3,714.00",128.12,236.15,185.76,102.4761,13.44,33.87
2024-10-09,"20,637.24",553.78,"6,373.57","2,356.70",17.80,76.76,"3,668.29",128.28,235.51,185.68,102.8816,12.58,31.39
2024-10-10,"21,251.98",555.06,"6,316.53","2,342.17",18.10,79.30,"3,629.71",128.74,235.88,186.01,102.8648,12.84,31.14
2024-10-11,,556.88,"6,344.81","2,343.53",18.01,78.79,"3,616.86",128.81,236.53,186.22,102.9108,12.59,29.82
2024-10-12,,,,,17.97,,,128.78,236.86,186.23,,,
2024-10-14,"21,092.87",553.45,"6,374.90","2,432.59",18.04,75.19,"3,655.43",128.77,237.37,186.28,103.2077,12.85,30.70
2024-10-15,"20,318.79",552.06,"6,291.02","2,404.69",17.88,74.65,"3,646.86",128.78,237.69,186.29,103.2051,12.48,30.06
2024-10-16,"20,286.85",553.25,"6,307.47","2,533.99",17.69,74.45,"3,625.43",128.73,237.80,186.31,103.5088,12.47,30.12
2024-10-17,"20,079.10",550.71,"6,251.55","2,374.18",17.69,74.46,"3,564.29",128.95,237.95,186.45,103.7712,12.33,29.93
2024-10-18,"20,804.11",552.37,"6,332.14","2,408.81",17.51,73.17,"3,444.29",128.91,238.03,186.52,103.4718,12.66,31.16
2024-10-21,"20,478.46",553.04,"6,392.17","2,413.03",17.23,74.07,"3,461.43",128.84,237.98,186.44,103.9680,12.63,31.59
2024-10-22,"20,498.95",553.57,"6,348.59","2,446.54",17.41,75.64,"3,444.29",128.64,237.77,186.31,104.0760,12.67,31.79
2024-10-23,"20,760.15",553.64,"6,309.11","2,454.11",17.59,75.16,"3,437.14",128.47,237.34,186.15,104.4113,12.72,31.87
2024-10-24,"20,489.62",551.94,"6,332.14","2,447.30",17.54,74.54,"3,398.57",128.47,237.26,186.15,104.0226,12.61,31.65
2024-10-25,"20,590.15",550.13,"6,281.97","2,489.38",17.53,75.90,"3,417.14",128.41,237.05,186.14,104.3172,12.62,32.17
2024-10-28,"20,599.36",551.27,"6,321.45","2,575.53",17.29,72.07,"3,444.29",128.29,236.89,186.20,104.3007,12.61,32.66
2024-10-29,"20,701.14",550.66,"6,291.02","2,519.35",17.17,71.42,"3,498.57",128.37,236.75,186.28,104.2805,12.52,32.17
2024-10-30,"20,380.64",549.99,"6,305.00","2,561.05",17.16,73.03,"3,492.86",128.42,236.69,186.33,104.1040,12.39,32.21
2024-10-31,"20,317.33",550.17,"6,294.31","2,636.61",17.29,73.17,"3,492.86",128.52,236.68,186.38,103.8990,12.37,32.57
2024-11-01,"20,506.43",550.93,"6,292.66","2,617.55",17.34,72.94,"3,470.00",128.70,236.85,186.56,104.2984,12.44,31.86
2024-11-04,"20,567.52",551.20,"6,367.66","2,621.16",17.23,75.20,"3,450.00",128.78,237.01,186.68,103.8971,12.56,32.45
2024-11-05,"21,006.97",552.08,"6,385.42","2,725.33",17.16,75.54,"3,484.29",128.89,237.05,186.72,103.4097,12.82,33.51
2024-11-06,"20,538.38",547.39,"6,314.72","2,770.73",16.97,75.16,"3,480.00",128.92,237.16,186.79,105.1548,12.74,33.62
2024-11-07,"20,953.34",551.91,"6,286.78","2,884.50",16.73,75.57,"3,474.29",128.99,237.31,186.91,104.3389,13.09,34.27
2024-11-08,"20,728.19",549.42,"6,341.84","2,791.26",16.64,73.90,"3,483.57",129.06,237.41,187.00,104.9582,12.96,34.30
2024-11-11,"20,426.93",547.77,"6,296.64","2,756.94",16.67,71.90,"3,419.71",129.11,237.57,187.08,105.5069,12.92,35.05
2024-11-12,"19,846.88",543.20,"6,189.81","2,740.66",16.54,71.79,"3,412.14",129.28,237.73,187.19,105.9343,12.77,34.63
2024-11-13,"19,823.45",542.15,"6,100.23","2,714.22",16.52,72.03,"3,425.71",129.21,237.80,187.21,106.4839,12.88,34.59
2024-11-14,"19,435.81",540.51,"6,013.94","2,637.99",16.45,72.41,"3,415.71",129.19,237.82,187.26,106.8682,12.73,33.53
2024-11-15,"19,426.34",541.18,"6,071.47","2,560.40",16.23,71.05,"3,381.43",129.17,237.95,187.32,106.6696,12.59,32.73
2024-11-18,"19,576.61",540.97,"6,060.78","2,584.11",16.01,73.14,"3,370.00",128.92,237.97,187.30,106.2149,12.62,32.22
2024-11-19,"19,663.67",540.74,"6,109.27","2,593.69",16.03,73.30,"3,385.71",129.01,238.04,187.35,106.1765,12.63,32.93
2024-11-20,"19,705.01",542.07,"6,132.28","2,610.44",16.20,73.10,"3,395.71",128.97,238.11,187.42,106.6475,12.66,33.41
2024-11-21,"19,601.11",541.71,"6,118.31","2,607.89",16.38,74.37,"3,397.14",129.14,238.25,187.52,107.0631,12.66,33.39
2024-11-22,"19,229.97",541.73,"6,061.60","2,547.03",16.34,75.28,"3,388.57",129.22,238.39,187.52,107.4916,12.33,32.17
2024-11-25,"19,150.99",543.16,"6,094.48","2,536.99",16.61,73.10,"3,375.71",129.38,238.61,187.61,106.8942,12.29,32.23
2024-11-26,"19,159.20",545.20,"6,059.96","2,536.40",16.50,72.92,"3,387.14",129.41,238.78,187.62,106.8843,12.31,31.93
2024-11-27,"19,603.13",544.34,"6,092.01","2,566.86",16.37,72.96,"3,380.00",129.40,238.96,187.62,106.0560,12.49,32.63
2024-11-28,"19,366.96",,"6,062.43","2,592.01",16.42,73.17,"3,375.71",129.55,239.07,187.66,106.1693,12.40,32.45
2024-11-29,"19,423.61",546.05,"6,067.36","2,607.77",16.47,72.94,"3,391.43",129.70,239.32,187.78,105.7725,12.48,32.97
2024-12-02,"19,550.29",543.97,"6,058.32","2,667.10",16.30,71.93,"3,404.29",130.06,239.89,188.10,106.4026,12.56,33.57
2024-12-03,"19,746.32",545.05,"6,109.11","2,693.30",16.14,73.69,"3,424.29",130.03,240.03,188.12,106.3397,12.64,33.54
