,000300.SH,NHCI.SL,000905.SH,CBA00601.CB,CBA02001.CB,BRN0Y.ICE
,沪深300,南华商品,中证500,中债国债总指数(总值)财富指数,中债企业债总指数(总值)财富指数,布伦特原油连续
2018/1/16,4258.473,1404.802,6301.133,168.2759,165.4109,69.32
2018/1/17,4248.1164,1400.368,6267.46,168.2486,165.3822,69.45
2018/1/18,4271.4168,1405.328,6286.801,168.1799,165.4061,69.14
2018/1/19,4285.395,1410.066,6272.38,168.2275,165.3776,68.65
2018/1/22,4336.5974,1412.812,6347.638,168.341,165.4219,69.24
2018/1/23,4382.6129,1408.255,6354.998,168.4244,165.4546,69.84
2018/1/24,4389.8853,1405.203,6394.3,168.4474,165.4659,70.75
2018/1/25,4365.0794,1423.815,6382.717,168.4647,165.4713,70.04
2018/1/26,4381.2996,1416.216,6383.631,168.5284,165.4722,70.29
2018/1/29,4302.0181,1417.504,6309.884,168.5889,165.5522,69.41
2018/1/30,4256.1021,1405.808,6313.442,168.5926,165.5713,68.61
2018/1/31,4275.8986,1402.741,6189.341,168.7016,165.6104,69.06
2018/2/1,4245.8978,1395.541,5984.743,168.7707,165.6057,69.78
2018/2/2,4271.2326,1403.655,6004.849,168.7985,165.7019,68.23
2018/2/5,4274.1464,1409.319,5998.224,168.7945,165.7384,66.91
2018/2/6,4148.8856,1400.675,5704.264,169.0309,165.8178,67.22
2018/2/7,4050.4972,1404.435,5711.332,169.1781,165.8412,65.35
2018/2/8,4012.0472,1395.369,5766.48,169.1291,165.9478,64.31
2018/2/9,3840.6527,1387.884,5554.897,169.2121,165.9664,62.71
2018/2/11,--,--,--,169.2619,166.0742,--
2018/2/12,3890.1046,1393.045,5699.098,169.2808,166.0913,62.66
2018/2/13,3935.6324,1396.739,5736.951,169.3392,166.1193,62.61
2018/2/14,3966.9614,1408.192,5754.834,169.3767,166.1645,64.35
2018/2/15,--,--,--,--,--,64.53
2018/2/16,--,--,--,--,--,64.9
2018/2/19,--,--,--,--,--,65.62
2018/2/20,--,--,--,--,--,65.11
2018/2/21,--,--,--,--,--,65.08
2018/2/22,4052.7332,1410.023,5875.727,169.4897,166.4475,66.18
2018/2/23,4071.0889,1429.914,5897.677,169.573,166.4738,67.1
2018/2/24,--,--,--,169.632,166.5276,--
2018/2/26,4118.4186,1439.838,6029.68,169.9746,166.6427,67.53
2018/2/27,4058.9806,1437.595,6010.557,170.1645,166.7351,66.41
2018/2/28,4023.6415,1432.389,6023.677,170.3001,166.8456,65.76
2018/3/1,4049.0863,1435.66,6090.225,170.2906,166.9308,64.2
2018/3/2,4016.461,1434.352,6056.335,170.2392,166.9488,64.56
2018/3/5,4018.097,1420.217,6064.098,170.1789,167.0086,65.56
2018/3/6,4066.5647,1422.045,6145.577,170.2095,167.043,65.53
2018/3/7,4036.6536,1411.068,6086.487,170.3058,167.1032,64.58
2018/3/8,4077.6001,1394.133,6131.514,170.3606,167.1401,63.87
2018/3/9,4108.8652,1373.035,6206.975,170.4293,167.124,65.49
2018/3/12,4127.6662,1371.242,6295.778,170.5191,167.2142,64.95
2018/3/13,4091.2533,1369.779,6254.146,170.4762,167.1989,64.73
2018/3/14,4073.3447,1381.938,6189.317,170.4801,167.2462,64.9
2018/3/15,4096.1627,1377.794,6180.111,170.5335,167.2566,65.01
2018/3/16,4056.4226,1372.365,6146.306,170.6701,167.2817,65.99
2018/3/19,4074.2479,1356.545,6153.834,170.6905,167.3392,66.1
2018/3/20,4077.7041,1352.164,6173.698,170.838,167.3715,67.59
2018/3/21,4061.0502,1347.688,6129.204,170.9809,167.4256,69.82
2018/3/22,4020.349,1356.913,6101.228,171.1932,167.4997,68.84
2018/3/23,3904.9355,1314.587,5787.152,171.6462,167.7433,70.36
2018/3/26,3879.893,1308.589,5902.959,171.6066,167.9424,70.11
2018/3/27,3913.2689,1317.135,6034.775,171.4971,167.9411,69.54
2018/3/28,3842.7155,1305.153,5973.341,171.5023,168.0366,69.81
2018/3/29,3894.0498,1309.709,6034.857,171.4652,168.0934,70.22
2018/3/30,3898.4977,1328.012,6114.738,171.48,168.1017,--
2018/4/2,3886.9189,1334.81,6121.964,171.5743,168.2874,67.57
2018/4/3,3862.4796,1332.698,6059.709,171.6133,168.3944,68.18
2018/4/4,3854.8625,1329.531,6017.686,171.7216,168.4995,68.28
2018/4/5,--,--,--,--,--,68.5
2018/4/6,--,--,--,--,--,66.93
2018/4/8,--,--,--,171.91,168.6321,--
2018/4/9,3852.9292,1340.166,6025.649,172.2571,168.7821,68.6
2018/4/10,3927.1729,1345.328,6063.742,172.2652,168.9073,71.04
2018/4/11,3938.3434,1339.303,6086.613,172.357,168.9479,71.95
2018/4/12,3898.6354,1333.507,6051.335,172.4611,169.0375,72.2
2018/4/13,3871.1443,1338.796,6027.187,172.6169,169.1005,72.62
2018/4/16,3808.863,1323.66,6012.405,172.9239,169.2719,71.57
2018/4/17,3748.6412,1330.942,5890.857,173.071,169.3649,71.7
2018/4/18,3766.282,1343.39,5970.658,174.6493,170.0747,73.79
2018/4/19,3811.843,1369.892,6004.733,174.4542,170.1125,73.6
2018/4/20,3760.8543,1350.53,5880.836,174.5148,170.1398,73.71
2018/4/23,3766.3257,1368.485,5823.921,174.0865,170.1557,75.02
2018/4/24,3843.4886,1362.858,5957.193,174.2281,170.126,73.86
2018/4/25,3828.7015,1363.242,5959.422,174.0706,170.1687,74.06
2018/4/26,3755.4941,1357.889,5847.977,173.9783,170.099,74.75
2018/4/27,3756.8765,1355.298,5860.984,173.867,170.0424,74.44
2018/4/28,--,--,--,173.9438,169.9929,--
2018/4/30,--,--,--,--,--,74.7
2018/5/1,--,--,--,--,--,73.38
2018/5/2,3763.6461,1376.218,5855.323,173.765,169.9959,73.07
2018/5/3,3793.0001,1374.754,5910.606,173.8287,169.9525,73.68
2018/5/4,3774.5981,1374.483,5909.294,173.9558,169.9378,75
2018/5/7,3834.1877,1379.462,6019.141,173.9082,170.0115,75.56
2018/5/8,3878.6767,1376.761,6041.814,173.6727,169.8857,75.95
2018/5/9,3871.6152,1366.345,6029.233,173.5588,169.78,--
2018/5/10,3893.0565,1372.939,6040.572,173.6427,169.7005,77.53
2018/5/11,3872.8383,1383.309,5991.342,173.7467,169.6488,77.18
2018/5/14,3909.2933,1383.517,5967.554,173.721,169.6838,78.52
2018/5/15,3924.0975,1382.345,6020.57,173.5778,169.6297,78.13
2018/5/16,3892.8442,1380.227,6004.07,173.5832,169.5964,79.33
2018/5/17,3864.0507,1377.753,5973.779,173.4907,169.5899,79.57
2018/5/18,3903.0637,1379.134,5995.15,173.6145,169.6018,78.71
2018/5/21,3921.2421,1378.603,6072.199,173.7565,169.6834,79.41
2018/5/22,3906.2081,1371.736,6092.907,173.9603,169.6822,79.45
2018/5/23,3854.5825,1363.337,6013.847,174.1262,169.7129,79.71
2018/5/24,3827.217,1370.797,5992.621,174.1455,169.7828,78.82
2018/5/25,3816.498,1367.667,5917.798,174.4279,169.7945,76.33
2018/5/28,3833.2599,1366.59,5891.263,174.4839,169.8568,75.32
2018/5/29,3804.0093,1384.376,5835.446,174.4724,169.8302,75.44
2018/5/30,3723.3724,1374.598,5682.588,174.5307,169.8272,77.48
2018/5/31,3802.3759,1385.522,5754.475,174.409,169.747,77.59
2018/6/1,3770.5891,1390.29,5685.116,174.289,169.7252,76.71
2018/6/4,3807.5781,1384.711,5683.149,174.0461,169.7622,75.37
2018/6/5,3845.3164,1385.901,5779.078,173.9685,169.6834,74.96
2018/6/6,3837.3511,1389.66,5774.258,173.8704,169.7087,75.86
2018/6/7,3831.0128,1397.297,5738.018,173.8493,169.6685,77.44
2018/6/8,3779.6159,1392.76,5669.303,173.9867,169.6334,76.34
2018/6/11,3779.9818,1391.903,5632.357,174.0031,169.6203,76.36
2018/6/12,3825.9534,1399.821,5693.346,173.8002,169.6059,75.43
2018/6/13,3788.3391,1389.969,5607.017,173.9466,169.5697,76.56
2018/6/14,3773.3655,1394.671,5586.931,174.1271,169.5896,75.9
2018/6/15,3753.4338,1395.252,5483.945,174.3281,169.6097,73
2018/6/18,--,--,--,--,--,75.46
2018/6/19,3621.1166,1365.164,5141.71,174.7127,169.7324,75.07
2018/6/20,3635.4436,1374.433,5198.394,174.5366,169.725,74.3
2018/6/21,3592.965,1356.32,5089.252,174.6594,169.7442,73.4
2018/6/22,3608.9046,1357.294,5160.123,174.7421,169.7185,75.53
2018/6/25,3560.4777,1358.518,5125.033,174.7339,169.7345,74.75
2018/6/26,3531.1112,1355.28,5160.283,174.7978,169.7032,76.57
2018/6/27,3459.2621,1362.311,5109.498,174.8926,169.7243,77.28
2018/6/28,3423.5255,1371.583,5055.109,175.2434,169.8147,77.76
2018/6/29,3510.9845,1385.866,5217.764,175.905,169.9126,79.12
2018/7/2,3407.9638,1377.877,5138.783,176.038,170.1203,77.49
2018/7/3,3409.2801,1375.436,5197.131,176.0607,170.2471,77.88
2018/7/4,3363.7473,1365.955,5121.344,176.0207,170.2947,78.16
2018/7/5,3342.4379,1357.528,4982.763,176.1523,170.4486,77.54
2018/7/6,3365.1227,1356.189,4996.63,175.985,170.526,77.29
2018/7/9,3459.1837,1365.33,5107.551,175.9085,170.6224,78.18
2018/7/10,3467.5155,1362.265,5136.533,175.878,170.6517,78.86
2018/7/11,3407.5297,1355.442,5036.157,176.0033,170.6798,74.17
2018/7/12,3481.0559,1364.896,5172.503,176.034,170.7149,74.53
2018/7/13,3492.6897,1356.353,5204.186,176.3183,170.6985,74.92
2018/7/16,3472.0859,1354.769,5195.2,176.459,170.8372,71.87
2018/7/17,3449.3773,1352.522,5196.197,176.4575,170.8108,71.6
2018/7/18,3431.3227,1351.039,5156.636,176.5839,170.836,73.06
2018/7/19,3428.343,1358.516,5111.327,176.8125,171.0449,72.62
2018/7/20,3492.8938,1365.215,5175.252,176.5428,171.2585,73
2018/7/23,3525.7503,1369.797,5214.004,176.4796,171.4021,72.93
2018/7/24,3581.7057,1373.094,5304.641,176.2103,171.5299,73.75
2018/7/25,3577.7522,1384.358,5308.657,176.1963,171.5991,74.41
2018/7/26,3536.2456,1385.593,5273.479,176.2881,171.8338,74.5
2018/7/27,3521.2269,1398.94,5249.29,176.5272,171.9236,74.39
2018/7/30,3515.0794,1402.623,5185.151,176.6697,172.1114,74.71
2018/7/31,3517.6568,1408.341,5188.717,176.9906,172.2895,74.25
2018/8/1,3447.3882,1400.529,5105.374,177.1685,172.4968,72.62
2018/8/2,3370.9579,1403.078,4996.012,177.2085,172.6977,73.39
2018/8/3,3315.2839,1415.34,4929.75,177.3779,172.8223,73.42
2018/8/6,3273.2728,1435.121,4825.251,177.4783,173.0909,73.67
2018/8/7,3368.8695,1447.903,4956.872,177.4587,173.3273,74.46
2018/8/8,3314.5075,1445.723,4880.569,177.1602,173.3833,72.23
2018/8/9,3397.5298,1447.368,5004.773,176.6877,173.2995,72.03
2018/8/10,3405.0191,1435.978,5030.515,176.6213,173.1354,72.96
2018/8/13,3390.3441,1448.567,5055.275,176.2558,173.0557,72.83
2018/8/14,3372.9137,1443.007,5037.883,176.3924,172.9786,72.16
2018/8/15,3291.976,1437.914,4932.806,176.3273,172.9967,70.81
2018/8/16,3276.7276,1423.743,4888.371,176.1314,172.9551,71.43
2018/8/17,3229.6198,1434.414,4803.029,175.3158,172.8057,71.86
2018/8/20,3267.2498,1445.601,4832.651,175.3894,172.7935,72.1
2018/8/21,3326.6489,1445.39,4891.98,175.1994,172.6619,72.82
2018/8/22,3307.9545,1446.998,4837.018,175.4068,172.6312,74.92
2018/8/23,3320.0257,1433.319,4863.665,175.6085,172.7178,74.71
2018/8/24,3325.3347,1442.45,4852.289,175.5977,172.8345,75.43
2018/8/27,3406.5735,1431.943,4960.066,175.6052,172.9481,76.25
2018/8/28,3400.1705,1438.38,4974.207,175.6649,172.9083,75.92
2018/8/29,3386.5736,1430.489,4941.961,175.6378,172.9031,77.39
2018/8/30,3351.0942,1432.229,4867.121,175.8575,172.9824,77.52
2018/8/31,3334.5036,1426.024,4814.824,175.9628,173.0776,77.45
2018/9/3,3321.8248,1415.178,4838.873,175.8208,173.1282,78.01
2018/9/4,3363.8984,1415.489,4890.281,175.676,173.1609,77.86
2018/9/5,3298.1412,1411.44,4815.034,175.6869,173.2272,77.12
2018/9/6,3262.8808,1422.771,4793.345,175.6605,173.2965,76.63
2018/9/7,3277.6438,1417.713,4791.778,175.5813,173.3111,77.1
2018/9/10,3230.0681,1431.418,4704.878,175.2557,173.3596,77.36
2018/9/11,3224.2116,1413.28,4702.903,175.101,173.3138,79.5
2018/9/12,3202.0248,1413.68,4693.974,175.1851,173.3124,79.75
2018/9/13,3236.5662,1422.199,4721.212,175.2818,173.3366,78.43
2018/9/14,3242.0902,1419.91,4670.08,175.4459,173.3831,78.1
2018/9/17,3204.9224,1417.189,4602.39,175.5805,173.525,78
2018/9/18,3269.4319,1423.861,4683.506,175.5853,173.589,78.9
2018/9/19,3312.4823,1429.427,4736.893,175.4273,173.6259,79.34
2018/9/20,3310.1258,1431.991,4733.481,175.3362,173.6375,78.71
2018/9/21,3410.4856,1437.207,4805.215,175.4933,173.6409,78.77
2018/9/24,--,--,--,--,--,81.39
2018/9/25,3379.8043,1438.322,4792.551,175.6341,173.7297,81.5
2018/9/26,3417.2413,1440.875,4815.631,175.8092,173.774,81.75
2018/9/27,3403.5902,1432.807,4755.38,176.0238,173.8557,81.68
2018/9/28,3438.8649,1433.155,4800.729,176.1227,173.9403,82.69
2018/9/29,--,--,--,176.194,173.9555,--
2018/9/30,--,--,--,176.2306,173.9548,--
2018/10/1,--,--,--,--,--,84.95
2018/10/2,--,--,--,--,--,84.64
2018/10/3,--,--,--,--,--,86.1
2018/10/4,--,--,--,--,--,84.88
2018/10/5,--,--,--,--,--,84.11
2018/10/8,3290.8988,1450.267,4646.493,176.3416,174.2455,83.76
2018/10/9,3288.6906,1476.783,4634.894,176.3667,174.3025,84.86
2018/10/10,3281.5978,1484.176,4629.888,176.4446,174.4014,82.6
2018/10/11,3124.1139,1464.661,4307.421,176.7871,174.5025,80.36
2018/10/12,3170.7262,1479.693,4278.035,176.8293,174.6107,80.6
2018/10/15,3126.4516,1474.071,4199.153,176.8273,174.7217,80.76
2018/10/16,3100.9738,1461.571,4099.683,176.8948,174.8007,81.56
2018/10/17,3118.2463,1477.35,4133.383,176.9216,174.8644,80.36
2018/10/18,3044.3918,1457.521,4018.461,177.1607,174.9668,79.35
2018/10/19,3134.9455,1452.98,4127.985,177.2833,175.0147,80.02
2018/10/22,3270.2732,1461.562,4333.145,177.1936,175.1154,79.98
2018/10/23,3183.4257,1457.054,4253.556,177.2619,175.1354,76.24
2018/10/24,3188.2018,1464.057,4245.488,177.4961,175.1909,75.68
2018/10/25,3194.3084,1457.091,4234.421,177.6492,175.2576,76.73
2018/10/26,3173.635,1456.652,4233.959,177.7093,175.2615,77.73
2018/10/29,3076.8889,1441.346,4162.526,177.9641,175.4187,76.86
2018/10/30,3110.2605,1442.286,4204.542,178.1041,175.5572,76.04
2018/10/31,3153.8234,1433.017,4272.552,178.1463,175.5839,75.46
2018/11/1,3177.0338,1415.664,4298.984,178.2384,175.6889,72.75
2018/11/2,3290.2455,1412.668,4437.946,177.9478,175.6842,72.62
2018/11/5,3262.8351,1415.872,4440.827,178.0439,175.7557,72.71
2018/11/6,3243.1504,1409.615,4438.097,178.1984,175.8032,71.65
2018/11/7,3221.9101,1401.913,4415.136,178.5221,175.9127,72
2018/11/8,3212.7737,1405.334,4382.329,178.5969,176.0195,70.96
2018/11/9,3167.4442,1396.407,4368.614,178.6551,176.0999,69.88
2018/11/12,3205.1407,1385.438,4481.688,178.7494,176.2123,68.97
2018/11/13,3237.3823,1379.703,4563.535,178.902,176.2678,65.35
2018/11/14,3204.9427,1375.626,4545.5089,179.4962,176.4395,65.86
2018/11/15,3242.3715,1380.896,4619.8141,179.8429,176.5254,66.63
2018/11/16,3257.6735,1389.463,4659.0965,180.3884,176.6922,67.1
2018/11/19,3294.6031,1382.938,4670.737,180.4155,176.9229,67.01
2018/11/20,3218.4076,1366.05,4537.4493,180.1772,177.0104,62.44
2018/11/21,3226.4918,1357.442,4554.6747,180.3149,177.0444,63.46
2018/11/22,3214.4273,1350.454,4551.3264,180.2176,177.0969,62.52
2018/11/23,3143.4752,1326.445,4374.7644,180.0855,177.1099,59.19
2018/11/26,3141.2434,1307.285,4367.4619,180.0281,177.1726,60.41
2018/11/27,3137.2413,1298.092,4387.6515,180.0932,177.1884,60.88
2018/11/28,3178.9326,1314.736,4441.8569,180.2584,177.2555,58.61
2018/11/29,3137.6542,1311.367,4345.703,180.503,177.2901,59.26
2018/11/30,3172.69,1317.23,4376.6511,180.5706,177.3672,58.68
2018/12/3,3260.9502,1338.209,4515.1735,180.6307,177.4555,61.9
2018/12/4,3267.7095,1346.397,4536.2104,181.1067,177.5003,61.31
2018/12/5,3252.0041,1353.705,4502.7021,181.3372,177.7268,61.61
2018/12/6,3181.673,1342.953,4411.0884,181.6053,177.7458,60.31
2018/12/7,3181.5646,1352.763,4410.9593,181.784,177.8588,61.4
2018/12/10,3144.7631,1345.678,4359.3122,182.0164,177.9787,59.81
2018/12/11,3159.8158,1338.344,4395.5702,182.1632,178.0408,60.46
2018/12/12,3170.6092,1341.296,4393.324,182.1836,178.0857,60.18
2018/12/13,3219.6924,1353.411,4443.1572,181.6007,178.0457,61.71
2018/12/14,3165.9109,1354.455,4337.1025,181.5286,177.9817,60.25
2018/12/17,3161.1966,1358.491,4330.6465,181.3466,177.9753,58.66
2018/12/18,3128.4265,1351.833,4307.2675,181.3986,177.8884,56.08
2018/12/19,3091.1255,1342.325,4247.8991,181.5122,177.9137,56.55
2018/12/20,3067.4169,1347.553,4259.7614,181.8372,178.0283,54.7
2018/12/21,3029.3951,1344.449,4231.144,181.8976,178.0866,53.5
2018/12/24,3038.1981,1333.856,4274.7218,181.8401,178.1497,50.43
2018/12/25,3017.2815,1307.472,4225.5124,181.9072,178.1621,--
2018/12/26,3002.0327,1312.094,4208.4053,182.0596,178.1567,54.86
2018/12/27,2990.5057,1323.046,4161.2702,182.3508,178.1814,53
2018/12/28,3010.6536,1325.009,4168.0363,182.8239,178.3918,52.23
2018/12/29,--,--,--,182.912,178.427,--
2018/12/30,--,--,--,182.9167,178.4537,--
2018/12/31,--,--,--,182.9333,178.4807,54.15
2019/1/2,2969.5353,1314.447,4131.9567,183.4889,178.7118,54.68
2019/1/3,2964.8421,1333.194,4112.807,183.6008,178.936,55.55
2019/1/4,3035.8741,1351.425,4210.8786,183.5155,179.1411,57.42
2019/1/7,3054.303,1358.589,4288.3234,183.4784,179.3706,57.57
2019/1/8,3047.7035,1355.018,4277.2967,183.8706,179.588,58.59
2019/1/9,3078.4759,1361.238,4288.7717,183.7506,179.6741,61.34
2019/1/10,3072.6864,1359.475,4281.8606,183.671,179.7842,61.18
2019/1/11,3094.7782,1365.787,4314.8757,183.6747,179.8478,60.59
2019/1/14,3067.7845,1361.781,4286.5474,183.5561,179.9339,59.32
2019/1/15,3127.9904,1361.415,4347.3555,183.4864,179.924,60.53
2019/1/16,3128.6517,1368.817,4336.8779,184.0784,179.9991,61.3
2019/1/17,3111.4168,1369.145,4303.7308,184.1646,180.1257,61.15
2019/1/18,3168.1739,1388.557,4347.8112,183.9865,180.1758,62.58
2019/1/21,3185.6364,1395.778,4373.6333,183.9501,180.2172,62.81
2019/1/22,3143.3171,1384.837,4308.2518,183.9577,180.2089,61.61
2019/1/23,3141.0532,1388.426,4315.6846,183.9546,180.2194,60.99
2019/1/24,3158.7817,1387.547,4338.17,183.8265,180.2123,61.19
2019/1/25,3184.4696,1392.063,4318.4417,183.7542,180.1912,61.51
2019/1/28,3183.7777,1393.705,4307.2196,183.6533,180.2475,60.09
2019/1/29,3193.9698,1391.784,4254.2875,183.9123,180.2744,61.21
2019/1/30,3168.4829,1401.855,4211.6235,184.0684,180.3521,61.75
2019/1/31,3201.6331,1415.337,4176.4739,184.1739,180.4493,61.9
2019/2/1,3247.3971,1428.059,4294.2696,184.2048,180.5471,62.9
2019/2/2,--,--,--,184.2985,180.5819,--
2019/2/3,--,--,--,184.3678,180.6186,--
2019/2/4,--,--,--,--,--,62.82
2019/2/5,--,--,--,--,--,62.11
2019/2/6,--,--,--,--,--,62.55
2019/2/7,--,--,--,--,--,61.68
2019/2/8,--,--,--,--,--,61.97
2019/2/11,3306.4725,1434.573,4402.8668,184.5642,180.8697,61.58
2019/2/12,3330.3353,1433.055,4439.485,184.6153,180.9882,62.61
2019/2/13,3397.0276,1423.478,4512.4088,184.6839,181.0568,63.6
2019/2/14,3402.1403,1428.598,4532.1699,184.6355,181.1347,64.56
2019/2/15,3338.7047,1416.725,4502.7348,184.6119,181.1891,66.39
2019/2/18,3445.7448,1432.541,4660.999,184.4168,181.2919,66.5
2019/2/19,3439.6078,1442.398,4667.2836,184.4203,181.289,66.44
2019/2/20,3451.9273,1441.769,4667.6243,184.4466,181.3602,67.18
2019/2/21,3442.7056,1442.186,4659.1431,184.4101,181.3931,66.94
2019/2/22,3520.1182,1451.994,4777.2977,184.4918,181.3854,66.91
2019/2/25,3729.4831,1441.504,5044.3466,184.0347,181.3957,--
2019/2/26,3684.6935,1435.257,5038.5435,183.7921,181.2153,65.64
2019/2/27,3678.3921,1430.865,5017.8842,183.9969,181.2177,66.23
2019/2/28,3669.3703,1437.062,5025.2913,183.9204,181.184,66.02
2019/3/1,3749.7143,1460.765,5067.225,183.8146,181.1179,65
2019/3/4,3794.104,1444.69,5158.2467,183.7602,181.0269,65.55
2019/3/5,3816.0132,1440.282,5295.2878,183.6462,180.9331,65.57
2019/3/6,3848.0903,1437.391,5390.0294,183.6604,180.8815,65.93
2019/3/7,3808.8497,1438.924,5458.6153,183.9455,180.9501,66.09
2019/3/8,3657.579,1425.744,5245.6999,184.1443,181.0678,65.81
2019/3/11,3729.9546,1420.908,5456.381,184.2347,181.2077,66.63
2019/3/12,3755.3519,1433.364,5551.0029,184.2027,181.2,66.82
2019/3/13,3724.1941,1428.124,5424.8642,184.2146,181.2022,67.64
2019/3/14,3698.4858,1434.073,5298.5024,184.142,181.2092,67.18
2019/3/15,3745.005,1426.796,5359.0087,184.2098,181.1893,67.02
2019/3/18,3851.7479,1423.71,5501.183,184.2542,181.2685,67.43
2019/3/19,3833.9626,1427.854,5522.1801,184.2919,181.2867,67.71
2019/3/20,3835.4397,1422.404,5515.7856,184.2431,181.2912,68.3
2019/3/21,3836.8913,1428.427,5589.478,184.3712,181.3379,67.74
2019/3/22,3833.8013,1426.953,5622.1402,184.6138,181.3849,67.08
2019/3/25,3742.8252,1409.821,5549.6711,184.8711,181.5331,67.3
2019/3/26,3700.4388,1412.424,5394.8787,184.9929,181.6091,68.03
2019/3/27,3743.3878,1412.632,5447.8795,184.95,181.6936,67.83
2019/3/28,3728.3953,1403.859,5370.1234,185.0605,181.7243,68
2019/3/29,3872.3412,1414.946,5547.6561,185.1911,181.8153,68.39
2019/4/1,3973.928,1432.306,5757.8379,184.6941,181.8813,69.16
2019/4/2,3971.2852,1437.418,5775.5497,184.5116,181.7399,69.57
2019/4/3,4022.1566,1449.892,5836.0369,183.8553,181.6723,69.52
2019/4/4,4062.2309,1450.922,5871.5575,183.6423,181.5694,69.31
2019/4/5,--,--,--,--,--,70.48
2019/4/8,4057.2286,1470.572,5847.6296,183.7192,181.6075,71.1
2019/4/9,4075.4301,1468.932,5858.0464,183.3119,181.5533,70.83
2019/4/10,4085.847,1469.834,5850.7609,183.2652,181.4798,71.57
2019/4/11,3997.5778,1471.43,5727.1749,183.3003,181.5084,70.98
2019/4/12,3988.6168,1468.245,5714.3676,183.0437,181.5776,71.55
2019/4/15,3975.5244,1470.745,5655.9825,182.4742,181.4184,71.3
2019/4/16,4085.7891,1461.426,5777.0111,182.1981,181.2745,71.86
2019/4/17,4087.2398,1458.832,5807.7288,182.1756,181.1819,71.64
2019/4/18,4072.0753,1441.22,5775.171,182.5006,181.2071,72.01
2019/4/19,4120.6078,1449.422,5810.1798,182.3578,181.3143,--
2019/4/22,4025.6109,1455.131,5723.0417,182.1286,181.4054,74.25
2019/4/23,4019.0053,1457.697,5628.0624,182.1266,181.3648,74.36
2019/4/24,4030.0887,1449.904,5679.7256,181.8501,181.394,74.48
2019/4/25,3941.816,1450.766,5458.4194,182.0201,181.3929,74.33
2019/4/26,3889.2748,1444.123,5408.0306,182.1861,181.4222,71.57
2019/4/28,--,--,--,182.2429,181.4699,--
2019/4/29,3900.3339,1446.517,5265.6011,182.1728,181.4722,71.96
2019/4/30,3913.211,1454.898,5307.56,182.375,181.5289,72.78
2019/5/1,--,--,--,--,--,72.05
2019/5/2,--,--,--,--,--,70.35
2019/5/3,--,--,--,--,--,70.78
2019/5/5,--,--,--,182.5073,181.6927,--
2019/5/6,3684.6168,1440.536,4908.7984,182.8385,181.8375,70.98
2019/5/7,3720.6684,1457.383,4973.4043,182.7639,181.978,69.87
2019/5/8,3667.4574,1450.838,4947.7419,182.9079,182.1253,70.32
2019/5/9,3599.7001,1449.69,4888.4128,183.185,182.3033,70.32
2019/5/10,3730.4513,1455.322,5064.323,183.224,182.4062,70.86
2019/5/13,3668.7255,1449.986,5005.9044,183.5014,182.5882,69.95
2019/5/14,3645.1503,1435.415,4965.6124,183.3726,182.7082,70.99
2019/5/15,3727.0923,1451.866,5076.555,183.3922,182.8,71.95
2019/5/16,3743.9635,1468.904,5108.3588,183.5628,182.8794,72.77
2019/5/17,3648.7609,1474.804,4942.5792,183.4423,182.9437,72.17
2019/5/20,3617.7924,1477.175,4923.5589,183.4737,183.0949,72.06
2019/5/21,3666.7762,1494.371,5009.8725,183.345,183.1184,72.04
2019/5/22,3649.3796,1482.496,4976.3929,183.2219,183.1002,70.91
2019/5/23,3583.9646,1468.54,4872.9202,183.387,183.1675,68
2019/5/24,3593.9139,1472.225,4841.7573,183.4464,183.2071,69.26
2019/5/27,3637.1971,1474.005,4962.947,183.1361,183.2194,70.01
2019/5/28,3672.2605,1477.626,4955.4855,183.3716,183.1236,70.16
2019/5/29,3663.909,1479.571,4956.8638,183.6721,183.2174,69.74
2019/5/30,3641.1833,1467.875,4926.403,183.788,183.2779,66.65
2019/5/31,3629.7893,1454.266,4912.0005,183.7669,183.3366,64.47
2019/6/3,3632.0127,1432.285,4853.8153,184.0864,183.452,60.9
2019/6/4,3598.4666,1439.534,4795.4129,184.4471,183.4792,61.4
2019/6/5,3597.105,1438.689,4783.8245,184.5719,183.5396,60.5
