trade_date,沪深300,中证500,中证1000,上证指数
2021-02-22,5597.3327,6657.056,6534.5739,3642.4449
2021-02-23,5579.6681,6631.2286,6489.9615,3636.3573
2021-02-24,5437.5683,6536.1861,6437.8367,3564.0799
2021-02-25,5469.5584,6499.1528,6399.3466,3585.0458
2021-02-26,5336.7609,6364.3529,6325.4046,3509.0804
2021-03-01,5418.7837,6488.4388,6495.1565,3551.3998
2021-03-02,5349.6301,6433.3282,6466.6317,3508.5912
2021-03-03,5452.2125,6524.7513,6553.596,3576.9045
2021-03-04,5280.7058,6401.9917,6434.894,3503.4916
2021-03-05,5262.7958,6403.4964,6456.2791,3501.9867
2021-03-08,5080.0246,6256.4092,6327.6493,3421.4141
2021-03-09,4970.9994,6108.0027,6126.2831,3359.292
2021-03-10,5003.6121,6062.2552,6078.2443,3357.7372
2021-03-11,5128.2156,6213.8319,6219.6635,3436.8313
2021-03-12,5146.3786,6222.3802,6220.4779,3453.0777
2021-03-15,5035.5441,6173.8721,6177.7382,3419.9456
2021-03-16,5079.3624,6195.2438,6233.463,3446.7334
2021-03-17,5100.8581,6225.3588,6277.5814,3445.5509
2021-03-18,5141.7681,6273.8556,6298.8857,3463.0681
2021-03-19,5007.0907,6206.6023,6250.8147,3404.6634
2021-03-22,5057.152,6305.6919,6359.6002,3443.4392
2021-03-23,5009.2459,6219.1666,6289.0012,3411.5088
2021-03-24,4928.6853,6142.5439,6196.267,3367.0606
2021-03-25,4926.3469,6157.4072,6190.712,3363.5915
2021-03-26,5037.9899,6251.7941,6301.3414,3418.3267
2021-03-29,5046.8773,6254.9426,6326.6093,3435.2958
2021-03-30,5094.7291,6280.359,6301.5848,3456.6766
2021-03-31,5048.3607,6254.0695,6293.3922,3441.9115
2021-04-01,5110.7768,6311.6644,6335.7913,3466.3315
2021-04-02,5161.5569,6326.6059,6361.2515,3484.3924
2021-04-06,5140.3418,6343.0962,6421.4868,3482.9674
2021-04-07,5103.7428,6348.0761,6422.7617,3479.6256
2021-04-08,5112.2086,6356.7526,6404.1284,3482.5548
2021-04-09,5035.3374,6335.2393,6399.5218,3450.6772
2021-04-12,4947.7459,6226.4182,6263.3991,3412.9477
2021-04-13,4939.6438,6209.7801,6231.1394,3396.47
2021-04-14,4980.6279,6277.2111,6320.0672,3416.7212
2021-04-15,4948.9741,6276.4609,6296.6084,3398.9875
2021-04-16,4966.1811,6339.5906,6368.846,3426.6178
2021-04-19,5087.0165,6425.2606,6477.388,3477.5485
2021-04-20,5083.3654,6428.5411,6457.6294,3472.9427
2021-04-21,5098.7449,6420.2587,6457.7147,3472.9298
2021-04-22,5089.2435,6445.4657,6485.2112,3465.1138
2021-04-23,5135.4534,6462.7558,6453.3025,3474.166
2021-04-26,5077.2372,6442.6451,6431.0888,3441.1658
2021-04-27,5090.5195,6446.2822,6400.9046,3442.6111
2021-04-28,5119.2421,6489.7441,6437.2467,3457.0683
2021-04-29,5164.1692,6491.9281,6405.1028,3474.9011
2021-04-30,5123.489,6485.7075,6382.1364,3446.8564
2021-05-06,5061.1244,6489.3485,6398.4374,3441.2826
2021-05-07,4996.0527,6444.4429,6320.2529,3418.8741
2021-05-10,4992.422,6475.9938,6338.5735,3427.9909
2021-05-11,5023.0595,6456.0376,6343.8627,3441.8454
2021-05-12,5044.5481,6512.0501,6420.3372,3462.7513
2021-05-13,4992.9738,6439.0273,6375.0148,3429.5361
2021-05-14,5110.5901,6525.8036,6462.4764,3490.3762
2021-05-17,5184.9853,6578.1402,6457.2768,3517.6158
2021-05-18,5187.6013,6599.5985,6486.8215,3529.0144
2021-05-19,5172.272,6584.3869,6488.9489,3510.9647
2021-05-20,5186.412,6548.7111,6482.8358,3506.9444
2021-05-21,5134.1483,6527.864,6480.3741,3486.5569
2021-05-24,5155.5875,6544.1218,6537.8571,3497.2821
2021-05-25,5318.478,6619.6707,6615.7141,3581.3418
2021-05-26,5320.5927,6628.2065,6644.751,3593.357
2021-05-27,5338.2329,6685.4054,6705.0451,3608.8507
2021-05-28,5321.0886,6668.1696,6694.3457,3600.7844
2021-05-31,5331.5696,6728.9906,6814.3631,3615.4773
2021-06-01,5341.6798,6739.7624,6854.7336,3624.7138
2021-06-02,5289.9736,6681.4285,6759.459,3597.1379
2021-06-03,5255.2855,6667.7264,6754.0697,3584.2121
2021-06-04,5282.2772,6693.0574,6785.8035,3591.8447
2021-06-07,5277.6271,6721.5019,6861.8502,3599.541
2021-06-08,5232.1165,6684.5626,6809.8642,3580.1063
2021-06-09,5236.4493,6692.9049,6823.4073,3591.3965
2021-06-10,5271.4661,6765.6436,6898.2061,3610.859
2021-06-11,5224.703,6725.9152,6852.9728,3589.7481
2021-06-15,5166.5597,6663.6623,6815.1187,3556.559
2021-06-16,5080.4909,6566.286,6673.2446,3518.3292
2021-06-17,5101.8924,6616.174,6787.6684,3525.6042
2021-06-18,5102.4657,6657.7635,6863.7156,3525.0968
2021-06-21,5090.3854,6707.1762,6968.2963,3529.1826
2021-06-22,5122.1583,6739.7939,7000.2518,3557.412
2021-06-23,5147.3938,6789.9464,7046.1745,3566.2199
2021-06-24,5155.9738,6754.8657,6974.642,3566.6539
2021-06-25,5239.9684,6813.4138,7000.4297,3607.5618
2021-06-28,5251.7604,6828.5162,7063.4706,3606.3722
2021-06-29,5190.5445,6765.4201,7004.3036,3573.1779
2021-06-30,5224.041,6808.1831,7083.6997,3591.197
2021-07-01,5229.6642,6716.6658,6969.5316,3588.7816
2021-07-02,5081.1172,6658.0451,6908.9318,3518.7595
2021-07-05,5085.7924,6711.0136,7006.6997,3534.3222
2021-07-06,5083.1043,6709.4983,6979.0624,3530.2589
2021-07-07,5140.4899,6764.1319,7089.6646,3553.7155
2021-07-08,5088.2566,6748.654,7099.4105,3525.5039
2021-07-09,5069.4361,6804.5389,7142.8994,3524.0881
2021-07-12,5132.7088,6904.3818,7284.2346,3547.8362
2021-07-13,5142.0991,6961.8475,7331.7263,3566.5225
2021-07-14,5083.0849,6898.7502,7243.8162,3528.5011
2021-07-15,5151.4626,6932.406,7241.6231,3564.5902
2021-07-16,5094.7727,6925.1232,7228.3631,3539.3038
2021-07-19,5113.4945,6889.3375,7205.2678,3539.1225
2021-07-20,5108.9941,6901.1318,7253.2763,3536.7905
2021-07-21,5144.0428,6984.5418,7398.8084,3562.6611
2021-07-22,5151.7517,7026.5482,7446.4812,3574.7344
2021-07-23,5089.2282,6985.7499,7379.7905,3550.3964
2021-07-26,4925.299,6868.2074,7286.1475,3467.4409
2021-07-27,4751.313,6719.2557,7093.8696,3381.1833
2021-07-28,4760.4826,6621.9845,6945.5087,3361.5895
2021-07-29,4850.2746,6758.8869,7207.4826,3411.724
2021-07-30,4811.1695,6767.316,7262.383,3397.3574
2021-08-02,4933.736,6872.0004,7402.3541,3464.2854
2021-08-03,4934.4583,6816.0107,7308.9553,3447.9914
2021-08-04,4978.8479,6931.3365,7478.2072,3477.2186
2021-08-05,4948.6703,6911.8292,7447.9394,3466.5491
2021-08-06,4921.5647,6938.8679,7482.1737,3458.2277
2021-08-09,4985.5627,6979.5256,7507.0824,3494.6348
2021-08-10,5043.148,7019.2284,7549.552,3529.9309
2021-08-11,5015.3406,7073.5219,7605.9175,3532.6213
2021-08-12,4973.3509,7095.2024,7657.5268,3524.7374
2021-08-13,4945.9829,7088.8876,7641.9169,3516.2989
2021-08-16,4941.0676,7052.4876,7568.1374,3517.3447
2021-08-17,4837.4034,6894.4042,7360.033,3446.976
2021-08-18,4894.2384,6941.008,7405.4856,3485.2859
2021-08-19,4862.1394,6947.0564,7468.7727,3465.5546
2021-08-20,4769.2678,6920.0248,7467.3611,3427.3338
2021-08-23,4835.8782,7024.5647,7652.5587,3477.1321
2021-08-24,4888.3902,7090.7817,7715.0732,3514.471
2021-08-25,4898.1572,7153.0043,7769.6268,3540.3837
2021-08-26,4801.6094,7118.8442,7669.5282,3501.6643
2021-08-27,4827.0433,7180.1088,7680.0781,3522.1567
2021-08-30,4813.2703,7226.8823,7727.7454,3528.1512
2021-08-31,4805.6099,7255.3418,7728.4217,3543.9402
2021-09-01,4869.4587,7193.1,7606.8742,3567.1008
2021-09-02,4869.4113,7307.0084,7690.8589,3597.0426
2021-09-03,4843.0624,7278.6809,7630.8413,3581.7344
2021-09-06,4933.7262,7355.4013,7735.0996,3621.8593
2021-09-07,4992.8294,7498.9255,7878.3488,3676.5866
2021-09-08,4972.1324,7544.0411,7894.2516,3675.1865
2021-09-09,4970.0133,7617.4505,7900.2375,3693.1296
2021-09-10,5013.5219,7607.6749,7932.6512,3703.1103
2021-09-13,4991.6598,7648.7481,7947.4812,3715.3723
2021-09-14,4917.1617,7556.6157,7916.896,3662.6015
2021-09-15,4867.3187,7592.3059,7972.2325,3656.2232
2021-09-16,4807.6978,7446.9353,7754.9469,3607.0922
2021-09-17,4855.9402,7395.5645,7730.2239,3613.9663
2021-09-22,4821.7675,7453.6247,7769.0601,3628.4897
2021-09-23,4853.1957,7502.8391,7806.8018,3642.2204
2021-09-24,4849.4277,7380.3843,7695.6176,3613.0673
2021-09-27,4877.3698,7170.5899,7467.8178,3582.8307
2021-09-28,4883.828,7198.8966,7468.7328,3602.2184
2021-09-29,4833.9281,7010.2192,7199.1794,3536.2944
2021-09-30,4866.3826,7103.6076,7405.4623,3568.1668
2021-10-08,4929.9409,7091.3356,7425.6688,3592.1666
2021-10-11,4936.1918,7090.4673,7384.8436,3591.7087
2021-10-12,4883.8369,6952.1903,7208.473,3546.9362
2021-10-13,4940.1089,6981.5947,7289.3627,3561.7623
2021-10-14,4913.6123,7008.3326,7342.2544,3558.2795
2021-10-15,4932.1084,7024.1596,7350.4129,3572.3662
2021-10-18,4874.7753,7068.1048,7429.6256,3568.1379
2021-10-19,4922.7232,7120.3794,7504.0545,3593.1533
2021-10-20,4910.1846,7118.7959,7523.5614,3587.0009
2021-10-21,4928.0156,7098.2542,7503.5343,3594.7831
2021-10-22,4959.7254,7026.0676,7438.4806,3582.6036
2021-10-25,4979.5235,7103.9856,7532.3726,3609.8626
2021-10-26,4963.0984,7102.4335,7508.6886,3597.6377
2021-10-27,4898.1644,7048.604,7433.5459,3562.3052
2021-10-28,4864.138,6950.2768,7267.8506,3518.4166
2021-10-29,4908.7701,7022.4992,7385.3049,3547.3361
2021-11-01,4890.6851,7060.756,7455.6105,3544.4795
2021-11-02,4839.8457,6985.0998,7368.5999,3505.6283
2021-11-03,4821.1119,7017.8541,7385.1994,3498.5368
2021-11-04,4868.7419,7073.8522,7483.6923,3526.8657
2021-11-05,4842.3458,6991.9077,7389.5866,3491.5677
2021-11-08,4848.1795,7026.9715,7422.9067,3498.6308
2021-11-09,4846.7444,7081.7539,7531.9583,3507.0018
2021-11-10,4821.1925,7062.3313,7535.2279,3492.4616
2021-11-11,4898.6529,7119.8589,7593.7315,3532.7858
2021-11-12,4888.3749,7156.6127,7697.8082,3539.1002
2021-11-15,4882.3777,7098.2129,7676.4847,3533.3026
2021-11-16,4883.3206,7045.9387,7589.1814,3521.7867
2021-11-17,4885.7544,7104.5344,7725.0924,3537.3662
2021-11-18,4837.6185,7084.6827,7714.7966,3520.7106
2021-11-19,4890.0575,7169.8759,7803.7626,3560.3734
2021-11-22,4912.399,7255.0736,7947.3717,3582.0797
2021-11-23,4913.3457,7261.3791,7941.5587,3589.0894
2021-11-24,4916.6579,7256.1117,7938.7737,3592.7025
2021-11-25,4896.4416,7233.5423,7925.7602,3584.1788
2021-11-26,4860.1265,7219.8622,7940.7888,3564.0894
2021-11-29,4851.423,7221.8978,7999.8331,3562.6968
2021-11-30,4832.026,7252.7552,8054.2904,3563.8872
2021-12-01,4843.851,7272.837,8055.8207,3576.8853
2021-12-02,4856.163,7229.988,7968.235,3573.8358
2021-12-03,4901.0175,7301.9173,8023.9634,3607.4322
2021-12-06,4892.6209,7240.4558,7906.7563,3589.3061
2021-12-07,4922.1015,7206.8257,7781.4416,3595.0882
2021-12-08,4995.9298,7302.9905,7922.5518,3637.5675
2021-12-09,5078.6901,7320.3177,7931.7565,3673.0412
2021-12-10,5055.1172,7306.646,7949.1249,3666.3479
2021-12-13,5083.8007,7353.0306,7984.8993,3681.082
2021-12-14,5049.6953,7324.1331,7981.8275,3661.5253
2021-12-15,5005.8991,7314.2586,7955.5813,3647.6303
2021-12-16,5034.7321,7380.9974,8005.9752,3675.016
2021-12-17,4954.7599,7314.5601,7894.1034,3632.3638
2021-12-20,4880.4178,7195.9732,7751.9508,3593.6019
2021-12-21,4913.4853,7275.4675,7849.0325,3625.1251
2021-12-22,4914.4544,7302.463,7930.8115,3622.6178
2021-12-23,4948.7389,7337.19,7932.6616,3643.3391
2021-12-24,4921.3449,7278.7556,7776.6064,3618.0535
2021-12-27,4919.3238,7272.7493,7776.4312,3615.9741
2021-12-28,4955.9644,7286.0336,7863.5299,3630.1115
2021-12-29,4883.4804,7247.7741,7855.4293,3597.0002
2021-12-30,4921.5109,7310.96,7924.5275,3619.1886
2021-12-31,4940.3733,7359.4024,8010.3235,3639.7754
2022-01-04,4917.7653,7354.4562,7983.0677,3632.3289
2022-01-05,4868.1202,7222.6747,7781.6778,3595.1761
2022-01-06,4818.2318,7229.9601,7844.5166,3586.0792
2022-01-07,4822.3689,7175.676,7682.6973,3579.5427
2022-01-10,4844.0451,7191.4511,7734.1865,3593.5187
2022-01-11,4797.7735,7135.2232,7646.6932,3567.4409
2022-01-12,4845.5787,7196.9327,7779.5237,3597.4321
2022-01-13,4765.9191,7097.7594,7644.7873,3555.2585
2022-01-14,4726.7317,7081.1408,7675.3707,3521.2559
2022-01-17,4767.2762,7157.8593,7808.0861,3541.666
2022-01-18,4813.3472,7163.1586,7758.6048,3569.9144
2022-01-19,4780.3784,7118.762,7665.1848,3558.1796
2022-01-20,4823.5091,7056.7854,7492.6095,3555.0629
2022-01-21,4779.3142,6976.6155,7388.7443,3522.5679
2022-01-24,4786.7377,6979.2456,7425.402,3524.105
2022-01-25,4678.4511,6743.9566,7133.0663,3433.0612
2022-01-26,4712.3109,6782.5763,7171.0289,3455.6679
2022-01-27,4619.8765,6605.9159,6960.1096,3394.2474
2022-01-28,4563.772,6580.53,6973.0104,3361.4397
2022-02-07,4634.0899,6676.6122,7061.6204,3429.5809
2022-02-08,4608.7729,6742.1921,7080.6181,3452.6288
2022-02-09,4652.0609,6843.0271,7211.4299,3479.9458
2022-02-10,4639.8625,6840.485,7175.6171,3485.9071
2022-02-11,4601.3953,6745.0235,7033.8514,3462.9479
2022-02-14,4551.6878,6695.6958,7006.0752,3428.8821
2022-02-15,4600.1025,6760.2776,7124.8489,3446.0885
2022-02-16,4617.9893,6772.0336,7183.1058,3465.8305
2022-02-17,4629.1649,6768.7888,7220.6066,3468.0354
2022-02-18,4651.2358,6835.0217,7251.7923,3490.7573
2022-02-21,4634.3141,6867.1129,7334.5912,3490.6123
2022-02-22,4574.1527,6784.7622,7279.2355,3457.146
2022-02-23,4623.0465,6887.4236,7450.3998,3489.1465
2022-02-24,4529.3189,6764.8756,7285.1172,3429.9564
2022-02-25,4573.4247,6819.4311,7361.9573,3451.4061
2022-02-28,4581.6459,6853.3081,7419.8306,3462.3064
2022-03-01,4619.6862,6874.0447,7429.4432,3488.8347
2022-03-02,4578.6007,6875.2404,7414.3087,3484.1916
2022-03-03,4551.6283,6859.5522,7342.6135,3481.1125
2022-03-04,4496.4301,6803.8337,7241.5625,3447.649
2022-03-07,4352.7775,6659.3902,7085.7316,3372.8552
2022-03-08,4265.391,6429.8888,6871.2202,3293.5301
2022-03-09,4226.3463,6305.6093,6796.0393,3256.3884
2022-03-10,4292.8374,6414.9402,6952.5204,3296.0922
2022-03-11,4306.5217,6474.1269,6990.7781,3309.7467
2022-03-14,4174.7577,6323.5779,6800.5947,3223.5328
2022-03-15,3983.812,5964.9813,6473.4807,3063.9652
2022-03-16,4156.081,6156.2714,6692.9664,3170.7103
2022-03-17,4237.6956,6267.5244,6818.5448,3215.0445
2022-03-18,4265.9017,6332.2166,6879.3659,3251.0724
2022-03-21,4258.7459,6358.943,6954.4056,3253.6857
2022-03-22,4255.295,6358.1093,6923.4427,3259.8619
2022-03-23,4276.5174,6398.1009,6966.9526,3271.0325
2022-03-24,4251.3061,6344.115,6900.8066,3250.2644
2022-03-25,4174.5742,6268.2376,6819.8127,3212.2399
2022-03-28,4148.4663,6283.2814,6767.2513,3214.5027
2022-03-29,4134.1441,6253.0692,6725.677,3203.9393
2022-03-30,4254.0989,6377.8744,6864.7486,3266.5959
2022-03-31,4222.5968,6324.9609,6772.0652,3252.2029
2022-04-01,4276.158,6364.5206,6772.6042,3282.7166
2022-04-06,4263.8411,6356.9271,6764.2883,3283.4261
2022-04-07,4209.0998,6221.5908,6623.5857,3236.6951
2022-04-08,4230.7669,6224.1167,6575.2832,3251.8502
2022-04-11,4100.0703,6029.8935,6328.0652,3167.1259
2022-04-12,4179.9727,6126.9065,6414.4186,3213.3295
2022-04-13,4139.737,6044.3263,6286.2509,3186.8244
2022-04-14,4191.5684,6126.4902,6359.7083,3225.6412
2022-04-15,4188.7472,6070.7489,6275.0725,3211.2448
2022-04-18,4166.3844,6074.0069,6326.0246,3195.524
2022-04-19,4134.9017,6092.3963,6345.7861,3194.0287
2022-04-20,4070.7889,5956.9208,6234.2514,3151.0498
2022-04-21,3995.83,5759.8013,5981.3843,3079.8077
2022-04-22,4013.2498,5740.9844,5891.8083,3086.9193
2022-04-25,3814.9127,5369.7171,5431.6079,2928.5118
2022-04-26,3784.1198,5234.0059,5266.5515,2886.4257
2022-04-27,3895.5361,5437.0374,5540.7173,2958.282
2022-04-28,3921.1073,5418.7641,5493.9075,2975.4848
2022-04-29,4016.241,5627.9021,5734.4931,3047.0624
2022-05-05,4010.2102,5686.7023,5836.9281,3067.7587
2022-05-06,3908.815,5563.7693,5764.6919,3001.5605
2022-05-09,3877.4364,5608.5162,5840.8902,3004.1409
2022-05-10,3919.8684,5690.0868,5950.6674,3035.8442
2022-05-11,3976.4231,5737.8173,6003.0282,3058.7027
2022-05-12,3958.74,5743.1007,6034.5727,3054.994
2022-05-13,3988.6002,5796.8014,6071.6673,3084.2845
2022-05-16,3956.5378,5791.0809,6082.8819,3073.7488
2022-05-17,4005.8934,5816.3379,6118.4572,3093.6965
2022-05-18,3991.9069,5797.4896,6127.8036,3085.9768
2022-05-19,3999.5984,5838.4074,6180.1862,3096.9648
2022-05-20,4077.5998,5929.4882,6263.4432,3146.5673
2022-05-23,4053.9823,5965.7277,6343.4672,3146.8573
2022-05-24,3959.1541,5745.6751,6081.6423,3070.9272
2022-05-25,3983.1784,5844.2546,6188.2694,3107.4641
2022-05-26,3993.0446,5911.5607,6227.0994,3123.1079
2022-05-27,4001.2988,5899.915,6210.0937,3130.2394
2022-05-30,4029.0179,5942.8317,6282.3554,3149.0607
2022-05-31,4091.5176,6026.2373,6353.3468,3186.4271
2022-06-01,4083.1772,6023.644,6373.3182,3182.1566
2022-06-02,4089.5682,6078.4349,6442.9338,3195.458
2022-06-06,4166.085,6187.4441,6604.9759,3236.3719
2022-06-07,4179.1285,6186.5672,6597.8349,3241.7635
2022-06-08,4219.8122,6217.8276,6608.8922,3263.7934
2022-06-09,4175.6747,6130.6862,6490.3753,3238.9543
2022-06-10,4238.9936,6240.1032,6627.7477,3284.8341
2022-06-13,4189.3527,6233.6194,6674.8036,3255.5511
2022-06-14,4222.3114,6275.5652,6665.253,3288.9066
2022-06-15,4278.2178,6261.0613,6653.7617,3305.4066
2022-06-16,4250.0614,6264.822,6696.7629,3285.3845
2022-06-17,4309.0444,6316.3092,6774.7375,3316.7857
2022-06-20,4330.4328,6330.3942,6848.7548,3315.4302
2022-06-21,4325.5657,6277.0014,6779.1447,3306.7186
2022-06-22,4270.6227,6179.57,6691.8118,3267.2016
2022-06-23,4343.8781,6300.4746,6845.4548,3320.1487
2022-06-24,4394.7723,6368.2827,6931.6542,3349.747
2022-06-27,4444.2639,6407.7447,7002.934,3379.1852
2022-06-28,4490.5166,6501.352,7079.7247,3409.2103
2022-06-29,4421.357,6374.2974,6900.9926,3361.5177
2022-06-30,4485.0108,6454.0778,6995.5297,3398.6161
2022-07-01,4466.7179,6438.5375,6994.5009,3387.6373
2022-07-04,4496.0303,6523.1311,7076.3219,3405.4267
2022-07-05,4489.5383,6511.5297,7036.002,3404.0252
2022-07-06,4423.9698,6418.5453,6953.9802,3355.3497
2022-07-07,4443.4736,6452.9863,7041.8666,3364.398
2022-07-08,4428.781,6404.4393,7000.785,3356.0778
2022-07-11,4354.6167,6319.1402,6893.6346,3313.584
2022-07-12,4313.6184,6241.4793,6779.5552,3281.4665
2022-07-13,4321.4617,6268.4943,6834.9024,3284.2918
2022-07-14,4322.0742,6302.4319,6920.8735,3281.744
2022-07-15,4248.5273,6196.7999,6852.8163,3228.0609
2022-07-18,4292.5858,6312.3557,6953.9319,3278.1033
2022-07-19,4269.3401,6335.7093,7009.3239,3279.4313
2022-07-20,4283.8027,6410.7088,7110.1043,3304.7243
2022-07-21,4236.0578,6347.5984,7075.2943,3272.0012
2022-07-22,4238.2341,6289.5325,7034.5975,3269.9739
2022-07-25,4212.6441,6231.2355,6948.9088,3250.388
2022-07-26,4245.9758,6307.956,7027.4189,3277.4356
2022-07-27,4225.0357,6332.2327,7099.4335,3275.7553
2022-07-28,4225.6733,6348.1655,7150.198,3282.5758
2022-07-29,4170.1019,6294.1144,7117.4341,3253.2382
2022-08-01,4188.6784,6347.2211,7180.4544,3259.9585
2022-08-02,4107.024,6169.9961,6957.9819,3186.2664
2022-08-03,4066.9754,6124.3146,6916.6704,3163.6741
2022-08-04,4101.5367,6158.7346,6960.3118,3189.0391
2022-08-05,4156.9111,6270.5113,7090.0027,3227.0267
2022-08-08,4148.0746,6323.0746,7176.105,3236.9337
2022-08-09,4156.2907,6341.4806,7207.3961,3247.4318
2022-08-10,4109.7373,6322.0558,7212.0752,3230.02
2022-08-11,4193.5428,6439.3586,7294.4863,3281.6654
2022-08-12,4191.152,6420.853,7228.8345,3276.8877
2022-08-15,4185.6794,6442.8093,7283.5,3276.087
2022-08-16,4177.837,6465.1866,7324.6198,3277.8847
2022-08-17,4216.9586,6493.5047,7328.6735,3292.526
2022-08-18,4180.0996,6468.8056,7351.4373,3277.5438
2022-08-19,4151.0738,6391.7159,7234.4052,3258.0784
2022-08-22,4181.3965,6472.6799,7288.5766,3277.7943
2022-08-23,4161.0823,6466.4045,7306.0209,3276.2234
2022-08-24,4082.4195,6284.5769,7039.4103,3215.2033
2022-08-25,4116.2396,6322.6961,7016.3057,3246.2481
2022-08-26,4107.5455,6298.3739,6980.1803,3236.2226
2022-08-29,4089.5205,6310.402,7021.3148,3240.7275
2022-08-30,4075.7937,6285.9273,6976.7218,3227.2203
2022-08-31,4078.8402,6155.7455,6750.7429,3202.1378
2022-09-01,4043.7395,6126.7685,6717.1001,3184.9797
2022-09-02,4023.6131,6149.4273,6776.8268,3186.4781
2022-09-05,4015.4264,6182.6465,6791.0921,3199.9118
2022-09-06,4052.2802,6291.5707,6919.6464,3243.4466
2022-09-07,4054.983,6301.5644,6963.5196,3246.2943
2022-09-08,4037.6839,6272.5752,6897.0996,3235.5862
2022-09-09,4093.7874,6316.9724,6913.579,3262.0542
2022-09-13,4111.1145,6300.422,6904.0775,3263.7972
2022-09-14,4065.359,6249.963,6829.5579,3237.5419
2022-09-15,4027.1186,6107.7964,6619.1888,3199.9187
2022-09-16,3932.6826,5954.5037,6481.2442,3126.3977
2022-09-19,3928.0001,5913.1493,6399.8014,3115.6019
2022-09-20,3932.8361,5958.2922,6482.1313,3122.4058
2022-09-21,3903.7348,5978.581,6480.6023,3117.1774
2022-09-22,3869.344,5965.8854,6487.2748,3108.9096
2022-09-23,3856.0212,5889.6019,6363.6835,3088.3695
2022-09-26,3836.6773,5806.3181,6283.5925,3051.226
2022-09-27,3892.295,5920.0531,6409.776,3093.8618
2022-09-28,3828.7098,5769.5198,6211.1091,3045.0668
2022-09-29,3827.1434,5771.8812,6228.7788,3041.2046
2022-09-30,3804.8853,5714.0629,6124.8639,3024.3905
2022-10-10,3720.9365,5635.7109,5984.5008,2974.1454
2022-10-11,3727.6867,5684.5063,6017.7194,2979.7926
2022-10-12,3784.3064,5820.4537,6192.6534,3025.5055
2022-10-13,3752.6729,5830.3355,6252.2225,3016.3561
2022-10-14,3842.4698,5973.4389,6406.4573,3071.9868
2022-10-17,3846.4119,6015.5963,6472.4511,3084.9423
2022-10-18,3838.2667,6035.6737,6508.5038,3080.9574
2022-10-19,3776.5335,5972.7226,6461.1462,3044.3777
2022-10-20,3754.9269,5948.8621,6429.7042,3035.0504
2022-10-21,3742.8929,5956.8811,6432.3255,3038.9291
2022-10-24,3633.3733,5896.9031,6378.4323,2977.5554
2022-10-25,3627.4542,5869.781,6355.7784,2976.283
2022-10-26,3656.9027,5971.6009,6491.6916,2999.5036
2022-10-27,3631.1448,5963.0037,6461.6098,2982.9029
2022-10-28,3541.3295,5781.7972,6239.9316,2915.9257
2022-10-31,3508.7034,5807.1063,6292.6191,2893.4829
2022-11-01,3634.1732,5941.1451,6439.8223,2969.1995
2022-11-02,3677.8051,5997.8038,6524.5136,3003.3699
2022-11-03,3647.8966,5996.7187,6566.8413,2997.8057
2022-11-04,3767.1746,6133.4629,6709.6446,3070.7964
2022-11-07,3775.2971,6141.4088,6713.6375,3077.817
2022-11-08,3749.3251,6134.2564,6694.9562,3064.4928
2022-11-09,3714.2704,6120.8286,6676.0079,3048.1676
2022-11-10,3685.6885,6089.6951,6603.3086,3036.1318
2022-11-11,3788.4387,6138.6211,6643.4817,3087.2926
2022-11-14,3794.0171,6129.5129,6599.6655,3083.4013
2022-11-15,3865.9726,6236.3838,6752.5127,3134.0778
2022-11-16,3834.3899,6203.9174,6702.041,3119.9804
2022-11-17,3818.664,6217.2052,6714.5035,3115.4347
2022-11-18,3801.5686,6191.6477,6658.4005,3097.2432
2022-11-21,3769.1269,6189.7092,6689.3254,3085.0444
2022-11-22,3769.5727,6125.3999,6583.2332,3088.9426
2022-11-23,3773.5287,6115.6049,6567.9934,3096.9073
2022-11-24,3756.8082,6120.0659,6586.8576,3089.3096
2022-11-25,3775.7764,6087.8591,6512.1619,3101.6932
2022-11-28,3733.2424,6055.2843,6492.712,3078.5485
2022-11-29,3848.4224,6163.8214,6594.3225,3149.7478
2022-11-30,3853.0365,6156.1465,6590.3067,3151.3353
2022-12-01,3894.7687,6186.1021,6658.4265,3165.4711
2022-12-02,3870.9478,6168.0127,6680.5415,3156.1442
2022-12-05,3946.8759,6215.1244,6714.367,3211.8144
2022-12-06,3968.1979,6211.2515,6703.5524,3212.5334
2022-12-07,3958.4409,6204.0051,6705.2873,3199.6194
2022-12-08,3959.1798,6186.2835,6662.3441,3197.3499
2022-12-09,3998.2442,6192.3009,6680.3752,3206.9502
2022-12-12,3953.4433,6154.8092,6655.6737,3179.0417
2022-12-13,3945.6813,6121.6615,6593.6675,3176.3255
2022-12-14,3954.8857,6096.3856,6570.0183,3176.5253
2022-12-15,3951.9885,6101.8787,6597.5505,3168.6478
2022-12-16,3954.227,6072.8627,6519.4361,3167.8576
2022-12-19,3893.2207,5936.4751,6390.77,3107.115
2022-12-20,3829.0173,5878.0314,6341.5833,3073.7659
2022-12-21,3830.5384,5845.835,6289.1361,3068.4105
2022-12-22,3836.028,5779.0555,6186.9277,3054.4313
2022-12-23,3828.2188,5763.3458,6160.7451,3045.8664
2022-12-26,3843.4887,5843.2555,6275.5244,3065.5626
2022-12-27,3887.854,5885.6622,6325.6279,3095.5678
2022-12-28,3871.2644,5862.0967,6268.4658,3087.3997
2022-12-29,3856.7007,5857.4021,6261.8292,3073.7016
2022-12-30,3871.6338,5864.4669,6281.6209,3089.2579
