,EW,EV,MV,MD,RP,PCRP,HPCRP
2011-04-08,1.7554497949154095,1.7185050491439549,1.7554497949154095,1.8212043648229,1.7209974149277885,1.8844381131764953,1.8481485552211696
2011-04-11,1.748722876158781,1.712519679992821,1.748722876158781,1.8139071140660241,1.7149589469435806,1.875276356117857,1.8382686246039714
2011-04-12,1.735256207784901,1.6978579026128438,1.735256207784901,1.7995785322817806,1.7003855599697384,1.8670087897173697,1.8311332114517593
2011-04-13,1.749007408718956,1.7108257575992991,1.749007408718956,1.8116866602195525,1.7131616180700733,1.8899247440060472,1.8535901674607895
2011-04-14,1.740497456188581,1.70271726740512,1.740497456188581,1.806083702351494,1.7052778477883141,1.880056756969978,1.844640090335756
2011-04-15,1.744742254692334,1.7071043654670905,1.744742254692334,1.8104528542597937,1.7096695601527014,1.8837454393244795,1.8476783860159753
2011-04-18,1.7292903697550965,1.6903718738103604,1.7292903697550965,1.7954724021639217,1.6930539949058345,1.878699772348721,1.843415684739571
2011-04-19,1.7180255007560241,1.6808660858130884,1.7180255007560241,1.7872714708793236,1.6838942286008256,1.8503610381701314,1.815528157224294
2011-04-20,1.7367685101159172,1.7016176261611489,1.7367685101159172,1.8142111905418723,1.7049431455247108,1.8582110183849068,1.8233601682013159
2011-04-21,1.7515267304539908,1.715572733190241,1.7515267304539908,1.8291375464722213,1.718854085490299,1.870401113291183,1.8354290549864438
2011-04-22,1.7481955557924644,1.7129017439661418,1.7481955557924644,1.8269247901724788,1.716229539514763,1.8626664934231076,1.8277388849997225
2011-04-25,1.738149247827784,1.704895674477693,1.738149247827784,1.8168245464494255,1.7081711176484315,1.840621077876841,1.8059373611596103
2011-04-26,1.7373686125070786,1.7055994447591096,1.7373686125070786,1.813819940272285,1.7088362387195424,1.833651012563745,1.7995628513553645
2011-04-27,1.7350960424198845,1.7043564826113906,1.7350960424198845,1.8121161297504522,1.7076914594514443,1.8244570963974536,1.7917793044157193
2011-04-28,1.7264473737220687,1.6980456332685878,1.7264473737220687,1.799410059430915,1.7010691577752135,1.8022002195557125,1.771017236583795
2011-04-29,1.7324114752965853,1.7026477193998826,1.7324114752965853,1.8070901152363472,1.7058346714661246,1.8151984747342773,1.7849640053927303
2011-05-02,1.731893192048918,1.70210551197422,1.731893192048918,1.8060548776245302,1.705213652694859,1.8146652990575252,1.784351365660697
2011-05-03,1.7327998641176856,1.70164611614827,1.7327998641176856,1.8076224023332466,1.704830809061847,1.8209562459150268,1.7904001185137597
2011-05-04,1.7024964673569267,1.6732680911660742,1.7024964673569267,1.7820300520404313,1.6768463001496658,1.7796645217203326,1.750680038893255
2011-05-05,1.696187575860254,1.666495076748928,1.696187575860254,1.7772306949695016,1.6700729757342951,1.7759439285741498,1.7480954510802131
2011-05-06,1.7025630723321037,1.6731540192442358,1.7025630723321037,1.7851527317209388,1.676807137064318,1.7759659697972456,1.7476484482962373
2011-05-09,1.7041834813067454,1.674469669588229,1.7041834813067454,1.7912124477581928,1.678474773434899,1.7806852009706151,1.7524235924029732
2011-05-10,1.715720722450403,1.6860141254108676,1.715720722450403,1.8024765960468165,1.6900409560927736,1.794101738310474,1.7659047505051926
2011-05-11,1.7123539972851785,1.6818441414239245,1.7123539972851785,1.7977497424274118,1.685680802783742,1.7885474878395125,1.7599908388739087
2011-05-12,1.6994933781060164,1.6702644420893238,1.6994933781060164,1.7877575966498938,1.6744646374890357,1.7680607488238,1.740801952284695
2011-05-13,1.7027236989721808,1.6723432984250168,1.7027236989721808,1.7882293470806836,1.6762202429615425,1.7785676100591468,1.7503853700434753
2011-05-16,1.688459150746052,1.6582960019805182,1.688459150746052,1.7740784425048215,1.6621785071696098,1.7616417296528564,1.7334712542778536
2011-05-17,1.6845368761231738,1.6535810442360237,1.6845368761231738,1.7666338300490056,1.6574231937258301,1.7680126847807365,1.739168102936605
2011-05-18,1.697593288573356,1.666537003840187,1.697593288573356,1.7799370812739244,1.6704478760664292,1.7825282147801633,1.7528176633568333
2011-05-19,1.7023288576438307,1.6720225829001538,1.7023288576438307,1.7847446810379772,1.6758473069321544,1.7758723685743114,1.7460733848798549
2011-05-20,1.6969379776565467,1.666411397490726,1.6969379776565467,1.776241919784781,1.670032209477681,1.7751051942359886,1.7443835464251245
2011-05-23,1.6558191179731319,1.6278314993043266,1.6558191179731319,1.7348888134505702,1.6315170899191291,1.7236050097385145,1.694186116732622
2011-05-24,1.6575739429512912,1.6296838721599687,1.6575739429512912,1.734650139523919,1.633182431658305,1.7252344367028025,1.6950151418461878
2011-05-25,1.6532386717138419,1.626861370491551,1.6532386717138419,1.7327543092470958,1.6305048694998656,1.7102732946594799,1.6803586591152258
2011-05-26,1.652903601097774,1.6274572268538896,1.652903601097774,1.7325279473087565,1.6311550357779667,1.7067886237862289,1.6766445533522587
2011-05-27,1.6557090131855379,1.6323749642524379,1.6557090131855379,1.7281477288331761,1.6355403912509339,1.7035042607475526,1.6720454398486062
2011-05-30,1.65307842844956,1.6306686812467837,1.65307842844956,1.7210367026745483,1.6335267161961124,1.6998689936253517,1.6682572514180471
2011-05-31,1.6801107797741934,1.656961327700755,1.6801107797741934,1.7520073007805388,1.6599017259207345,1.7263678602008685,1.6948349406777505
2011-06-01,1.6691036712262788,1.644403237213305,1.6691036712262788,1.7394129485977075,1.6470587452537395,1.722594470815861,1.690338512807444
2011-06-02,1.6458611165848789,1.6220805058434296,1.6458611165848789,1.7199873535137395,1.6252328506049185,1.697399730887118,1.6665399438702173
2011-06-03,1.6453704992545117,1.6196243530097465,1.6453704992545117,1.7163828435008164,1.6225635825375322,1.7072946133375453,1.6767415257141847
2011-06-06,1.6407825376115233,1.6148209809641785,1.6407825376115233,1.7092709804694042,1.617493317221416,1.705708350509482,1.6743119462616403
2011-06-07,1.6447168589363346,1.6177738442270613,1.6447168589363346,1.7124869477487752,1.6204312935995808,1.7134979876361704,1.6821513862726793
2011-06-08,1.6367078163325097,1.6089545719606975,1.6367078163325097,1.7041939061671378,1.6116473444930235,1.7118186583630155,1.6810600548576011
2011-06-09,1.6297206422626314,1.6047642067209305,1.6297206422626314,1.6988194584279255,1.60749435860169,1.6868599629710392,1.6571950657622054
2011-06-10,1.6182752910615765,1.5918983004844418,1.6182752910615765,1.684753736570013,1.5944646184947011,1.6866930278786396,1.6571786090608105
2011-06-13,1.617964648379617,1.5921355095633327,1.617964648379617,1.6864297002228188,1.5947476375134821,1.6818445497812446,1.6520996471344849
2011-06-14,1.6371643468258548,1.6100731203934164,1.6371643468258548,1.7062006297521124,1.6128149227041915,1.7045084594435824,1.6753062065356679
2011-06-15,1.6185267500949698,1.5915734896325238,1.6185267500949698,1.6858586228337495,1.594115203724757,1.6862988476561978,1.656853941027521
2011-06-16,1.6015741997249546,1.5759256458942512,1.6015741997249546,1.6683039845240628,1.5785562261324326,1.662671093573426,1.6346308950769972
2011-06-17,1.596374202428735,1.5714491039305736,1.596374202428735,1.659802631474972,1.5739460474563975,1.6501694849942308,1.622366815887527
2011-06-20,1.5906496144970286,1.5666709752894858,1.5906496144970286,1.654339375196104,1.5692773312124793,1.6424593274513044,1.6151991060551059
2011-06-21,1.611428033072666,1.5875173592044733,1.611428033072666,1.6785068958028324,1.5903240840765267,1.6635953368835021,1.6367505784034329
2011-06-22,1.6119229838524494,1.5874769132487898,1.6119229838524494,1.6745004683990685,1.5899581583792184,1.662441759128575,1.6351616687356434
2011-06-23,1.6128074910182226,1.585802971105706,1.6128074910182226,1.6764980420818354,1.588574714546864,1.683034751223895,1.65702092456855
2011-06-24,1.6296702701730568,1.6003732460482931,1.6296702701730568,1.6890048970460496,1.6026238412815357,1.7160762189566752,1.6868204579909472
2011-06-27,1.6360079974165112,1.6061641835853344,1.6360079974165112,1.6990516910959632,1.6088663097689098,1.722950319127699,1.6931037411713887
2011-06-28,1.6457242462338055,1.616232787523423,1.6457242462338055,1.7105415514945144,1.6191623090634486,1.7285592418432976,1.6992190639268232
2011-06-29,1.6432401247048734,1.6163041640755935,1.6432401247048734,1.7105706190336292,1.6193167036990168,1.7114058370435734,1.6826773103928525
2011-06-30,1.669027012175377,1.6412738052163476,1.669027012175377,1.736274541200176,1.644257117934444,1.7365835415089326,1.7081399460123559
2011-07-01,1.678215254847244,1.6512348315244505,1.678215254847244,1.7488822299433218,1.6545712597579643,1.7427846456304776,1.7128884000268305
2011-07-04,1.6997651162353602,1.6696483375123545,1.6997651162353602,1.76723109212665,1.6726704612536085,1.7765828133009043,1.7480046012559267
2011-07-05,1.6993996355810275,1.6691106042817683,1.6993996355810275,1.7693061125261818,1.6722795197846154,1.7770638277236113,1.7485736554309173
2011-07-06,1.692921847228553,1.662856309439474,1.692921847228553,1.7664198801637128,1.6663677883666554,1.7708379748095333,1.74297507524864
2011-07-07,1.6975611589385688,1.6689425173619759,1.6975611589385688,1.774747194489085,1.672740301443763,1.7698607499858687,1.7402763087065487
2011-07-08,1.694664726678676,1.6650731497185425,1.694664726678676,1.7698663532632608,1.6686007875560263,1.7715126115777817,1.7432162960915507
2011-07-11,1.6754564393572096,1.6434651806070555,1.6754564393572096,1.74936906676528,1.6469805223684717,1.764830269573711,1.739724207522319
2011-07-12,1.649021539413687,1.6185263705471422,1.649021539413687,1.7255127050504606,1.6224788380204445,1.7337386343596348,1.7090287598093055
2011-07-13,1.6693533734732324,1.6369570376030451,1.6693533734732324,1.744308885737652,1.6407733171007848,1.7589008858237385,1.7349571838706472
2011-07-14,1.6644994280520826,1.6307196979394418,1.6644994280520826,1.7386833534064927,1.6344094131720175,1.759303883641466,1.7367667587838709
2011-07-15,1.668504336882514,1.6344525669912233,1.668504336882514,1.7450666316344627,1.6383824625275378,1.7657223283568007,1.7436107873815763
2011-07-18,1.6553400892425312,1.6203644626753873,1.6553400892425312,1.730857096181905,1.6242177617163398,1.7584846875240951,1.7367437693421024
2011-07-19,1.6615586791864108,1.6293785260992417,1.6615586791864108,1.7420144158110202,1.633566481484084,1.7526774584342886,1.7289206360482914
2011-07-20,1.6670526814066782,1.6350950838479592,1.6670526814066782,1.7460766773028242,1.6391596379773195,1.7533820123075792,1.7289106389093236
2011-07-21,1.6680339662020822,1.638719515846094,1.6680339662020822,1.7490064900783702,1.6429987129890102,1.7421519155530885,1.7154588960007815
2011-07-22,1.680588719818297,1.6513746027567513,1.680588719818297,1.7618193879236683,1.6554742177166895,1.7511743188117077,1.7234538782794424
2011-07-25,1.6560707503333414,1.6312974733943733,1.6560707503333414,1.7381887233097262,1.6353566142503861,1.706752698020463,1.6784135401583202
2011-07-26,1.659232709852501,1.6339275997053495,1.659232709852501,1.7406573686295268,1.6377793804005343,1.7118893068766887,1.6838345694497818
2011-07-27,1.6511418909265478,1.6224413172596786,1.6511418909265478,1.7283099909577897,1.625962261030346,1.7145267110462845,1.6891992925165724
2011-07-28,1.6446341925746615,1.616686977279557,1.6446341925746615,1.7228875178214447,1.6202404056841977,1.7061874341656988,1.6798494297259594
2011-07-29,1.6341397755173315,1.6063223590371944,1.6341397755173315,1.711787847570421,1.6097821182526295,1.698760784512095,1.6749879755824624
2011-08-01,1.6287368889547413,1.5998388051073176,1.6287368889547413,1.7056146919858544,1.6031291049458338,1.7004330419791196,1.6769742559887428
2011-08-02,1.6072180100112885,1.5770597649332274,1.6072180100112885,1.6802631401714527,1.5800525175101952,1.6830357337442785,1.6617617964236917
2011-08-03,1.5911914275026344,1.5603832741215378,1.5911914275026344,1.6689934920822878,1.5639047165075295,1.6769415207525906,1.6585302255955208
2011-08-04,1.5606984658460936,1.5252380625167732,1.5606984658460936,1.6297807040811052,1.5279687885694124,1.6639392029403635,1.6520351424672295
2011-08-05,1.5262165282252906,1.492067706223154,1.5262165282252906,1.5969788032101666,1.495340578104261,1.6278982113593778,1.6145871673262637
2011-08-08,1.4616289553862678,1.4272649114564473,1.4616289553862678,1.5201422873505643,1.4294666903230573,1.5652513685318155,1.5557093877692525
2011-08-09,1.4641296512668753,1.4326787647214574,1.4641296512668753,1.5343637306488487,1.436402069337213,1.5709866225591873,1.5583032268713652
2011-08-10,1.452668950893814,1.416125600539404,1.452668950893814,1.5150693737401952,1.4189662398083895,1.5731297061664111,1.5670442387512133
2011-08-11,1.475788807053523,1.4409932286261908,1.475788807053523,1.5469876702202536,1.4447194749486838,1.6002142109000002,1.591956551705174
2011-08-12,1.4930230808591534,1.4590786435355143,1.4930230808591534,1.5667923515138624,1.4629774014465957,1.6091111703393597,1.5981571832131531
2011-08-15,1.5196175169055592,1.4851782439118204,1.5196175169055592,1.5939027759264874,1.4889633154949327,1.635921283894221,1.624649998413127
2011-08-16,1.511442496863904,1.4773429767215294,1.511442496863904,1.5834795620034567,1.480911604252068,1.6257288245748776,1.6142006828793085
2011-08-17,1.5083087794722552,1.4745433781198791,1.5083087794722552,1.5804294055562147,1.4780724937353245,1.619670399757904,1.609021833261795
2011-08-18,1.4668778338638178,1.4307268518136282,1.4668778338638178,1.5313044327553957,1.4336637017916458,1.581904502255727,1.5761549464669278
2011-08-19,1.4339649235335155,1.3979682016354897,1.4339649235335155,1.4996976073999992,1.4010927384455159,1.5605759273999287,1.5567348681146016
2011-08-22,1.4314743575070212,1.3971904811476952,1.4314743575070212,1.5002949291151644,1.4003819401976365,1.549979207282195,1.5448814348727362
2011-08-23,1.4599513120718144,1.4259665899934661,1.4599513120718144,1.5341748184726771,1.4295435544611623,1.578918558505543,1.571887939485524
2011-08-24,1.4621728718809506,1.4298890345477553,1.4621728718809506,1.5400180434942066,1.4339586066242689,1.574688663769735,1.5657179586883103
2011-08-25,1.4734212709753614,1.435832960934916,1.4734212709753614,1.5419819736602758,1.4391928262184235,1.6100799178053526,1.6070906001789387
2011-08-26,1.474475275504116,1.4378354422890443,1.474475275504116,1.5495707794950748,1.4417574960272697,1.6114616204948384,1.6077571463838192
2011-08-29,1.4836141483428638,1.4508116456201716,1.4836141483428638,1.5668236672275222,1.4552478737330579,1.5997421742172642,1.5906238661593186
2011-08-30,1.4911086597495722,1.459722614128487,1.4911086597495722,1.5732982563188431,1.4639132629440506,1.6021947643153434,1.5912386612906948
2011-08-31,1.5081373739696489,1.477770358447871,1.5081373739696489,1.5874350419648868,1.481668674189949,1.6105229055996375,1.5979094792661348
2011-09-01,1.502209525513954,1.4717850728455442,1.502209525513954,1.5787355849466869,1.4753842698530615,1.6038463865262758,1.5931800104803093
2011-09-02,1.4708615667895235,1.439414976222536,1.4708615667895235,1.5448282552108548,1.4428410815779984,1.5803328147995437,1.5722149778634253
2011-09-05,1.4385734716607306,1.4083207712043249,1.4385734716607306,1.51582668462683,1.41221222262722,1.5470828276032789,1.5392110084631583
2011-09-06,1.4263697428826014,1.3973246519367344,1.4263697428826014,1.5053775630683799,1.401082319676904,1.5385493016098273,1.5297050624981967
2011-09-07,1.4638594504219566,1.4349893830291507,1.4638594504219566,1.5464829880118225,1.4390287000964554,1.573173515821842,1.5630627661438625
2011-09-08,1.4566110454025412,1.428322296235769,1.4566110454025412,1.5372787930590366,1.4322201194459319,1.5626009599378003,1.5513804978826322
2011-09-09,1.4344608909982104,1.404090715515212,1.4344608909982104,1.510519977313342,1.4075501766344545,1.552546852558884,1.5442288419721135
2011-09-12,1.4147396077510421,1.384117743156863,1.4147396077510421,1.4956305636856497,1.388291713912308,1.5457439964468511,1.5391582375554431
2011-09-13,1.4151250660456889,1.3870681346984015,1.4151250660456889,1.4984268637967715,1.3913930318024401,1.5364192919139255,1.5270518770831072
