code,trade_date,ts_code,name,vol,ratio,exchange
72659,2021-11-04,002659.SZ,凱文教育,212527,0.03,SZ
72658,2021-11-04,002658.SZ,雪迪龍,11637,0.0,SZ
72657,2021-11-04,002657.SZ,中科金財,6359,0.0,SZ
72656,2021-11-04,002656.SZ,ST摩登,81,0.0,SZ
72654,2021-11-04,002654.SZ,萬潤科技,12000,0.0,SZ
257,2021-11-04,00257.HK,光大環境,744965454,12.12,HK
72675,2021-11-04,002675.SZ,東誠藥業,20187004,2.51,SZ
72677,2021-11-04,002677.SZ,浙江美大,12365999,1.91,SZ
72678,2021-11-04,002678.SZ,珠江鋼琴,427208,0.03,SZ
72681,2021-11-04,002681.SZ,奮達科技,100283,0.0,SZ
72717,2021-11-04,002717.SZ,嶺南股份,3120451,0.18,SZ
72716,2021-11-04,002716.SZ,金貴銀業,279977,0.01,SZ
72714,2021-11-04,002714.SZ,牧原股份,128846796,2.44,SZ
72709,2021-11-04,002709.SZ,天賜材料,58375907,6.11,SZ
72707,2021-11-04,002707.SZ,眾信旅遊,694483,0.07,SZ
72706,2021-11-04,002706.SZ,良信股份,66723465,6.54,SZ
72705,2021-11-04,002705.SZ,新寶股份,12752077,1.54,SZ
72831,2021-11-04,002831.SZ,裕同科技,68524085,7.36,SZ
72703,2021-11-04,002703.SZ,浙江世寶,387669,0.06,SZ
72699,2021-11-04,002699.SZ,美盛文化,12549119,1.37,SZ
72698,2021-11-04,002698.SZ,博實股份,14722168,1.43,SZ
72697,2021-11-04,002697.SZ,紅旗連鎖,23232042,1.7,SZ
72695,2021-11-04,002695.SZ,煌上煌,3327213,0.64,SZ
72690,2021-11-04,002690.SZ,美亞光電,98290275,14.53,SZ
72685,2021-11-04,002685.SZ,華東重機,23125,0.0,SZ
72683,2021-11-04,002683.SZ,宏大爆破,11897904,1.58,SZ
72701,2021-11-04,002701.SZ,奧瑞金,82144283,3.35,SZ
72832,2021-11-04,002832.SZ,比音勒芬,17478024,3.17,SZ
72833,2021-11-04,002833.SZ,弘亞數控,16395140,5.41,SZ
72837,2021-11-04,002837.SZ,英維克,1918917,0.57,SZ
72979,2021-11-04,002979.SZ,雷賽智能,2728916,0.9,SZ
72978,2021-11-04,002978.SZ,安寧股份,1590143,0.39,SZ
72977,2021-11-04,002977.SZ,天箭科技,559236,0.78,SZ
72975,2021-11-04,002975.SZ,博傑股份,1161974,0.83,SZ
72973,2021-11-04,002973.SZ,僑銀股份,391647,0.09,SZ
72970,2021-11-04,002970.SZ,銳明技術,4871622,2.81,SZ
72969,2021-11-04,002969.SZ,嘉美包裝,61021,0.0,SZ
72967,2021-11-04,002967.SZ,廣電計量,17685405,3.07,SZ
72966,2021-11-04,002966.SZ,蘇州銀行,24109800,0.72,SZ
72962,2021-11-04,002962.SZ,五方光電,2427,0.0,SZ
72961,2021-11-04,002961.SZ,瑞達期貨,2302015,0.51,SZ
72960,2021-11-04,002960.SZ,青鳥消防,19044330,5.46,SZ
72959,2021-11-04,002959.SZ,小熊電器,977932,0.62,SZ
72958,2021-11-04,002958.SZ,青農商行,43158844,0.77,SZ
72957,2021-11-04,002957.SZ,科瑞技術,833697,0.2,SZ
72980,2021-11-04,002980.SZ,華盛昌,134244,0.1,SZ
72982,2021-11-04,002982.SZ,湘佳股份,223651,0.21,SZ
72984,2021-11-04,002984.SZ,森麒麟,5171625,0.79,SZ
72985,2021-11-04,002985.SZ,北摩高科,2547759,0.99,SZ
77009,2021-11-04,300009.SZ,安科生物,29126246,1.77,SZ
77008,2021-11-04,300008.SZ,天海防務,3150373,0.18,SZ
77006,2021-11-04,300006.SZ,萊美藥業,11685534,1.1,SZ
77005,2021-11-04,300005.SZ,探路者,9,0.0,SZ
77003,2021-11-04,300003.SZ,樂普醫療,107059786,5.93,SZ
77002,2021-11-04,300002.SZ,神州泰岳,16544288,0.84,SZ
77001,2021-11-04,300001.SZ,特銳德,53293596,5.12,SZ
72955,2021-11-04,002955.SZ,鴻合科技,73068,0.03,SZ
73816,2021-11-04,003816.SZ,中國廣核,203257661,0.51,SZ
73012,2021-11-04,003012.SZ,東鵬控股,2226464,0.18,SZ
73009,2021-11-04,003009.SZ,中天火箭,86853,0.05,SZ
73006,2021-11-04,003006.SZ,百亞股份,1764490,0.41,SZ
72993,2021-11-04,002993.SZ,奧海科技,103922,0.04,SZ
72991,2021-11-04,002991.SZ,甘源食品,116753,0.12,SZ
72990,2021-11-04,002990.SZ,盛視科技,386121,0.15,SZ
72987,2021-11-04,002987.SZ,京北方,343739,0.15,SZ
73013,2021-11-04,003013.SZ,地鐵設計,563544,0.14,SZ
77288,2021-11-04,300288.SZ,朗瑪信息,246306,0.07,SZ
72951,2021-11-04,002951.SZ,金時科技,2558,0.0,SZ
72948,2021-11-04,002948.SZ,青島銀行,10858177,0.39,SZ
72906,2021-11-04,002906.SZ,華陽集團,6093422,1.28,SZ
72901,2021-11-04,002901.SZ,大博醫療,1021645,0.25,SZ
72891,2021-11-04,002891.SZ,中寵股份,13448102,4.57,SZ
72880,2021-11-04,002880.SZ,衛光生物,395092,0.17,SZ
72879,2021-11-04,002879.SZ,長纜科技,1075,0.0,SZ
72869,2021-11-04,002869.SZ,金溢科技,79445,0.04,SZ
72867,2021-11-04,002867.SZ,周大生,32206774,2.93,SZ
72859,2021-11-04,002859.SZ,潔美科技,5842430,1.42,SZ
72851,2021-11-04,002851.SZ,麥格米特,45640496,9.17,SZ
72850,2021-11-04,002850.SZ,科達利,2625203,1.12,SZ
72847,2021-11-04,002847.SZ,鹽津鋪子,595136,0.46,SZ
72845,2021-11-04,002845.SZ,同興達,771311,0.32,SZ
72841,2021-11-04,002841.SZ,視源股份,15179406,2.27,SZ
72839,2021-11-04,002839.SZ,張家港行,55739404,3.08,SZ
72838,2021-11-04,002838.SZ,道恩股份,1241919,0.3,SZ
72907,2021-11-04,002907.SZ,華森製藥,146259,0.03,SZ
72910,2021-11-04,002910.SZ,莊園牧場,4967173,2.51,SZ
72911,2021-11-04,002911.SZ,佛燃能源,2721033,0.28,SZ
72912,2021-11-04,002912.SZ,中新賽克,1401440,0.8,SZ
72947,2021-11-04,002947.SZ,恆銘達,175466,0.09,SZ
72946,2021-11-04,002946.SZ,新乳業,5118540,0.59,SZ
72945,2021-11-04,002945.SZ,華林證券,2893626,0.1,SZ
72941,2021-11-04,002941.SZ,新疆交通,2643497,0.4,SZ
72939,2021-11-04,002939.SZ,長城證券,33116972,1.06,SZ
72938,2021-11-04,002938.SZ,鵬鼎控股,32129951,1.38,SZ
72936,2021-11-04,002936.SZ,鄭州銀行,26170279,0.44,SZ
72950,2021-11-04,002950.SZ,奧美醫療,721602,0.11,SZ
72930,2021-11-04,002930.SZ,宏川智慧,56456311,12.63,SZ
72928,2021-11-04,002928.SZ,華夏航空,9634771,0.95,SZ
72926,2021-11-04,002926.SZ,華西證券,34677630,1.32,SZ
72925,2021-11-04,002925.SZ,盈趣科技,6746699,0.86,SZ
72920,2021-11-04,002920.SZ,德賽西威,18826851,3.42,SZ
72918,2021-11-04,002918.SZ,蒙娜麗莎,6888687,1.66,SZ
72916,2021-11-04,002916.SZ,深南電路,16683475,3.4,SZ
72913,2021-11-04,002913.SZ,奧士康,915474,0.57,SZ
72929,2021-11-04,002929.SZ,潤建股份,372498,0.16,SZ
77291,2021-11-04,300291.SZ,華錄百納,148,0.0,SZ
72653,2021-11-04,002653.SZ,海思科,3887608,0.36,SZ
77294,2021-11-04,300294.SZ,博雅生物,8530444,1.96,SZ
77773,2021-11-04,300773.SZ,拉卡拉,9831038,1.22,SZ
77771,2021-11-04,300771.SZ,智萊科技,2408,0.0,SZ
77770,2021-11-04,300770.SZ,新媒股份,1458717,0.63,SZ
77768,2021-11-04,300768.SZ,迪普科技,3126453,0.72,SZ
77767,2021-11-04,300767.SZ,震安科技,9100787,4.5,SZ
77766,2021-11-04,300766.SZ,每日互動,4729617,1.18,SZ
77765,2021-11-04,300765.SZ,新諾威,553121,0.1,SZ
77763,2021-11-04,300763.SZ,錦浪科技,5763002,2.32,SZ
77762,2021-11-04,300762.SZ,上海瀚訊,702387,0.17,SZ
77761,2021-11-04,300761.SZ,立華股份,684616,0.16,SZ
77760,2021-11-04,300760.SZ,邁瑞醫療,105568266,8.68,SZ
77759,2021-11-04,300759.SZ,康龍化成,41500836,6.28,SZ
77755,2021-11-04,300755.SZ,華致酒行,9172411,2.2,SZ
77751,2021-11-04,300751.SZ,邁為股份,7050432,6.83,SZ
77750,2021-11-04,300750.SZ,寧德時代,181128357,7.77,SZ
77775,2021-11-04,300775.SZ,三角防務,5936021,1.19,SZ
77748,2021-11-04,300748.SZ,金力永磁,34683946,4.9,SZ
77776,2021-11-04,300776.SZ,帝爾激光,1350353,1.27,SZ
77782,2021-11-04,300782.SZ,卓勝微,18016008,5.4,SZ
77846,2021-11-04,300846.SZ,首都在線,536761,0.13,SZ
77841,2021-11-04,300841.SZ,康華生物,240638,0.26,SZ
77832,2021-11-04,300832.SZ,新產業,5740683,0.72,SZ
77829,2021-11-04,300829.SZ,金丹科技,666190,0.36,SZ
77821,2021-11-04,300821.SZ,東岳矽材,8776044,0.73,SZ
77815,2021-11-04,300815.SZ,玉禾田,661460,0.23,SZ
77805,2021-11-04,300805.SZ,電聲股份,621265,0.14,SZ
77803,2021-11-04,300803.SZ,指南針,1467239,0.36,SZ
77799,2021-11-04,300799.SZ,左江科技,22271,0.02,SZ
77793,2021-11-04,300793.SZ,佳禾智能,78719,0.02,SZ
77792,2021-11-04,300792.SZ,壹網壹創,943771,0.39,SZ
77791,2021-11-04,300791.SZ,仙樂健康,843037,0.46,SZ
77788,2021-11-04,300788.SZ,中信出版,607179,0.31,SZ
77785,2021-11-04,300785.SZ,值得買,234890,0.26,SZ
77783,2021-11-04,300783.SZ,三只松鼠,4205513,1.04,SZ
77777,2021-11-04,300777.SZ,中簡科技,3091065,0.77,SZ
77747,2021-11-04,300747.SZ,銳科激光,21493698,4.92,SZ
77745,2021-11-04,300745.SZ,欣銳科技,65,0.0,SZ
77741,2021-11-04,300741.SZ,華寶股份,995261,0.16,SZ
77679,2021-11-04,300679.SZ,電連技術,3551276,0.84,SZ
77677,2021-11-04,300677.SZ,英科醫療,14539184,2.64,SZ
77676,2021-11-04,300676.SZ,華大基因,15358738,3.71,SZ
77674,2021-11-04,300674.SZ,宇信科技,3570117,0.53,SZ
77673,2021-11-04,300673.SZ,佩蒂股份,408506,0.16,SZ
77672,2021-11-04,300672.SZ,國科微,3167114,1.75,SZ
77666,2021-11-04,300666.SZ,江豐電子,1703289,0.75,SZ
77664,2021-11-04,300664.SZ,鵬鷂環保,2785,0.0,SZ
77663,2021-11-04,300663.SZ,科藍軟件,961812,0.2,SZ
77662,2021-11-04,300662.SZ,科銳國際,8632908,4.38,SZ
77661,2021-11-04,300661.SZ,聖邦股份,14000802,5.94,SZ
77659,2021-11-04,300659.SZ,中孚信息,2171616,0.95,SZ
77657,2021-11-04,300657.SZ,弘信電子,3046,0.0,SZ
77655,2021-11-04,300655.SZ,晶瑞股份,5788914,1.69,SZ
77653,2021-11-04,300653.SZ,正海生物,283848,0.23,SZ
77682,2021-11-04,300682.SZ,朗新科技,71649712,6.87,SZ
77684,2021-11-04,300684.SZ,中石科技,602292,0.21,SZ
77685,2021-11-04,300685.SZ,艾德生物,30849748,13.91,SZ
77696,2021-11-04,300696.SZ,愛樂達,559047,0.22,SZ
77740,2021-11-04,300740.SZ,水羊股份,2846214,0.69,SZ
77739,2021-11-04,300739.SZ,明陽電路,26698,0.0,SZ
77738,2021-11-04,300738.SZ,奧飛數據,1171169,0.3,SZ
77737,2021-11-04,300737.SZ,科順股份,101332699,8.8,SZ
77735,2021-11-04,300735.SZ,光弘科技,8739194,1.12,SZ
77726,2021-11-04,300726.SZ,宏達電子,1700594,0.42,SZ
77725,2021-11-04,300725.SZ,藥石科技,4468764,2.23,SZ
77850,2021-11-04,300850.SZ,新強聯,1946938,1.0,SZ
77724,2021-11-04,300724.SZ,捷佳偉創,18670114,5.36,SZ
77722,2021-11-04,300722.SZ,新余國科,120415,0.06,SZ
77715,2021-11-04,300715.SZ,凱倫股份,171323,0.04,SZ
77709,2021-11-04,300709.SZ,精研科技,47950,0.03,SZ
77708,2021-11-04,300708.SZ,聚燦光電,86,0.0,SZ
77706,2021-11-04,300706.SZ,阿石創,27,0.0,SZ
77702,2021-11-04,300702.SZ,天宇股份,3157980,0.9,SZ
77699,2021-11-04,300699.SZ,光威複材,20791725,4.01,SZ
77723,2021-11-04,300723.SZ,一品紅,690866,0.23,SZ
77855,2021-11-04,300855.SZ,圖南股份,340982,0.17,SZ
77860,2021-11-04,300860.SZ,鋒尚文化,480255,0.35,SZ
77861,2021-11-04,300861.SZ,美暢股份,1812848,0.45,SZ
148,2021-11-04,00148.HK,建滔集團,12441500,1.11,HK
144,2021-11-04,00144.HK,招商局港口,78842061,2.1,HK
142,2021-11-04,00142.HK,第一太平,15554000,0.35,HK
136,2021-11-04,00136.HK,恆騰網絡,886526300,9.59,HK
135,2021-11-04,00135.HK,昆侖能源,47751000,0.55,HK
127,2021-11-04,00127.HK,華人置業,1156500,0.06,HK
123,2021-11-04,00123.HK,越秀地產,49232200,1.58,HK
120,2021-11-04,00120.HK,COSMOPOLINT'L,200000,0.0,HK
119,2021-11-04,00119.HK,保利置業集團,483732781,13.02,HK
116,2021-11-04,00116.HK,周生生,23166000,3.41,HK
109,2021-11-04,00109.HK,天成國際,44440000,0.62,HK
107,2021-11-04,00107.HK,四川成渝高速公路,244806000,27.33,HK
101,2021-11-04,00101.HK,恆隆地產,89409949,1.97,HK
95,2021-11-04,00095.HK,綠景中國地產,165324000,3.24,HK
87,2021-11-04,00087.HK,太古股份公司B,24755000,0.82,HK
151,2021-11-04,00151.HK,中國旺旺,9055871,0.07,HK
152,2021-11-04,00152.HK,深圳國際,75666059,3.33,HK
163,2021-11-04,00163.HK,英皇國際,10216000,0.27,HK
165,2021-11-04,00165.HK,中國光大控股,211986955,12.57,HK
77292,2021-11-04,300292.SZ,吳通控股,2848,0.0,SZ
245,2021-11-04,00245.HK,中薇金融,23490000,0.06,HK
242,2021-11-04,00242.HK,信德集團,104846000,3.46,HK
241,2021-11-04,00241.HK,阿里健康,251730021,1.85,HK
220,2021-11-04,00220.HK,統一企業中國,7011000,0.15,HK
215,2021-11-04,00215.HK,和記電訊香港,5956000,0.12,HK
207,2021-11-04,00207.HK,大悅城地產,4084000,0.02,HK
86,2021-11-04,00086.HK,新鴻基公司,14598000,0.73,HK
200,2021-11-04,00200.HK,新濠國際發展,6804000,0.44,HK
187,2021-11-04,00187.HK,京城機電股份,20250000,20.24,HK
179,2021-11-04,00179.HK,德昌電機控股,1025507,0.11,HK
178,2021-11-04,00178.HK,莎莎國際,5471268,0.16,HK
177,2021-11-04,00177.HK,江蘇寧滬高速公路,134446818,10.99,HK
175,2021-11-04,00175.HK,吉利汽車,1716626503,17.47,HK
173,2021-11-04,00173.HK,嘉華國際,31889910,1.01,HK
168,2021-11-04,00168.HK,青島啤酒股份,127211401,19.41,HK
189,2021-11-04,00189.HK,東岳集團,623738921,27.63,HK
77639,2021-11-04,300639.SZ,凱普生物,8431654,2.86,SZ
83,2021-11-04,00083.HK,信和置業,4063976,0.04,HK
78,2021-11-04,00078.HK,REGALINT'L,12000,0.0,HK
5,2021-11-04,00005.HK,匯豐控股,1919406565,9.24,HK
4,2021-11-04,00004.HK,九龍倉集團,4501450,0.14,HK
3,2021-11-04,00003.HK,香港中華煤氣,32996716,0.17,HK
2,2021-11-04,00002.HK,中電控股,3999492,0.15,HK
1,2021-11-04,00001.HK,長和,28502895,0.73,HK
78039,2021-11-04,301039.SZ,中集車輛,629212,0.04,SZ
77999,2021-11-04,300999.SZ,金龍魚,15615544,0.28,SZ
77900,2021-11-04,300900.SZ,廣聯航空,1007916,0.47,SZ
77896,2021-11-04,300896.SZ,愛美客,3886562,1.79,SZ
77891,2021-11-04,300891.SZ,惠雲鈦業,494942,0.12,SZ
77888,2021-11-04,300888.SZ,穩健醫療,1321282,0.3,SZ
77872,2021-11-04,300872.SZ,天陽科技,276836,0.12,SZ
77869,2021-11-04,300869.SZ,康泰醫學,1372146,0.34,SZ
77867,2021-11-04,300867.SZ,聖元環保,589643,0.21,SZ
77866,2021-11-04,300866.SZ,安克創新,943106,0.23,SZ
6,2021-11-04,00006.HK,電能實業,4756922,0.21,HK
8,2021-11-04,00008.HK,電訊盈科,5492866,0.06,HK
10,2021-11-04,00010.HK,恆隆集團,35923000,2.62,HK
11,2021-11-04,00011.HK,恆生銀行,3899697,0.19,HK
69,2021-11-04,00069.HK,香格里拉(亞洲),18664000,0.51,HK
66,2021-11-04,00066.HK,港鐵公司,6634759,0.09,HK
59,2021-11-04,00059.HK,天譽置業,164118000,1.94,HK
45,2021-11-04,00045.HK,大酒店,40013,0.0,HK
43,2021-11-04,00043.HK,卜蜂國際,2190000,0.0,HK
42,2021-11-04,00042.HK,東北電氣,14412000,5.58,HK
41,2021-11-04,00041.HK,鷹君,1101859,0.14,HK
81,2021-11-04,00081.HK,中國海外宏洋集團,293147820,8.55,HK
38,2021-11-04,00038.HK,第一拖拉機股份,130828100,33.37,HK
23,2021-11-04,00023.HK,東亞銀行,1322792,0.04,HK
19,2021-11-04,00019.HK,太古股份公司A,1700500,0.18,HK
17,2021-11-04,00017.HK,新世界發展,4328609,0.16,HK
16,2021-11-04,00016.HK,新鴻基地產,7175484,0.24,HK
14,2021-11-04,00014.HK,希慎興業,382000,0.02,HK
13,2021-11-04,00013.HK,和黃醫藥,286500,0.03,HK
12,2021-11-04,00012.HK,恆基地產,4030041,0.07,HK
35,2021-11-04,00035.HK,遠東發展,620013,0.02,HK
77638,2021-11-04,300638.SZ,廣和通,2982246,0.72,SZ
27,2021-11-04,00027.HK,銀河娛樂,36957807,0.84,HK
77633,2021-11-04,300633.SZ,開立醫療,13603486,3.38,SZ
77379,2021-11-04,300379.SZ,東方通,5182176,1.13,SZ
77378,2021-11-04,300378.SZ,鼎捷軟件,38,0.0,SZ
77377,2021-11-04,300377.SZ,贏時勝,4245251,0.56,SZ
77376,2021-11-04,300376.SZ,易事特,11182887,0.48,SZ
77373,2021-11-04,300373.SZ,揚傑科技,17411692,3.39,SZ
77369,2021-11-04,300369.SZ,綠盟科技,53799546,6.73,SZ
77368,2021-11-04,300368.SZ,匯金股份,422301,0.07,SZ
77367,2021-11-04,300367.SZ,ST網力,661,0.0,SZ
77366,2021-11-04,300366.SZ,創意信息,149488,0.02,SZ
77365,2021-11-04,300365.SZ,恆華科技,5466256,0.91,SZ
77364,2021-11-04,300364.SZ,中文在線,1077,0.0,SZ
77363,2021-11-04,300363.SZ,博騰股份,321430,0.05,SZ
77359,2021-11-04,300359.SZ,全通教育,214,0.0,SZ
77357,2021-11-04,300357.SZ,我武生物,11111737,2.12,SZ
77355,2021-11-04,300355.SZ,蒙草生態,2707092,0.16,SZ
77383,2021-11-04,300383.SZ,光環新網,81553166,5.28,SZ
77386,2021-11-04,300386.SZ,飛天誠信,1376244,0.32,SZ
77388,2021-11-04,300388.SZ,節能國禎,1170160,0.16,SZ
77390,2021-11-04,300390.SZ,天華超淨,7142736,1.22,SZ
77429,2021-11-04,300429.SZ,強力新材,3031410,0.58,SZ
77428,2021-11-04,300428.SZ,立中集團,2817069,0.45,SZ
77427,2021-11-04,300427.SZ,紅相股份,700010,0.19,SZ
77423,2021-11-04,300423.SZ,魯億通,2585669,0.51,SZ
77422,2021-11-04,300422.SZ,博世科,76,0.0,SZ
77418,2021-11-04,300418.SZ,昆侖萬維,36875253,3.11,SZ
77413,2021-11-04,300413.SZ,芒果超媒,52399490,2.8,SZ
77353,2021-11-04,300353.SZ,東土科技,105,0.0,SZ
77409,2021-11-04,300409.SZ,道氏技術,4648153,0.8,SZ
77406,2021-11-04,300406.SZ,九強生物,2987643,0.5,SZ
77401,2021-11-04,300401.SZ,花園生物,2930495,0.53,SZ
77398,2021-11-04,300398.SZ,飛凱材料,8231918,1.59,SZ
77397,2021-11-04,300397.SZ,天和防務,1198776,0.23,SZ
77396,2021-11-04,300396.SZ,迪瑞醫療,130371,0.04,SZ
77395,2021-11-04,300395.SZ,菲利華,2441278,0.72,SZ
77394,2021-11-04,300394.SZ,天孚通信,11406810,2.92,SZ
77408,2021-11-04,300408.SZ,三環集團,78115851,4.29,SZ
77432,2021-11-04,300432.SZ,富臨精工,5611854,0.75,SZ
77352,2021-11-04,300352.SZ,北信源,6431585,0.44,SZ
77348,2021-11-04,300348.SZ,長亮科技,4699511,0.65,SZ
77314,2021-11-04,300314.SZ,戴維醫療,182500,0.06,SZ
77311,2021-11-04,300311.SZ,任子行,3,0.0,SZ
77310,2021-11-04,300310.SZ,宜通世紀,61,0.0,SZ
77308,2021-11-04,300308.SZ,中際旭創,76022452,10.66,SZ
77307,2021-11-04,300307.SZ,慈星股份,33,0.0,SZ
77304,2021-11-04,300304.SZ,雲意電氣,132,0.0,SZ
77303,2021-11-04,300303.SZ,聚飛光電,9045003,0.67,SZ
77302,2021-11-04,300302.SZ,同有科技,21725,0.0,SZ
77300,2021-11-04,300300.SZ,海峽創新,789583,0.11,SZ
77299,2021-11-04,300299.SZ,富春股份,1902,0.0,SZ
77298,2021-11-04,300298.SZ,三諾生物,36823391,6.52,SZ
77297,2021-11-04,300297.SZ,藍盾股份,4780974,0.38,SZ
77634,2021-11-04,300634.SZ,彩訊股份,930296,0.2,SZ
77295,2021-11-04,300295.SZ,三六五網,33,0.0,SZ
77296,2021-11-04,300296.SZ,利亞德,33627716,1.32,SZ
77315,2021-11-04,300315.SZ,掌趣科技,42204321,1.53,SZ
77316,2021-11-04,300316.SZ,晶盛機電,70821715,5.5,SZ
77317,2021-11-04,300317.SZ,珈偉新能,1095,0.0,SZ
77318,2021-11-04,300318.SZ,博暉創新,1884546,0.23,SZ
77347,2021-11-04,300347.SZ,泰格醫藥,91609763,12.22,SZ
77346,2021-11-04,300346.SZ,南大光電,2420010,0.57,SZ
77343,2021-11-04,300343.SZ,聯創股份,44,0.0,SZ
77342,2021-11-04,300342.SZ,天銀機電,721,0.0,SZ
77340,2021-11-04,300340.SZ,科恆股份,150,0.0,SZ
77339,2021-11-04,300339.SZ,潤和軟件,3227056,0.4,SZ
77337,2021-11-04,300337.SZ,銀邦股份,130,0.0,SZ
77349,2021-11-04,300349.SZ,金卡智能,1556354,0.36,SZ
77336,2021-11-04,300336.SZ,新文化,165,0.0,SZ
77328,2021-11-04,300328.SZ,宜安科技,20775,0.0,SZ
77327,2021-11-04,300327.SZ,中穎電子,19733897,6.34,SZ
77326,2021-11-04,300326.SZ,凱利泰,16312531,2.26,SZ
77324,2021-11-04,300324.SZ,旋極信息,6103966,0.35,SZ
77323,2021-11-04,300323.SZ,華燦光電,945229,0.07,SZ
77322,2021-11-04,300322.SZ,碩貝德,279894,0.06,SZ
77319,2021-11-04,300319.SZ,麥捷科技,11574402,1.35,SZ
77335,2021-11-04,300335.SZ,迪森股份,135,0.0,SZ
77433,2021-11-04,300433.SZ,藍思科技,130267141,2.61,SZ
77332,2021-11-04,300332.SZ,天壕環境,102,0.0,SZ
77439,2021-11-04,300439.SZ,美康生物,347858,0.09,SZ
77573,2021-11-04,300573.SZ,興齊眼藥,755635,0.91,SZ
77572,2021-11-04,300572.SZ,安車檢測,1829223,0.79,SZ
77571,2021-11-04,300571.SZ,平治信息,70799,0.05,SZ
77570,2021-11-04,300570.SZ,太辰光,105078,0.04,SZ
77568,2021-11-04,300568.SZ,星源材質,54451183,7.08,SZ
77567,2021-11-04,300567.SZ,精測電子,12151949,4.36,SZ
77559,2021-11-04,300559.SZ,佳發教育,652978,0.16,SZ
77558,2021-11-04,300558.SZ,貝達藥業,15143452,3.64,SZ
77552,2021-11-04,300552.SZ,萬集科技,712319,0.35,SZ
77548,2021-11-04,300548.SZ,博創科技,71479,0.04,SZ
77531,2021-11-04,300531.SZ,優博訊,2694,0.0,SZ
77529,2021-11-04,300529.SZ,健帆生物,21103559,2.61,SZ
77527,2021-11-04,300527.SZ,中船應急,6505305,0.67,SZ
77526,2021-11-04,300526.SZ,中潛股份,31209,0.01,SZ
77525,2021-11-04,300525.SZ,博思軟件,1939098,0.48,SZ
77576,2021-11-04,300576.SZ,容大感光,248191,0.13,SZ
77577,2021-11-04,300577.SZ,開潤股份,4894492,2.04,SZ
77579,2021-11-04,300579.SZ,數字認證,385142,0.21,SZ
77590,2021-11-04,300590.SZ,移為通信,848921,0.27,SZ
77628,2021-11-04,300628.SZ,億聯網絡,14867546,1.64,SZ
77627,2021-11-04,300627.SZ,華測導航,2008416,0.53,SZ
77438,2021-11-04,300438.SZ,鵬輝能源,3308523,0.77,SZ
77630,2021-11-04,300630.SZ,普利製藥,4938928,1.13,SZ
77624,2021-11-04,300624.SZ,萬興科技,8353377,6.42,SZ
77623,2021-11-04,300623.SZ,捷捷微電,5690305,0.77,SZ
77618,2021-11-04,300618.SZ,寒銳鈷業,2383441,0.76,SZ
77523,2021-11-04,300523.SZ,辰安科技,1015553,0.43,SZ
77616,2021-11-04,300616.SZ,尚品宅配,1710654,0.86,SZ
77607,2021-11-04,300607.SZ,拓斯達,5619897,1.31,SZ
77604,2021-11-04,300604.SZ,長川科技,4001159,0.66,SZ
77603,2021-11-04,300603.SZ,立昂技術,2857,0.0,SZ
77602,2021-11-04,300602.SZ,飛榮達,2275257,0.44,SZ
77601,2021-11-04,300601.SZ,康泰生物,24667767,3.59,SZ
77598,2021-11-04,300598.SZ,誠邁科技,805648,0.5,SZ
77595,2021-11-04,300595.SZ,歐普康視,22308936,2.62,SZ
77613,2021-11-04,300613.SZ,富瀚微,2151226,1.78,SZ
77518,2021-11-04,300518.SZ,盛訊達,79,0.0,SZ
77596,2021-11-04,300596.SZ,利安隆,9458320,4.61,SZ
77511,2021-11-04,300511.SZ,雪榕生物,54,0.0,SZ
77470,2021-11-04,300470.SZ,中密控股,4572115,2.19,SZ
77468,2021-11-04,300468.SZ,四方精創,1815,0.0,SZ
77467,2021-11-04,300467.SZ,迅游科技,97459,0.04,SZ
77465,2021-11-04,300465.SZ,高偉達,2473,0.0,SZ
