,0
2025-06-12,1.4536311742419472
2025-06-13,1.454695648747
2025-06-16,1.4562603770837728
2025-06-17,1.4578540763452537
2025-06-18,1.4620210492596426
2025-06-19,1.463915698765154
2025-06-20,1.4633131844572673
2025-06-23,1.4645417711643947
2025-06-24,1.463476386578973
2025-06-25,1.4655060212603812
2025-06-26,1.4637580932486447
2025-06-27,1.4664972287544118
2025-06-30,1.4668172199221097
2025-07-01,1.4683503390961135
2025-07-02,1.4674188770999792
2025-07-03,1.4688866316587488
2025-07-04,1.4695616167318488
2025-07-07,1.46834638812716
2025-07-08,1.4700622278728728
2025-07-09,1.4704697344262132
2025-07-10,1.472327711652674
2025-07-11,1.4751103512090005
2025-07-14,1.4760518771667646
2025-07-15,1.472215130618652
2025-07-16,1.4701538871610529
2025-07-17,1.4700326929497927
2025-07-18,1.4722035661911221
2025-07-21,1.4717459717120185
2025-07-22,1.47435546867319
2025-07-23,1.4751132753057563
2025-07-24,1.4757674883586382
2025-07-25,1.474487625737297
2025-07-28,1.4761311543697162
2025-07-29,1.476414632761821
2025-07-30,1.4769081608546557
2025-07-31,1.473462590271067
2025-08-01,1.4766229453165662
