trade_date,code,close,open,high,low,volume,sec_name
2021-02-03,801730.SI,9149.06,9235.25,9368.26,9128.75,3801540000.0,电力设备(申万)
2021-02-03,801200.SI,2991.91,3013.11,3013.63,2969.09,1115670000.0,商贸零售(申万)
2021-02-03,801030.SI,4094.28,4103.65,4153.47,4085.41,6170830000.0,基础化工(申万)
2021-02-03,801180.SI,3564.23,3603.2,3603.39,3551.29,1854630000.0,房地产(申万)
2021-02-03,801750.SI,4854.61,4987.06,4988.07,4854.17,2443580000.0,计算机(申万)
2021-02-03,801010.SI,4150.13,4022.77,4184.15,4001.29,1861200000.0,农林牧渔(申万)
2021-02-03,801140.SI,2789.52,2766.83,2809.53,2758.5,1684560000.0,轻工制造(申万)
2021-02-03,801710.SI,8061.71,8131.81,8155.8,8056.42,695417000.0,建筑材料(申万)
2021-02-03,801050.SI,4409.7,4365.9,4506.56,4350.66,5272600000.0,有色金属(申万)
2021-02-03,801160.SI,1875.25,1903.45,1903.52,1874.64,2786360000.0,公用事业(申万)
2021-02-03,801770.SI,1935.77,1977.71,1978.17,1935.41,952575000.0,通信(申万)
2021-02-03,801780.SI,4050.86,3983.08,4081.53,3957.26,2837270000.0,银行(申万)
2021-02-03,801890.SI,1591.58,1603.56,1610.22,1590.35,3472190000.0,机械设备(申万)
2021-02-04,801130.SI,1613.88,1633.24,1638.44,1598.06,679582000.0,纺织服饰(申万)
2021-02-04,801720.SI,1803.71,1833.9,1833.95,1790.92,1568920000.0,建筑装饰(申万)
2021-02-04,801150.SI,12373.8,12460.0,12608.9,12231.9,2669820000.0,医药生物(申万)
2021-02-04,801110.SI,10013.7,9985.25,10058.8,9921.3,864975000.0,家用电器(申万)
2021-02-04,801080.SI,4692.41,4690.55,4722.29,4563.02,6155920000.0,电子(申万)
2021-02-04,801760.SI,705.93,727.4,727.43,699.18,3137870000.0,传媒(申万)
2021-02-04,801740.SI,1533.37,1546.63,1575.26,1515.14,956247000.0,国防军工(申万)
2021-02-04,801210.SI,13525.9,13742.1,13916.9,13297.1,235134000.0,社会服务(申万)
2021-02-04,801040.SI,2274.04,2294.2,2294.2,2253.14,1579420000.0,钢铁(申万)
2021-02-04,801170.SI,2274.43,2292.75,2300.47,2258.48,1909410000.0,交通运输(申万)
2021-02-04,801230.SI,2325.12,2306.32,2342.62,2286.48,433954000.0,综合(申万)
2021-02-04,801020.SI,2342.22,2339.04,2361.77,2302.96,1869900000.0,采掘(申万)(退市)
2021-02-04,801790.SI,2067.69,2074.9,2092.06,2045.05,3018370000.0,非银金融(申万)
2021-02-04,801880.SI,6008.38,6012.13,6045.88,5938.87,3043930000.0,汽车(申万)
2021-02-04,801120.SI,30786.4,30052.7,30987.2,30052.7,1218260000.0,食品饮料(申万)
2021-02-04,801730.SI,9126.64,9105.72,9259.7,8981.37,3764660000.0,电力设备(申万)
2021-02-04,801200.SI,2936.83,2989.59,2990.39,2911.31,1100120000.0,商贸零售(申万)
2021-02-04,801030.SI,4071.66,4087.67,4143.76,4021.89,6062870000.0,基础化工(申万)
2021-02-04,801180.SI,3524.01,3556.29,3559.59,3507.54,2171460000.0,房地产(申万)
2021-02-04,801750.SI,4743.79,4854.19,4854.21,4672.1,2568070000.0,计算机(申万)
2021-02-04,801010.SI,4094.2,4125.47,4169.24,4046.37,1702200000.0,农林牧渔(申万)
2021-02-04,801140.SI,2774.72,2776.82,2794.12,2742.18,1681870000.0,轻工制造(申万)
2021-02-04,801710.SI,7997.36,8006.71,8031.86,7884.06,776754000.0,建筑材料(申万)
2021-02-04,801050.SI,4223.77,4377.58,4378.82,4172.64,5146980000.0,有色金属(申万)
2021-02-04,801160.SI,1847.33,1868.65,1868.65,1836.11,2792820000.0,公用事业(申万)
2021-02-04,801770.SI,1897.98,1923.88,1923.88,1865.39,1054230000.0,通信(申万)
2021-02-04,801780.SI,4066.62,4025.36,4127.13,4021.21,3085770000.0,银行(申万)
2021-02-04,801890.SI,1560.75,1580.88,1582.55,1540.74,3354850000.0,机械设备(申万)
2021-02-05,801130.SI,1607.63,1614.48,1633.89,1604.68,627967000.0,纺织服饰(申万)
2021-02-05,801720.SI,1809.01,1805.16,1820.06,1804.94,1188580000.0,建筑装饰(申万)
2021-02-05,801150.SI,12597.4,12438.2,12753.2,12438.0,2501170000.0,医药生物(申万)
2021-02-05,801110.SI,10096.8,10033.8,10171.3,9968.93,855439000.0,家用电器(申万)
2021-02-05,801080.SI,4561.95,4694.8,4694.8,4561.95,5267480000.0,电子(申万)
2021-02-05,801760.SI,699.99,708.95,718.51,699.76,2719640000.0,传媒(申万)
2021-02-05,801740.SI,1509.3,1549.32,1558.59,1508.29,773439000.0,国防军工(申万)
2021-02-05,801210.SI,14132.0,13734.9,14332.6,13714.7,285409000.0,社会服务(申万)
2021-02-05,801040.SI,2250.81,2253.78,2268.17,2243.48,1160520000.0,钢铁(申万)
2021-02-05,801170.SI,2278.66,2272.3,2289.83,2272.22,1817210000.0,交通运输(申万)
2021-02-05,801230.SI,2305.18,2316.07,2334.42,2299.62,386853000.0,综合(申万)
2021-02-05,801020.SI,2289.41,2344.62,2357.33,2288.97,1806090000.0,采掘(申万)(退市)
2021-02-05,801790.SI,2063.48,2074.27,2084.63,2060.74,2440480000.0,非银金融(申万)
2021-02-05,801880.SI,5830.24,6018.39,6041.05,5826.9,2685900000.0,汽车(申万)
2021-02-05,801120.SI,30931.7,30876.3,31545.0,30649.6,1132240000.0,食品饮料(申万)
2021-02-05,801730.SI,9004.21,9215.76,9328.38,8992.83,3576080000.0,电力设备(申万)
2021-02-05,801200.SI,2919.31,2933.03,2966.49,2914.09,914635000.0,商贸零售(申万)
2021-02-05,801030.SI,3910.67,4087.77,4097.59,3910.67,5577950000.0,基础化工(申万)
2021-02-05,801180.SI,3592.35,3528.63,3627.33,3528.63,2352340000.0,房地产(申万)
2021-02-05,801750.SI,4638.9,4738.07,4757.21,4638.9,1972690000.0,计算机(申万)
2021-02-05,801010.SI,4081.81,4111.43,4271.09,4072.53,1580830000.0,农林牧渔(申万)
2021-02-05,801140.SI,2737.24,2782.07,2791.88,2735.48,1527740000.0,轻工制造(申万)
2021-02-05,801710.SI,7953.29,8010.75,8103.88,7949.57,765123000.0,建筑材料(申万)
2021-02-05,801050.SI,4036.74,4212.1,4250.59,4035.99,4541300000.0,有色金属(申万)
2021-02-05,801160.SI,1830.66,1849.23,1863.13,1830.39,2436520000.0,公用事业(申万)
2021-02-05,801770.SI,1874.45,1901.85,1920.07,1874.37,762115000.0,通信(申万)
2021-02-05,801780.SI,4188.36,4079.96,4198.57,4078.97,5817050000.0,银行(申万)
2021-02-05,801890.SI,1532.83,1564.51,1576.63,1532.73,2908050000.0,机械设备(申万)
2021-02-08,801130.SI,1596.44,1612.26,1612.31,1590.23,523543000.0,纺织服饰(申万)
2021-02-08,801720.SI,1817.56,1809.99,1822.19,1803.54,1117710000.0,建筑装饰(申万)
2021-02-08,801150.SI,12803.7,12630.5,12805.7,12560.8,2594670000.0,医药生物(申万)
2021-02-08,801110.SI,10102.8,10115.6,10136.8,9947.51,721107000.0,家用电器(申万)
2021-02-08,801080.SI,4616.28,4577.59,4671.48,4554.02,4166630000.0,电子(申万)
2021-02-08,801760.SI,704.37,701.12,704.48,690.08,2405190000.0,传媒(申万)
2021-02-08,801740.SI,1505.11,1511.92,1518.13,1483.27,740005000.0,国防军工(申万)
2021-02-08,801210.SI,14606.2,14140.1,14703.8,14096.1,361177000.0,社会服务(申万)
2021-02-08,801040.SI,2245.18,2235.89,2254.6,2224.23,1049080000.0,钢铁(申万)
2021-02-08,801170.SI,2292.42,2285.6,2299.48,2279.05,1768130000.0,交通运输(申万)
2021-02-08,801230.SI,2297.42,2287.47,2319.02,2265.14,312352000.0,综合(申万)
2021-02-08,801020.SI,2326.84,2293.09,2334.98,2281.19,1401890000.0,采掘(申万)(退市)
2021-02-08,801790.SI,2053.96,2065.89,2075.14,2044.59,2371000000.0,非银金融(申万)
2021-02-08,801880.SI,5903.22,5840.31,5944.59,5763.75,2155950000.0,汽车(申万)
2021-02-08,801120.SI,31256.3,31172.2,31611.7,30680.5,1074380000.0,食品饮料(申万)
2021-02-08,801730.SI,9180.33,9007.39,9180.33,8755.18,2836840000.0,电力设备(申万)
2021-02-08,801200.SI,2918.66,2917.29,2931.29,2900.54,802120000.0,商贸零售(申万)
2021-02-08,801030.SI,4048.27,3923.58,4058.29,3899.57,5162020000.0,基础化工(申万)
2021-02-08,801180.SI,3601.87,3603.06,3640.22,3583.79,1874250000.0,房地产(申万)
2021-02-08,801750.SI,4693.45,4657.85,4726.59,4631.06,1773330000.0,计算机(申万)
2021-02-08,801010.SI,4220.21,4136.34,4230.27,4116.83,1342510000.0,农林牧渔(申万)
2021-02-08,801140.SI,2765.51,2732.93,2776.07,2716.23,1342130000.0,轻工制造(申万)
2021-02-08,801710.SI,8188.86,7937.8,8188.86,7931.45,771266000.0,建筑材料(申万)
2021-02-08,801050.SI,4193.3,4080.96,4210.15,4032.41,4014900000.0,有色金属(申万)
2021-02-08,801160.SI,1836.79,1834.24,1847.56,1834.14,2590650000.0,公用事业(申万)
2021-02-08,801770.SI,1879.61,1881.51,1890.98,1870.02,662038000.0,通信(申万)
2021-02-08,801780.SI,4207.03,4188.8,4218.92,4119.65,3990180000.0,银行(申万)
2021-02-08,801890.SI,1577.9,1538.8,1580.56,1535.85,2839460000.0,机械设备(申万)
2021-02-09,801130.SI,1614.2,1595.45,1616.92,1586.56,525690000.0,纺织服饰(申万)
2021-02-09,801720.SI,1844.84,1818.28,1846.41,1817.76,1261420000.0,建筑装饰(申万)
2021-02-09,801150.SI,13075.5,12844.4,13105.2,12800.2,2717140000.0,医药生物(申万)
2021-02-09,801110.SI,10361.1,10153.7,10361.1,10057.1,719357000.0,家用电器(申万)
2021-02-09,801080.SI,4733.33,4630.57,4749.07,4622.09,4143940000.0,电子(申万)
2021-02-09,801760.SI,714.96,704.98,716.63,702.46,2204300000.0,传媒(申万)
2021-02-09,801740.SI,1584.71,1512.68,1588.11,1508.23,1014510000.0,国防军工(申万)
2021-02-09,801210.SI,14739.2,14708.6,14816.5,14401.5,312961000.0,社会服务(申万)
2021-02-09,801040.SI,2274.92,2233.57,2283.23,2230.74,930291000.0,钢铁(申万)
2021-02-09,801170.SI,2321.47,2292.92,2322.39,2284.2,1739260000.0,交通运输(申万)
2021-02-09,801230.SI,2298.11,2290.06,2306.39,2277.17,273423000.0,综合(申万)
2021-02-09,801020.SI,2385.27,2328.39,2391.2,2328.28,1686590000.0,采掘(申万)(退市)
2021-02-09,801790.SI,2086.9,2054.21,2089.21,2027.68,3015890000.0,非银金融(申万)
2021-02-09,801880.SI,6027.7,5932.23,6040.44,5885.8,2384520000.0,汽车(申万)
2021-02-09,801120.SI,32147.6,31310.4,32147.6,31103.4,1027330000.0,食品饮料(申万)
2021-02-09,801730.SI,9477.59,9243.48,9489.19,9203.5,3041270000.0,电力设备(申万)
2021-02-09,801200.SI,2958.94,2921.33,2964.32,2911.28,821507000.0,商贸零售(申万)
2021-02-09,801030.SI,4206.13,4078.88,4206.6,4078.49,5246560000.0,基础化工(申万)
2021-02-09,801180.SI,3596.01,3597.3,3600.57,3563.75,1656600000.0,房地产(申万)
2021-02-09,801750.SI,4799.05,4730.67,4808.13,4718.91,1885330000.0,计算机(申万)
2021-02-09,801010.SI,4277.91,4213.73,4285.31,4197.6,1303880000.0,农林牧渔(申万)
2021-02-09,801140.SI,2793.68,2761.99,2798.41,2761.99,1234650000.0,轻工制造(申万)
2021-02-09,801710.SI,8354.7,8205.36,8359.76,8185.11,798339000.0,建筑材料(申万)
2021-02-09,801050.SI,4393.48,4243.46,4408.48,4243.46,4311420000.0,有色金属(申万)
2021-02-09,801160.SI,1854.55,1841.24,1855.18,1832.13,2492380000.0,公用事业(申万)
2021-02-09,801770.SI,1909.84,1880.03,1912.13,1875.58,742490000.0,通信(申万)
2021-02-09,801780.SI,4200.93,4201.56,4203.37,4145.6,3071210000.0,银行(申万)
2021-02-09,801890.SI,1625.66,1583.43,1630.83,1581.4,3345170000.0,机械设备(申万)
2021-02-10,801130.SI,1627.6,1613.56,1629.16,1610.68,497292000.0,纺织服饰(申万)
2021-02-10,801720.SI,1846.34,1846.61,1852.73,1842.8,1146270000.0,建筑装饰(申万)
2021-02-10,801150.SI,13392.8,13096.5,13426.0,13003.4,2946950000.0,医药生物(申万)
2021-02-10,801110.SI,10668.6,10411.3,10716.2,10371.8,683862000.0,家用电器(申万)
2021-02-10,801080.SI,4833.26,4750.77,4838.82,4727.38,4095150000.0,电子(申万)
2021-02-10,801760.SI,719.49,714.18,720.35,713.28,2134670000.0,传媒(申万)
2021-02-10,801740.SI,1576.23,1588.43,1588.43,1552.11,859451000.0,国防军工(申万)
2021-02-10,801210.SI,15612.3,14674.6,15612.3,14609.2,280102000.0,社会服务(申万)
2021-02-10,801040.SI,2286.95,2270.55,2292.19,2256.95,1108270000.0,钢铁(申万)
2021-02-10,801170.SI,2365.14,2354.0,2367.17,2344.55,1718850000.0,交通运输(申万)
2021-02-10,801230.SI,2334.32,2296.97,2334.32,2278.34,252893000.0,综合(申万)
2021-02-10,801020.SI,2376.79,2381.61,2383.56,2360.07,1690580000.0,采掘(申万)(退市)
2021-02-10,801790.SI,2099.26,2083.03,2108.54,2074.73,2428310000.0,非银金融(申万)
2021-02-10,801880.SI,6113.73,6074.26,6149.58,6009.91,2287570000.0,汽车(申万)
2021-02-10,801120.SI,33364.5,32381.0,33464.3,32381.0,1089410000.0,食品饮料(申万)
2021-02-10,801730.SI,9658.61,9565.77,9713.01,9463.26,2883340000.0,电力设备(申万)
2021-02-10,801200.SI,2960.97,2963.23,2967.27,2945.89,787118000.0,商贸零售(申万)
2021-02-10,801030.SI,4275.06,4209.94,4282.29,4194.63,5238580000.0,基础化工(申万)
2021-02-10,801180.SI,3594.31,3588.09,3618.36,3578.51,1578670000.0,房地产(申万)
2021-02-10,801750.SI,4884.55,4810.58,4897.37,4809.57,2051330000.0,计算机(申万)
2021-02-10,801010.SI,4364.35,4264.27,4386.21,4240.68,1242780000.0,农林牧渔(申万)
2021-02-10,801140.SI,2819.78,2797.33,2822.41,2780.15,1192480000.0,轻工制造(申万)
2021-02-10,801710.SI,8398.4,8357.77,8436.22,8309.88,761407000.0,建筑材料(申万)
2021-02-10,801050.SI,4491.76,4403.54,4513.63,4362.24,4567120000.0,有色金属(申万)
2021-02-10,801160.SI,1863.51,1855.45,1865.66,1851.8,2224770000.0,公用事业(申万)
2021-02-10,801770.SI,1924.51,1909.99,1929.47,1904.03,682959000.0,通信(申万)
2021-02-10,801780.SI,4177.22,4226.69,4270.11,4133.33,4145810000.0,银行(申万)
2021-02-10,801890.SI,1640.81,1629.66,1649.51,1609.87,2672880000.0,机械设备(申万)
2021-02-18,801130.SI,1671.63,1643.04,1672.04,1642.81,768386000.0,纺织服饰(申万)
2021-02-18,801720.SI,1883.27,1871.37,1885.73,1864.93,1667660000.0,建筑装饰(申万)
2021-02-18,801150.SI,12971.2,13546.6,13546.6,12942.3,3271700000.0,医药生物(申万)
2021-02-18,801110.SI,10244.5,10741.8,10741.8,10176.9,884384000.0,家用电器(申万)
2021-02-18,801080.SI,4836.32,4911.47,4915.06,4824.88,5209570000.0,电子(申万)
2021-02-18,801760.SI,732.91,736.86,741.43,728.41,3095650000.0,传媒(申万)
2021-02-18,801740.SI,1577.82,1592.9,1600.72,1573.2,922320000.0,国防军工(申万)
2021-02-18,801210.SI,15487.3,15988.8,16181.7,15330.1,408138000.0,社会服务(申万)
2021-02-18,801040.SI,2394.84,2336.92,2395.79,2336.92,2042280000.0,钢铁(申万)
2021-02-18,801170.SI,2417.69,2419.61,2429.72,2402.74,2418250000.0,交通运输(申万)
2021-02-18,801230.SI,2367.44,2358.05,2388.82,2344.61,349125000.0,综合(申万)
2021-02-18,801020.SI,2508.41,2462.74,2517.39,2462.63,3001310000.0,采掘(申万)(退市)
2021-02-18,801790.SI,2138.94,2148.35,2166.94,2132.96,3116450000.0,非银金融(申万)
2021-02-18,801880.SI,6129.55,6196.63,6211.03,6062.74,2644270000.0,汽车(申万)
2021-02-18,801120.SI,32055.7,33772.0,33998.7,31967.9,1207030000.0,食品饮料(申万)
2021-02-18,801730.SI,9553.99,9832.39,9832.39,9464.91,3384250000.0,电力设备(申万)
2021-02-18,801200.SI,3041.76,2996.16,3043.2,2995.91,1045420000.0,商贸零售(申万)
2021-02-18,801030.SI,4361.52,4425.6,4449.69,4318.23,7591630000.0,基础化工(申万)
2021-02-18,801180.SI,3714.65,3622.12,3716.2,3622.03,2396040000.0,房地产(申万)
2021-02-18,801750.SI,4972.68,4975.71,5028.29,4949.45,2828140000.0,计算机(申万)
2021-02-18,801010.SI,4332.38,4451.7,4451.7,4293.86,1674050000.0,农林牧渔(申万)
2021-02-18,801140.SI,2851.75,2864.12,2879.48,2830.46,1598660000.0,轻工制造(申万)
2021-02-18,801710.SI,8470.58,8560.07,8603.4,8425.66,922065000.0,建筑材料(申万)
2021-02-18,801050.SI,4792.15,4775.48,4792.69,4692.26,6508840000.0,有色金属(申万)
2021-02-18,801160.SI,1895.73,1881.87,1896.86,1881.85,2848510000.0,公用事业(申万)
2021-02-18,801770.SI,1972.0,1956.19,1983.08,1950.55,1055140000.0,通信(申万)
2021-02-18,801780.SI,4247.95,4222.96,4300.82,4215.32,3924470000.0,银行(申万)
2021-02-18,801890.SI,1650.72,1680.58,1682.79,1646.46,3230330000.0,机械设备(申万)
2021-02-19,801130.SI,1719.67,1670.92,1721.86,1668.27,875786000.0,纺织服饰(申万)
2021-02-19,801720.SI,1952.34,1883.86,1952.34,1882.56,2398820000.0,建筑装饰(申万)
2021-02-19,801150.SI,13014.0,12912.9,13030.9,12673.9,2997620000.0,医药生物(申万)
2021-02-19,801110.SI,10256.1,10072.7,10285.4,10072.6,828112000.0,家用电器(申万)
2021-02-19,801080.SI,4884.63,4813.48,4890.28,4758.92,5003860000.0,电子(申万)
2021-02-19,801760.SI,745.43,732.78,745.88,728.97,3493120000.0,传媒(申万)
2021-02-19,801740.SI,1598.38,1575.62,1599.01,1571.84,898243000.0,国防军工(申万)
2021-02-19,801210.SI,15276.0,15459.8,15674.2,14703.0,390058000.0,社会服务(申万)
2021-02-19,801040.SI,2410.08,2382.26,2412.54,2372.93,1741420000.0,钢铁(申万)
